step,t,atom_id,mol_id,x,y,z,pe,h,xlo,xhi,ylo,yhi,zlo,zhi,h_ave
1,23000000,6035,41.0,13.0318,13.1248,1.56136,-7.3281,0.5326,0.0,0.0,0.0,0.0,0.0,0.0,1.763955
1,23000000,2179,15.0,4.69713,8.54282,14.3088,1.9201,9.7807,0.0,0.0,0.0,0.0,0.0,0.0,7.2766421686747
1,23000000,6038,41.0,13.5664,13.6063,2.23562,-7.499,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,2.532312820512821
1,23000000,3673,25.0,6.09914,1.41325,5.0485,2.2952,10.1558,0.0,0.0,0.0,0.0,0.0,0.0,9.328335294117649
1,23000000,3672,25.0,6.0935,1.28871,5.40767,0.2661,8.1267,0.0,0.0,0.0,0.0,0.0,0.0,9.370196923076923
1,23000000,2204,15.0,8.90656,13.0562,1.09901,-3.2511,4.6095,0.0,0.0,0.0,0.0,0.0,0.0,2.5537946666666667
1,23000000,3679,25.0,6.08394,1.27587,3.46423,2.4917,10.3523,0.0,0.0,0.0,0.0,0.0,0.0,8.03698904109589
1,23000000,4573,31.0,13.2163,3.24378,3.94251,-5.4822,2.3784,0.0,0.0,0.0,0.0,0.0,0.0,10.341466666666665
1,23000000,2201,15.0,8.16171,12.7109,0.510721,-11.4667,-3.6061,0.0,0.0,0.0,0.0,0.0,0.0,2.905558571428571
1,23000000,2200,15.0,8.11167,12.5633,15.9437,-0.8504,7.0102,0.0,0.0,0.0,0.0,0.0,0.0,3.2661971830985914
1,23000000,2203,15.0,8.54037,12.9717,0.975772,-6.9921,0.8685,0.0,0.0,0.0,0.0,0.0,0.0,2.6589415584415588
1,23000000,2205,15.0,8.91083,13.3021,1.39548,-1.7503,6.1103,0.0,0.0,0.0,0.0,0.0,0.0,2.172404938271605
1,23000000,2202,15.0,8.52491,12.8422,0.60454,-7.8314,0.0292,0.0,0.0,0.0,0.0,0.0,0.0,2.653352112676056
1,23000000,2004,14.0,10.6867,10.1088,3.05875,-9.3708,-1.5102,0.0,0.0,0.0,0.0,0.0,0.0,3.183175903614458
1,23000000,3674,25.0,6.3239,1.72178,4.97727,-0.5165,7.3441,0.0,0.0,0.0,0.0,0.0,0.0,9.332565753424657
1,23000000,3671,25.0,5.85969,0.982154,5.43575,-3.0154,4.8452,0.0,0.0,0.0,0.0,0.0,0.0,9.509576119402986
1,23000000,2181,15.0,4.39678,8.82681,13.8342,12.4715,20.3321,0.0,0.0,0.0,0.0,0.0,0.0,6.3076428571428576
1,23000000,6024,41.0,10.8963,11.0905,15.2815,-8.1963,-0.3357,0.0,0.0,0.0,0.0,0.0,0.0,1.9312360000000002
1,23000000,2178,15.0,4.91165,8.22586,14.4234,-1.2159,6.6447,0.0,0.0,0.0,0.0,0.0,0.0,7.624891139240508
1,23000000,6025,41.0,10.9791,11.4158,15.4709,-6.0678,1.7928,0.0,0.0,0.0,0.0,0.0,0.0,2.212789189189189
1,23000000,6022,41.0,10.5316,10.7828,14.8249,-7.3425,0.5181,0.0,0.0,0.0,0.0,0.0,0.0,1.662916
1,23000000,4576,31.0,13.5215,2.4377,4.46869,-4.9469,2.9138,0.0,0.0,0.0,0.0,0.0,0.0,10.067874999999999
1,23000000,2011,14.0,9.46443,8.75004,1.64169,-5.7845,2.0761,0.0,0.0,0.0,0.0,0.0,0.0,2.1619540540540543
1,23000000,2015,14.0,8.55863,8.24729,0.815359,-1.9332,5.9274,0.0,0.0,0.0,0.0,0.0,0.0,1.2092565217391305
1,23000000,2013,14.0,9.0102,8.54488,1.20499,-4.644,3.2166,0.0,0.0,0.0,0.0,0.0,0.0,0.9741057971014493
1,23000000,2014,14.0,8.69006,8.33195,1.16346,-4.4715,3.3891,0.0,0.0,0.0,0.0,0.0,0.0,1.4596849315068494
1,23000000,2012,14.0,9.09677,8.64269,1.56765,-8.204,-0.3434,0.0,0.0,0.0,0.0,0.0,0.0,1.381479487179487
1,23000000,2010,14.0,9.49409,8.94997,1.98867,-8.641,-0.7804,0.0,0.0,0.0,0.0,0.0,0.0,2.383650632911392
1,23000000,6023,41.0,10.564,11.0764,15.0834,-7.7221,0.1386,0.0,0.0,0.0,0.0,0.0,0.0,1.9734461538461538
1,23000000,2183,15.0,4.7136,9.34558,13.5567,0.0031,7.8637,0.0,0.0,0.0,0.0,0.0,0.0,6.101839189189189
1,23000000,2182,15.0,4.66999,9.0907,13.8614,7.0945,14.9551,0.0,0.0,0.0,0.0,0.0,0.0,6.593712345679012
1,23000000,2009,14.0,9.85473,9.08902,2.06197,-7.3304,0.5303,0.0,0.0,0.0,0.0,0.0,0.0,2.69149875
1,23000000,3686,25.0,7.52435,0.546454,2.16668,-3.1753,4.6853,0.0,0.0,0.0,0.0,0.0,0.0,9.263180645161292
1,23000000,4583,31.0,14.7847,1.753,5.64954,4.5327,12.3933,0.0,0.0,0.0,0.0,0.0,0.0,9.386777419354837
1,23000000,4584,31.0,15.0146,1.59323,5.91231,4.0893,11.9499,0.0,0.0,0.0,0.0,0.0,0.0,8.72873125
1,23000000,4580,31.0,14.338,1.73394,4.9819,3.5911,11.4517,0.0,0.0,0.0,0.0,0.0,0.0,9.243019402985075
1,23000000,4581,31.0,14.2188,1.61465,5.34443,5.6574,13.518,0.0,0.0,0.0,0.0,0.0,0.0,9.633178666666666
1,23000000,4585,31.0,15.3513,1.76153,5.9796,1.5655,9.4261,0.0,0.0,0.0,0.0,0.0,0.0,8.38394923076923
1,23000000,4587,31.0,15.9839,1.65114,6.15755,-5.3531,2.5075,0.0,0.0,0.0,0.0,0.0,0.0,8.13065806451613
1,23000000,4586,31.0,15.6149,1.51899,6.11224,-0.1008,7.7598,0.0,0.0,0.0,0.0,0.0,0.0,7.920556451612904
1,23000000,4582,31.0,14.4913,1.4894,5.59231,1.1902,9.0508,0.0,0.0,0.0,0.0,0.0,0.0,9.55680923076923
1,23000000,7844,53.0,12.2232,1.84929,7.04942,-3.6201,4.2405,0.0,0.0,0.0,0.0,0.0,0.0,9.25275945945946
1,23000000,7943,53.0,2.53976,10.9909,10.0563,6.1948,14.0554,0.0,0.0,0.0,0.0,0.0,0.0,7.5566493333333336
1,23000000,7825,53.0,16.1053,2.8783,7.94376,-5.0812,2.7794,0.0,0.0,0.0,0.0,0.0,0.0,5.2887046875
1,23000000,2719,19.0,12.8901,8.87739,4.43481,-3.4851,4.3755,0.0,0.0,0.0,0.0,0.0,0.0,5.497364
1,23000000,6237,42.0,4.86498,7.45015,16.0555,-0.8961,6.9645,0.0,0.0,0.0,0.0,0.0,0.0,8.49550588235294
1,23000000,6864,46.0,15.3328,15.4781,9.90082,1.419,9.2796,0.0,0.0,0.0,0.0,0.0,0.0,9.789608620689656
1,23000000,7801,53.0,3.17356,13.9527,13.1895,-4.0108,3.8498,0.0,0.0,0.0,0.0,0.0,0.0,10.285909999999998
1,23000000,7823,53.0,0.585567,2.52976,8.42806,-4.7098,3.1508,0.0,0.0,0.0,0.0,0.0,0.0,4.773086885245902
1,23000000,7843,53.0,12.4905,1.82196,6.75848,-2.2111,5.6496,0.0,0.0,0.0,0.0,0.0,0.0,9.421915068493151
1,23000000,6245,42.0,5.17986,7.39789,2.1548,7.1077,14.9683,0.0,0.0,0.0,0.0,0.0,0.0,7.776884057971015
1,23000000,7815,53.0,1.57857,0.988021,10.2132,9.075,16.9356,0.0,0.0,0.0,0.0,0.0,0.0,5.696858928571428
1,23000000,7805,53.0,2.47243,14.7978,12.5224,0.2575,8.1181,0.0,0.0,0.0,0.0,0.0,0.0,10.374008219178082
1,23000000,7803,53.0,2.91784,14.4226,12.8484,3.9563,11.8169,0.0,0.0,0.0,0.0,0.0,0.0,10.723017567567567
1,23000000,7802,53.0,3.11162,14.3355,13.1734,-0.5063,7.3543,0.0,0.0,0.0,0.0,0.0,0.0,10.409605882352942
1,23000000,6244,42.0,4.92606,7.20832,1.94571,7.1936,15.0542,0.0,0.0,0.0,0.0,0.0,0.0,8.1956375
1,23000000,6235,42.0,5.27006,7.5868,15.5525,-6.4903,1.3703,0.0,0.0,0.0,0.0,0.0,0.0,8.065439130434783
1,23000000,7826,53.0,16.1181,2.65084,7.63103,1.4308,9.2914,0.0,0.0,0.0,0.0,0.0,0.0,5.5952927536231885
1,23000000,7811,53.0,2.14245,0.512661,11.3402,6.1192,13.9798,0.0,0.0,0.0,0.0,0.0,0.0,8.22345
1,23000000,7817,53.0,1.29158,1.48836,9.8672,0.3148,8.1754,0.0,0.0,0.0,0.0,0.0,0.0,4.498221666666667
1,23000000,6236,42.0,4.93654,7.68991,15.7389,-2.2777,5.5829,0.0,0.0,0.0,0.0,0.0,0.0,8.675408450704225
1,23000000,7816,53.0,1.2688,1.2163,10.1551,-1.5369,6.3238,0.0,0.0,0.0,0.0,0.0,0.0,5.170278333333333
1,23000000,7804,53.0,2.63326,14.6961,12.8549,10.59,18.4506,0.0,0.0,0.0,0.0,0.0,0.0,10.316536619718311
1,23000000,7809,53.0,2.10448,15.7824,11.7436,5.2757,13.1363,0.0,0.0,0.0,0.0,0.0,0.0,9.525943076923076
1,23000000,7810,53.0,2.08154,0.37971,11.7009,6.6206,14.4812,0.0,0.0,0.0,0.0,0.0,0.0,9.108843749999998
1,23000000,7808,53.0,2.02379,15.6145,12.0804,2.0493,9.9099,0.0,0.0,0.0,0.0,0.0,0.0,9.59485223880597
1,23000000,7806,53.0,2.29823,15.1566,12.491,10.5778,18.4384,0.0,0.0,0.0,0.0,0.0,0.0,9.865244776119404
1,23000000,7814,53.0,1.62836,0.894681,10.5882,11.4272,19.2878,0.0,0.0,0.0,0.0,0.0,0.0,6.391033898305086
1,23000000,7807,53.0,2.18883,15.2513,12.1095,7.9167,15.7773,0.0,0.0,0.0,0.0,0.0,0.0,9.857223880597013
1,23000000,7949,53.0,1.0014,10.6477,9.49186,-7.0247,0.8359,0.0,0.0,0.0,0.0,0.0,0.0,9.049120312500001
1,23000000,7944,53.0,2.46356,11.0667,9.68457,-0.6495,7.2111,0.0,0.0,0.0,0.0,0.0,0.0,8.4797
1,23000000,7947,53.0,1.59453,10.5303,9.68593,10.0462,17.9068,0.0,0.0,0.0,0.0,0.0,0.0,8.59584923076923
1,23000000,8556,58.0,7.67379,12.9321,2.43983,-2.6864,5.1742,0.0,0.0,0.0,0.0,0.0,0.0,2.633156962025316
1,23000000,7945,53.0,2.08454,10.9921,9.60111,6.0298,13.8904,0.0,0.0,0.0,0.0,0.0,0.0,8.393909722222222
1,23000000,7948,53.0,1.37888,10.7009,9.41192,-1.1494,6.7112,0.0,0.0,0.0,0.0,0.0,0.0,8.718344262295084
1,23000000,4119,28.0,10.3403,0.834452,7.4257,-1.9436,5.917,0.0,0.0,0.0,0.0,0.0,0.0,7.2881681818181825
1,23000000,4118,28.0,10.6675,1.01603,7.54146,6.7687,14.6293,0.0,0.0,0.0,0.0,0.0,0.0,7.429904761904764
1,23000000,4120,28.0,10.4016,0.508928,7.22819,-4.1152,3.7454,0.0,0.0,0.0,0.0,0.0,0.0,7.097124242424243
1,23000000,4121,28.0,10.07,16.1317,7.12485,-8.2709,-0.4103,0.0,0.0,0.0,0.0,0.0,0.0,6.195616949152543
1,23000000,7946,53.0,1.96245,10.6179,9.61941,8.4136,16.2742,0.0,0.0,0.0,0.0,0.0,0.0,8.366184507042254
1,23000000,2175,15.0,5.72332,8.64341,14.8824,-0.6993,7.1613,0.0,0.0,0.0,0.0,0.0,0.0,6.309281944444444
1,23000000,7836,53.0,13.8632,2.03007,6.52803,-4.1978,3.6628,0.0,0.0,0.0,0.0,0.0,0.0,9.361305194805196
1,23000000,7842,53.0,12.6195,2.15669,6.60936,5.5481,13.4087,0.0,0.0,0.0,0.0,0.0,0.0,8.995953731343283
1,23000000,4122,28.0,10.0877,15.8146,6.90394,-6.2363,1.6243,0.0,0.0,0.0,0.0,0.0,0.0,6.549470967741936
1,23000000,4123,28.0,9.72754,15.6807,6.82155,-4.3591,3.5015,0.0,0.0,0.0,0.0,0.0,0.0,6.0582712121212134
1,23000000,6862,46.0,14.8555,15.8098,10.2589,14.4768,22.3374,0.0,0.0,0.0,0.0,0.0,0.0,10.054891935483871
1,23000000,4579,31.0,14.0771,1.93273,4.76447,0.748,8.6086,0.0,0.0,0.0,0.0,0.0,0.0,9.716286746987949
1,23000000,7950,53.0,0.78163,10.6816,9.1694,-13.9479,-6.0873,0.0,0.0,0.0,0.0,0.0,0.0,9.150056923076924
1,23000000,4578,31.0,14.0056,2.29025,4.89802,-0.6002,7.2604,0.0,0.0,0.0,0.0,0.0,0.0,9.528851898734175
1,23000000,2722,19.0,13.7075,9.21156,4.88577,-6.2421,1.6185,0.0,0.0,0.0,0.0,0.0,0.0,7.030845454545455
1,23000000,787,6.0,6.86817,14.0823,7.59303,-0.6073,7.2533,0.0,0.0,0.0,0.0,0.0,0.0,6.412844736842105
1,23000000,7824,53.0,16.0619,2.71853,8.29764,-4.503,3.3576,0.0,0.0,0.0,0.0,0.0,0.0,4.886171641791044
1,23000000,4577,31.0,13.8832,2.52997,4.60297,-0.5666,7.294,0.0,0.0,0.0,0.0,0.0,0.0,10.340293506493504
1,23000000,2172,15.0,6.36974,9.31879,15.1414,-1.4496,6.411,0.0,0.0,0.0,0.0,0.0,0.0,4.945663636363636
1,23000000,2174,15.0,5.9274,8.97454,14.8227,0.6105,8.4711,0.0,0.0,0.0,0.0,0.0,0.0,5.834040259740259
1,23000000,2176,15.0,5.43938,8.6251,14.6176,3.9732,11.8338,0.0,0.0,0.0,0.0,0.0,0.0,6.633485
1,23000000,2173,15.0,6.26433,8.96609,15.025,-1.4487,6.4119,0.0,0.0,0.0,0.0,0.0,0.0,5.412527536231883
1,23000000,6238,42.0,4.61346,7.61133,0.504807,-9.0915,-1.2309,0.0,0.0,0.0,0.0,0.0,0.0,8.087732307692306
1,23000000,2177,15.0,5.17489,8.32891,14.7006,7.5995,15.4601,0.0,0.0,0.0,0.0,0.0,0.0,7.3425418918918925
1,23000000,7942,53.0,2.90452,11.0898,10.1372,2.7985,10.6591,0.0,0.0,0.0,0.0,0.0,0.0,8.296823684210528
1,23000000,7841,53.0,12.6978,2.17556,6.23161,8.8752,16.7358,0.0,0.0,0.0,0.0,0.0,0.0,8.881589230769231
1,23000000,7840,53.0,12.8622,2.51795,6.1464,16.0179,23.8785,0.0,0.0,0.0,0.0,0.0,0.0,8.475172058823528
1,23000000,2171,15.0,6.69906,9.29416,15.355,-7.8561,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,4.113304166666667
1,23000000,2170,15.0,6.8266,9.64399,15.4708,-10.37,-2.5094,0.0,0.0,0.0,0.0,0.0,0.0,2.8687457142857142
1,23000000,2161,15.0,8.57956,10.9892,1.62487,-8.8692,-1.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.8513545454545455
1,23000000,2162,15.0,8.33045,11.0073,1.3136,-8.3804,-0.5198,0.0,0.0,0.0,0.0,0.0,0.0,0.11368750000000007
1,23000000,2166,15.0,7.54388,10.3092,0.539163,-11.946,-4.0854,0.0,0.0,0.0,0.0,0.0,0.0,1.1879373134328357
1,23000000,2165,15.0,7.82262,10.304,0.811388,-14.0336,-6.173,0.0,0.0,0.0,0.0,0.0,0.0,0.6686319444444444
1,23000000,2164,15.0,7.91941,10.6544,0.952648,-13.8457,-5.9851,0.0,0.0,0.0,0.0,0.0,0.0,-0.07424411764705888
1,23000000,2163,15.0,8.21283,10.6447,1.2145,-12.5042,-4.6436,0.0,0.0,0.0,0.0,0.0,0.0,0.3848082191780821
1,23000000,2167,15.0,7.44414,9.96308,0.409687,-9.3339,-1.4733,0.0,0.0,0.0,0.0,0.0,0.0,1.7114768115942027
1,23000000,2168,15.0,7.18089,9.97178,15.9063,-13.1812,-5.3206,0.0,0.0,0.0,0.0,0.0,0.0,2.6442028169014087
1,23000000,2169,15.0,7.06188,9.61894,15.7816,-10.9513,-3.0907,0.0,0.0,0.0,0.0,0.0,0.0,2.877583582089552
1,23000000,4588,31.0,0.399539,1.37726,6.35002,-7.6677,0.1929,0.0,0.0,0.0,0.0,0.0,0.0,7.182793442622951
1,23000000,4590,31.0,0.993139,1.20352,6.58709,-10.479,-2.6184,0.0,0.0,0.0,0.0,0.0,0.0,5.700780000000002
1,23000000,4589,31.0,0.764269,1.49737,6.45392,-8.1399,-0.2793,0.0,0.0,0.0,0.0,0.0,0.0,5.76524375
1,23000000,4592,31.0,1.58099,0.970227,6.67666,-1.1209,6.7397,0.0,0.0,0.0,0.0,0.0,0.0,5.36935737704918
1,23000000,4591,31.0,1.37701,1.28627,6.61544,2.2274,10.088,0.0,0.0,0.0,0.0,0.0,0.0,4.915533333333333
1,23000000,8551,58.0,8.59058,13.7908,3.54935,-21.3926,-13.532,0.0,0.0,0.0,0.0,0.0,0.0,5.00435652173913
1,23000000,4594,31.0,2.22996,0.812857,6.71828,1.1361,8.9967,0.0,0.0,0.0,0.0,0.0,0.0,6.150618309859157
1,23000000,4596,31.0,2.86333,0.714506,6.87769,-3.9599,3.9007,0.0,0.0,0.0,0.0,0.0,0.0,6.401240579710145
1,23000000,4593,31.0,1.95177,1.09533,6.7186,-2.7397,5.1208,0.0,0.0,0.0,0.0,0.0,0.0,5.5811892307692315
1,23000000,8553,58.0,8.16165,13.4037,3.19907,-3.6459,4.2147,0.0,0.0,0.0,0.0,0.0,0.0,4.278381818181819
1,23000000,8555,58.0,7.83235,12.9525,2.81035,-0.7496,7.111,0.0,0.0,0.0,0.0,0.0,0.0,3.8999799999999993
1,23000000,8554,58.0,8.11405,13.2274,2.84873,-5.7605,2.1001,0.0,0.0,0.0,0.0,0.0,0.0,3.516166666666667
1,23000000,8552,58.0,8.48995,13.6078,3.21693,-8.8184,-0.9578,0.0,0.0,0.0,0.0,0.0,0.0,4.070751948051948
1,23000000,7818,53.0,0.953146,1.62152,9.73144,-0.3668,7.4938,0.0,0.0,0.0,0.0,0.0,0.0,4.175536507936508
1,23000000,7821,53.0,0.817275,2.20502,8.95178,-0.213,7.6476,0.0,0.0,0.0,0.0,0.0,0.0,4.2231538461538465
1,23000000,6247,42.0,5.8225,7.28799,2.30602,-3.0606,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.149029487179488
1,23000000,6865,46.0,15.7171,15.5012,9.80783,-5.9076,1.953,0.0,0.0,0.0,0.0,0.0,0.0,8.881462068965519
1,23000000,6248,42.0,6.0901,7.01878,2.41445,-4.9131,2.9475,0.0,0.0,0.0,0.0,0.0,0.0,6.7265887499999995
1,23000000,6249,42.0,6.44392,7.16896,2.45952,5.507,13.3676,0.0,0.0,0.0,0.0,0.0,0.0,5.152564634146341
1,23000000,7822,53.0,0.498323,2.35467,8.75805,-1.8506,6.01,0.0,0.0,0.0,0.0,0.0,0.0,4.55065223880597
1,23000000,4598,31.0,3.49416,0.593935,7.02102,0.431,8.2916,0.0,0.0,0.0,0.0,0.0,0.0,7.086067647058823
1,23000000,7820,53.0,0.727389,2.09451,9.31881,-1.236,6.6246,0.0,0.0,0.0,0.0,0.0,0.0,3.7040584615384615
1,23000000,7835,53.0,14.2421,1.95525,6.644,-1.2463,6.6143,0.0,0.0,0.0,0.0,0.0,0.0,9.162578666666668
1,23000000,4597,31.0,3.20957,0.859939,6.96769,-4.5674,3.2932,0.0,0.0,0.0,0.0,0.0,0.0,6.748812121212121
1,23000000,4595,31.0,2.57952,0.970832,6.85354,1.1433,9.0039,0.0,0.0,0.0,0.0,0.0,0.0,6.2841956521739135
1,23000000,795,6.0,4.83786,14.6484,8.62889,1.4121,9.2727,0.0,0.0,0.0,0.0,0.0,0.0,6.38036125
1,23000000,7819,53.0,1.02707,1.87586,9.45307,-0.0919,7.7687,0.0,0.0,0.0,0.0,0.0,0.0,3.8982000000000006
1,23000000,2725,19.0,14.2584,9.70829,5.03874,3.8351,11.6957,0.0,0.0,0.0,0.0,0.0,0.0,6.982368421052631
1,23000000,6246,42.0,5.45726,7.13376,2.26099,-1.7107,6.1498,0.0,0.0,0.0,0.0,0.0,0.0,7.8593295774647896
1,23000000,6240,42.0,4.27657,7.60852,1.05709,1.2465,9.1071,0.0,0.0,0.0,0.0,0.0,0.0,8.451738461538463
1,23000000,7828,53.0,16.0956,2.61112,6.9722,5.9471,13.8077,0.0,0.0,0.0,0.0,0.0,0.0,6.483134285714286
1,23000000,2721,19.0,13.3609,9.04038,4.86735,-10.051,-2.1904,0.0,0.0,0.0,0.0,0.0,0.0,6.6684029411764705
1,23000000,788,6.0,6.49728,14.1863,7.52584,0.2813,8.1419,0.0,0.0,0.0,0.0,0.0,0.0,6.704524285714286
1,23000000,4124,28.0,9.71271,15.3289,6.65148,-4.2519,3.6087,0.0,0.0,0.0,0.0,0.0,0.0,6.832576712328767
1,23000000,6866,46.0,15.8323,15.2584,9.52433,-9.3068,-1.4462,0.0,0.0,0.0,0.0,0.0,0.0,8.415715
1,23000000,7827,53.0,16.1298,2.84908,7.29119,9.9535,17.8141,0.0,0.0,0.0,0.0,0.0,0.0,5.606175675675675
1,23000000,7831,53.0,15.2478,2.04669,7.0421,-1.7293,6.1312,0.0,0.0,0.0,0.0,0.0,0.0,7.047676562500001
1,23000000,7834,53.0,14.2668,1.84759,7.02424,-3.1749,4.6857,0.0,0.0,0.0,0.0,0.0,0.0,8.841272602739727
1,23000000,7833,53.0,14.6522,1.81367,7.11066,-1.9276,5.933,0.0,0.0,0.0,0.0,0.0,0.0,8.349989705882352
1,23000000,2720,19.0,13.2575,8.98303,4.49017,-9.3206,-1.46,0.0,0.0,0.0,0.0,0.0,0.0,6.407273611111112
1,23000000,7829,53.0,15.8702,2.30771,7.06292,4.5345,12.3951,0.0,0.0,0.0,0.0,0.0,0.0,6.741389855072464
1,23000000,7832,53.0,14.8785,2.13248,7.05106,0.5444,8.405,0.0,0.0,0.0,0.0,0.0,0.0,7.978980821917808
1,23000000,7830,53.0,15.4945,2.35081,6.96587,2.5997,10.4603,0.0,0.0,0.0,0.0,0.0,0.0,6.502034848484849
1,23000000,792,6.0,5.31059,14.1816,8.15236,1.5532,9.4139,0.0,0.0,0.0,0.0,0.0,0.0,6.249293243243244
1,23000000,2718,19.0,12.7676,8.8667,4.06629,-4.0453,3.8153,0.0,0.0,0.0,0.0,0.0,0.0,5.415824418604652
1,23000000,790,6.0,5.87995,14.1998,7.81642,-4.2701,3.5906,0.0,0.0,0.0,0.0,0.0,0.0,6.534587323943662
1,23000000,791,6.0,5.64331,14.0076,8.05733,-4.4581,3.4025,0.0,0.0,0.0,0.0,0.0,0.0,5.921411428571429
1,23000000,6863,46.0,15.244,15.7224,10.2121,10.1073,17.9679,0.0,0.0,0.0,0.0,0.0,0.0,9.638613114754099
1,23000000,793,6.0,5.20792,14.0775,8.50616,5.2567,13.1173,0.0,0.0,0.0,0.0,0.0,0.0,6.595067105263158
1,23000000,789,6.0,6.24875,14.0547,7.81,-6.3248,1.5358,0.0,0.0,0.0,0.0,0.0,0.0,6.490104109589041
1,23000000,2717,19.0,12.4353,8.66339,4.0123,-1.1999,6.6608,0.0,0.0,0.0,0.0,0.0,0.0,4.743934939759036
1,23000000,2723,19.0,13.8411,9.26018,5.25145,9.3007,17.1613,0.0,0.0,0.0,0.0,0.0,0.0,7.263941558441558
1,23000000,6242,42.0,4.41395,7.21372,1.56065,6.6162,14.4768,0.0,0.0,0.0,0.0,0.0,0.0,8.228210294117648
1,23000000,2724,19.0,14.2344,9.37499,5.23329,16.058,23.9186,0.0,0.0,0.0,0.0,0.0,0.0,7.486361764705882
1,23000000,2716,19.0,12.4072,8.35304,4.24933,0.147,8.0077,0.0,0.0,0.0,0.0,0.0,0.0,4.867415584415584
1,23000000,2715,19.0,12.0739,8.15105,4.27455,0.1922,8.0528,0.0,0.0,0.0,0.0,0.0,0.0,4.815430120481927
1,23000000,2726,19.0,14.592,9.90546,5.06528,1.0502,8.9108,0.0,0.0,0.0,0.0,0.0,0.0,7.597540277777778
1,23000000,6239,42.0,4.51671,7.41478,0.831712,-3.5433,4.3173,0.0,0.0,0.0,0.0,0.0,0.0,8.431502941176472
1,23000000,4599,31.0,3.40716,16.0692,7.23869,8.1836,16.0442,0.0,0.0,0.0,0.0,0.0,0.0,6.964504615384615
1,23000000,6250,42.0,6.61203,7.27819,2.13144,-4.6589,3.2018,0.0,0.0,0.0,0.0,0.0,0.0,4.455845833333333
1,23000000,7838,53.0,13.4358,2.22075,6.06243,1.0839,8.9445,0.0,0.0,0.0,0.0,0.0,0.0,9.092164864864865
1,23000000,5227,35.0,14.2204,0.742988,0.678832,-3.856,4.0046,0.0,0.0,0.0,0.0,0.0,0.0,8.264171698113207
1,23000000,5231,35.0,14.7446,1.56745,15.5838,-3.0692,4.7914,0.0,0.0,0.0,0.0,0.0,0.0,7.6071016949152535
1,23000000,4938,33.0,2.18645,12.0426,7.30058,-4.537,3.3236,0.0,0.0,0.0,0.0,0.0,0.0,5.348261643835617
1,23000000,5228,35.0,14.5462,0.94462,0.591565,1.5569,9.4175,0.0,0.0,0.0,0.0,0.0,0.0,7.760705660377359
1,23000000,5229,35.0,14.5081,1.13546,16.0416,-2.2009,5.6597,0.0,0.0,0.0,0.0,0.0,0.0,8.114722222222223
1,23000000,5230,35.0,14.791,1.38725,15.9246,-5.0939,2.7667,0.0,0.0,0.0,0.0,0.0,0.0,7.312496610169491
1,23000000,4942,33.0,3.21361,11.6696,6.58192,-0.7699,7.0907,0.0,0.0,0.0,0.0,0.0,0.0,6.147953424657534
1,23000000,4945,33.0,4.12527,12.0303,6.3712,3.6542,11.5148,0.0,0.0,0.0,0.0,0.0,0.0,7.523898795180723
1,23000000,8560,58.0,6.88804,12.2488,1.67187,6.2471,14.1077,0.0,0.0,0.0,0.0,0.0,0.0,3.294218181818182
1,23000000,8559,58.0,6.97826,12.3538,2.0282,-5.1821,2.6785,0.0,0.0,0.0,0.0,0.0,0.0,3.6425202531645566
1,23000000,8558,58.0,7.22333,12.6547,2.0446,-9.8221,-1.9615,0.0,0.0,0.0,0.0,0.0,0.0,2.949564935064935
1,23000000,5226,35.0,13.9184,0.974459,0.763609,-4.4948,3.3658,0.0,0.0,0.0,0.0,0.0,0.0,7.640992592592593
1,23000000,5940,40.0,15.8299,13.645,1.18024,-8.2733,-0.4127,0.0,0.0,0.0,0.0,0.0,0.0,5.168521153846154
1,23000000,8557,58.0,7.35457,12.6975,2.40701,-8.9923,-1.1317,0.0,0.0,0.0,0.0,0.0,0.0,3.4087666666666667
1,23000000,5943,40.0,15.2457,12.9391,0.756387,3.2521,11.1127,0.0,0.0,0.0,0.0,0.0,0.0,4.261701587301588
1,23000000,5233,35.0,14.3943,2.02017,15.278,-1.161,6.6996,0.0,0.0,0.0,0.0,0.0,0.0,8.72121
1,23000000,4936,33.0,1.73026,12.1836,7.73652,-6.8092,1.0514,0.0,0.0,0.0,0.0,0.0,0.0,5.686480597014924
1,23000000,4937,33.0,2.07755,12.2822,7.58394,-6.1993,1.6613,0.0,0.0,0.0,0.0,0.0,0.0,5.434968
1,23000000,5232,35.0,14.4456,1.81517,15.5958,-2.677,5.1836,0.0,0.0,0.0,0.0,0.0,0.0,8.063096774193548
1,23000000,5178,35.0,4.75249,8.7267,7.61499,7.7355,15.5961,0.0,0.0,0.0,0.0,0.0,0.0,5.89481948051948
1,23000000,4603,31.0,4.54658,15.7628,6.76903,-1.7385,6.1221,0.0,0.0,0.0,0.0,0.0,0.0,7.2008093749999995
1,23000000,5179,35.0,4.73928,8.84171,8.00238,6.2336,14.0943,0.0,0.0,0.0,0.0,0.0,0.0,5.092783333333333
1,23000000,8561,58.0,6.56131,12.0019,1.6427,2.6393,10.4999,0.0,0.0,0.0,0.0,0.0,0.0,4.1810202702702695
