step,t,atom_id,mol_id,x,y,z,pe,h,xlo,xhi,ylo,yhi,zlo,zhi
1,23000000,3803,26.0,7.84028,0.850437,8.24932,-5.6634,2.1972,0,0,0,0,0,0
1,23000000,7589,51.0,11.4185,11.8916,3.83388,-6.7489,1.1118,0,0,0,0,0,0
1,23000000,4431,30.0,7.5618,14.7666,10.9599,-5.5409,2.3197,0,0,0,0,0,0
1,23000000,4432,30.0,7.1648,14.7782,10.9255,-9.7307,-1.8701,0,0,0,0,0,0
1,23000000,4013,27.0,8.17955,13.7689,12.2999,-6.4333,1.4273,0,0,0,0,0,0
1,23000000,8780,59.0,5.44749,7.2569,10.7013,-0.7289,7.1317,0,0,0,0,0,0
1,23000000,7571,51.0,16.0497,12.9573,5.71187,-1.1982,6.6624,0,0,0,0,0,0
1,23000000,3432,23.0,13.1928,11.7447,1.37133,-3.9044,3.9562,0,0,0,0,0,0
1,23000000,5047,34.0,12.5072,5.1221,3.35017,2.6635,10.5242,0,0,0,0,0,0
1,23000000,3814,26.0,9.05294,15.6433,11.1475,0.6856,8.5462,0,0,0,0,0,0
1,23000000,4014,27.0,8.22335,13.4792,12.0375,-6.8075,1.0532,0,0,0,0,0,0
1,23000000,8779,59.0,5.39078,7.61903,10.5939,1.0273,8.888,0,0,0,0,0,0
1,23000000,8778,59.0,5.54544,7.68597,10.2408,7.0003,14.8609,0,0,0,0,0,0
1,23000000,8777,59.0,5.54033,8.04593,10.1278,11.5423,19.4029,0,0,0,0,0,0
1,23000000,8775,59.0,6.06081,8.2605,10.536,8.169,16.0296,0,0,0,0,0,0
1,23000000,58,1.0,15.5194,11.0966,9.519,1.876,9.7366,0,0,0,0,0,0
1,23000000,8774,59.0,6.13982,8.5542,10.7633,-4.9532,2.9074,0,0,0,0,0,0
1,23000000,8776,59.0,5.68626,8.26881,10.4118,4.1247,11.9853,0,0,0,0,0,0
1,23000000,7569,51.0,16.1351,13.4672,5.28085,6.092,13.9526,0,0,0,0,0,0
1,23000000,7568,51.0,0.414859,13.8541,5.25101,6.9792,14.8398,0,0,0,0,0,0
1,23000000,4012,27.0,8.51597,13.9309,12.3932,-7.7194,0.1412,0,0,0,0,0,0
1,23000000,7574,51.0,15.0309,12.9091,5.67451,-5.4,2.4606,0,0,0,0,0,0
1,23000000,5053,34.0,12.1581,3.63156,4.24216,-4.5565,3.3041,0,0,0,0,0,0
1,23000000,5054,34.0,11.8048,3.57043,4.40815,-0.4001,7.4605,0,0,0,0,0,0
1,23000000,5052,34.0,12.1524,3.93673,4.01134,5.9963,13.8569,0,0,0,0,0,0
1,23000000,5051,34.0,12.4697,4.04612,3.84151,11.3729,19.2335,0,0,0,0,0,0
1,23000000,5049,34.0,12.6596,4.47632,3.36024,5.534,13.3946,0,0,0,0,0,0
1,23000000,7572,51.0,15.6916,12.8266,5.61359,-1.2119,6.6487,0,0,0,0,0,0
1,23000000,5050,34.0,12.3885,4.32398,3.59036,0.7924,8.653,0,0,0,0,0,0
1,23000000,7588,51.0,11.6145,12.2144,3.91197,-3.8991,3.9615,0,0,0,0,0,0
1,23000000,4011,27.0,8.54297,14.0818,12.7515,-7.1044,0.7562,0,0,0,0,0,0
1,23000000,4363,30.0,11.3098,3.06714,14.6678,4.54,12.4006,0,0,0,0,0,0
1,23000000,566,4.0,6.12067,15.029,3.50393,-3.8096,4.051,0,0,0,0,0,0
1,23000000,561,4.0,4.65004,14.9353,3.08713,0.2951,8.1557,0,0,0,0,0,0
1,23000000,7579,51.0,13.4589,13.3502,5.86983,4.3863,12.2469,0,0,0,0,0,0
1,23000000,7585,51.0,12.24,12.4382,4.64457,-8.9652,-1.1046,0,0,0,0,0,0
1,23000000,5099,34.0,5.37691,9.92191,14.7309,-8.2579,-0.3973,0,0,0,0,0,0
1,23000000,7580,51.0,13.1475,13.3663,5.65563,-1.5229,6.3378,0,0,0,0,0,0
1,23000000,4362,30.0,10.9715,2.97966,14.4781,2.2894,10.15,0,0,0,0,0,0
1,23000000,4358,30.0,10.0979,2.49311,13.9702,8.853,16.7137,0,0,0,0,0,0
1,23000000,4361,30.0,11.036,2.66812,14.2394,-0.6849,7.1757,0,0,0,0,0,0
1,23000000,4360,30.0,10.7489,2.59407,13.9859,7.1498,15.0104,0,0,0,0,0,0
1,23000000,4359,30.0,10.4032,2.56125,14.1872,10.2471,18.1077,0,0,0,0,0,0
1,23000000,4357,30.0,9.88885,2.17084,14.0795,12.3994,20.26,0,0,0,0,0,0
1,23000000,4437,30.0,6.34131,16.1071,10.8566,-9.3917,-1.5311,0,0,0,0,0,0
1,23000000,4356,30.0,9.60796,2.09973,13.8232,7.9785,15.8391,0,0,0,0,0,0
1,23000000,4355,30.0,9.48901,1.72794,13.9212,17.7156,25.5762,0,0,0,0,0,0
1,23000000,7581,51.0,13.0114,13.0144,5.54398,-7.9343,-0.0737,0,0,0,0,0,0
1,23000000,7576,51.0,14.3991,13.0391,5.62696,-3.335,4.5256,0,0,0,0,0,0
1,23000000,570,4.0,7.19433,14.5877,3.57942,20.2549,28.1155,0,0,0,0,0,0
1,23000000,7586,51.0,11.9454,12.4949,4.38152,-5.7532,2.1074,0,0,0,0,0,0
1,23000000,56,1.0,15.4296,11.0318,10.1852,-6.0649,1.7957,0,0,0,0,0,0
1,23000000,3446,23.0,15.8094,14.4009,3.37176,-4.2681,3.5925,0,0,0,0,0,0
1,23000000,3447,23.0,16.1509,14.5891,3.41989,-3.0084,4.8522,0,0,0,0,0,0
1,23000000,8342,56.0,4.75739,4.93552,8.60074,-5.4743,2.3863,0,0,0,0,0,0
1,23000000,3812,26.0,8.57999,15.6156,10.6606,11.3092,19.1698,0,0,0,0,0,0
1,23000000,8772,59.0,6.53723,8.85034,11.1924,-7.3371,0.5235,0,0,0,0,0,0
1,23000000,7584,51.0,12.3595,12.7786,4.8143,-6.2551,1.6055,0,0,0,0,0,0
1,23000000,55,1.0,15.2612,10.8243,10.4725,-1.3551,6.5055,0,0,0,0,0,0
1,23000000,3450,23.0,0.422351,15.3789,2.78991,-8.3704,-0.5098,0,0,0,0,0,0
1,23000000,3448,23.0,0.474819,14.8221,3.11549,-0.0622,7.7984,0,0,0,0,0,0
1,23000000,3449,23.0,16.0266,15.1193,3.03058,0.2903,8.1509,0,0,0,0,0,0
1,23000000,7587,51.0,11.8604,12.1568,4.20267,-7.7615,0.0991,0,0,0,0,0,0
1,23000000,8882,60.0,9.30846,8.68987,12.4812,-7.4635,0.3971,0,0,0,0,0,0
1,23000000,8773,59.0,6.49871,8.55536,10.933,-8.1369,-0.2763,0,0,0,0,0,0
1,23000000,7575,51.0,14.7344,13.1203,5.79118,-0.0575,7.8031,0,0,0,0,0,0
1,23000000,5098,34.0,5.62799,9.90768,15.0308,-2.1425,5.7181,0,0,0,0,0,0
1,23000000,7577,51.0,14.1285,13.2429,5.81866,-6.9266,0.934,0,0,0,0,0,0
1,23000000,2575,18.0,8.81641,2.9804,11.1411,1.4012,9.2618,0,0,0,0,0,0
1,23000000,8343,56.0,4.77552,5.27336,8.3843,-7.4792,0.3814,0,0,0,0,0,0
1,23000000,562,4.0,4.90948,15.2256,3.16376,6.184,14.0446,0,0,0,0,0,0
1,23000000,1540,11.0,14.0332,10.5402,13.7634,4.1263,11.9869,0,0,0,0,0,0
1,23000000,4354,30.0,9.16216,1.58857,13.7732,10.8833,18.7439,0,0,0,0,0,0
1,23000000,2572,18.0,9.07816,3.87924,10.7091,-10.3483,-2.4877,0,0,0,0,0,0
1,23000000,4353,30.0,9.0853,1.20369,13.8338,7.1954,15.0561,0,0,0,0,0,0
1,23000000,559,4.0,4.19592,14.6754,2.6731,-6.3079,1.5527,0,0,0,0,0,0
1,23000000,1812,13.0,10.6394,6.65691,12.942,-4.0411,3.8195,0,0,0,0,0,0
1,23000000,3802,26.0,7.45691,0.824429,8.15276,-7.7575,0.1031,0,0,0,0,0,0
1,23000000,7590,51.0,11.1868,11.899,3.51157,-3.9182,3.9425,0,0,0,0,0,0
1,23000000,558,4.0,3.87865,14.7548,2.46921,0.6528,8.5134,0,0,0,0,0,0
1,23000000,6276,42.0,12.0721,11.3549,7.05449,-8.2537,-0.393,0,0,0,0,0,0
1,23000000,5477,37.0,1.04459,11.8176,4.94289,-0.7781,7.0825,0,0,0,0,0,0
1,23000000,5476,37.0,0.763756,11.9589,5.17405,0.4351,8.2957,0,0,0,0,0,0
1,23000000,6214,42.0,9.7609,10.2911,3.76071,4.7653,12.6259,0,0,0,0,0,0
1,23000000,6213,42.0,9.91008,10.6334,3.84192,-3.4541,4.4065,0,0,0,0,0,0
1,23000000,397,3.0,2.89749,15.6285,4.62803,-4.887,2.9736,0,0,0,0,0,0
1,23000000,390,3.0,3.73554,14.4143,5.30402,0.9934,8.854,0,0,0,0,0,0
1,23000000,5475,37.0,0.691842,11.7674,5.52241,-0.5504,7.3102,0,0,0,0,0,0
1,23000000,5478,37.0,1.1653,12.0382,4.64012,-0.6134,7.2472,0,0,0,0,0,0
1,23000000,5471,37.0,15.6668,11.7923,6.3582,-3.3972,4.4634,0,0,0,0,0,0
1,23000000,6215,42.0,9.47404,10.2405,3.48984,3.4482,11.3088,0,0,0,0,0,0
1,23000000,6216,42.0,9.37205,9.89301,3.33481,2.9118,10.7724,0,0,0,0,0,0
1,23000000,6218,42.0,8.93045,9.56874,2.99791,0.0665,7.9271,0,0,0,0,0,0
1,23000000,6217,42.0,9.06991,9.9213,3.11185,7.6528,15.5134,0,0,0,0,0,0
1,23000000,393,3.0,3.86981,15.1918,5.1704,1.1433,9.0039,0,0,0,0,0,0
1,23000000,5472,37.0,16.0351,11.9108,6.39347,-1.9914,5.8692,0,0,0,0,0,0
1,23000000,6273,42.0,11.4823,11.1836,6.26542,-7.0877,0.7729,0,0,0,0,0,0
1,23000000,5474,37.0,0.478045,11.9639,5.78678,1.7417,9.6023,0,0,0,0,0,0
1,23000000,5473,37.0,0.479095,11.7783,6.11952,0.5698,8.4304,0,0,0,0,0,0
1,23000000,7095,48.0,7.24751,8.66013,3.90753,-7.7665,0.0941,0,0,0,0,0,0
1,23000000,8886,60.0,8.53681,7.8781,11.7718,-10.0587,-2.198,0,0,0,0,0,0
1,23000000,3423,23.0,11.5047,10.0997,15.5183,-11.7813,-3.9207,0,0,0,0,0,0
1,23000000,5484,37.0,1.92347,12.9866,4.03754,9.573,17.4336,0,0,0,0,0,0
1,23000000,5481,37.0,1.98143,12.2757,4.56136,2.8806,10.7412,0,0,0,0,0,0
1,23000000,5482,37.0,2.08181,12.3459,4.17921,12.1529,20.0135,0,0,0,0,0,0
1,23000000,5483,37.0,2.18267,12.7094,4.08074,9.2545,17.1151,0,0,0,0,0,0
1,23000000,5485,37.0,2.01649,13.3735,4.07044,3.5909,11.4515,0,0,0,0,0,0
1,23000000,5486,37.0,1.71401,13.6147,4.11976,0.2521,8.1127,0,0,0,0,0,0
1,23000000,5487,37.0,1.78949,14.0014,4.15532,-3.1155,4.745,0,0,0,0,0,0
1,23000000,7098,48.0,6.55674,8.20929,3.78155,-8.4017,-0.5411,0,0,0,0,0,0
1,23000000,396,3.0,3.19307,15.6044,4.89484,1.8249,9.6855,0,0,0,0,0,0
1,23000000,3417,23.0,10.3981,9.05019,14.3002,-7.2569,0.6037,0,0,0,0,0,0
1,23000000,5480,37.0,1.80911,11.9303,4.63239,7.0685,14.9291,0,0,0,0,0,0
1,23000000,3420,23.0,10.7817,9.68333,14.9652,-9.922,-2.0613,0,0,0,0,0,0
1,23000000,4750,32.0,1.57199,5.43989,14.5028,-2.9967,4.8639,0,0,0,0,0,0
1,23000000,401,3.0,1.75399,16.0087,4.83264,-2.014,5.8466,0,0,0,0,0,0
1,23000000,5470,37.0,15.4667,11.845,6.68058,-6.1993,1.6614,0,0,0,0,0,0
1,23000000,1810,13.0,10.2171,6.29553,12.631,-7.2178,0.6428,0,0,0,0,0,0
1,23000000,7092,48.0,7.75218,9.31859,4.48661,-5.4608,2.3998,0,0,0,0,0,0
1,23000000,3424,23.0,11.5171,10.3391,15.8201,-2.4928,5.3678,0,0,0,0,0,0
1,23000000,398,3.0,2.54111,15.6171,4.80083,-2.2732,5.5874,0,0,0,0,0,0
1,23000000,3422,23.0,11.15,9.98027,15.3943,-9.0287,-1.1681,0,0,0,0,0,0
1,23000000,3421,23.0,11.149,9.73069,15.0976,-9.4377,-1.5771,0,0,0,0,0,0
1,23000000,5479,37.0,1.47485,11.884,4.45526,4.0427,11.9033,0,0,0,0,0,0
1,23000000,409,3.0,14.9325,15.6728,4.63343,-7.187,0.6737,0,0,0,0,0,0
1,23000000,6282,42.0,13.5397,11.7951,8.21032,-2.1417,5.7189,0,0,0,0,0,0
1,23000000,406,3.0,15.8982,15.7908,4.89539,-1.8165,6.0441,0,0,0,0,0,0
1,23000000,405,3.0,0.428495,15.8988,4.71046,-1.5907,6.2699,0,0,0,0,0,0
1,23000000,7089,48.0,8.47521,9.65658,5.08567,-13.0119,-5.1513,0,0,0,0,0,0
1,23000000,407,3.0,15.5771,15.7335,4.67656,4.8839,12.7445,0,0,0,0,0,0
1,23000000,408,3.0,15.2427,15.7254,4.8614,-2.5454,5.3152,0,0,0,0,0,0
1,23000000,410,3.0,14.5902,15.6014,4.81789,-5.0015,2.8591,0,0,0,0,0,0
1,23000000,412,3.0,13.9812,15.4273,4.81734,-0.2746,7.586,0,0,0,0,0,0
1,23000000,7088,48.0,8.64641,10.0025,5.10086,1.935,9.7956,0,0,0,0,0,0
1,23000000,8757,59.0,9.47257,11.338,14.2372,-9.9221,-2.0615,0,0,0,0,0,0
1,23000000,7093,48.0,7.62202,8.9833,4.3262,-6.5414,1.3192,0,0,0,0,0,0
1,23000000,411,3.0,14.2753,15.5732,4.58965,-1.8389,6.0217,0,0,0,0,0,0
1,23000000,399,3.0,2.41724,15.958,4.94727,-0.0803,7.7803,0,0,0,0,0,0
1,23000000,395,3.0,3.56394,15.5785,4.73506,-1.5062,6.3544,0,0,0,0,0,0
1,23000000,6274,42.0,11.5941,11.2124,6.63577,-8.0144,-0.1538,0,0,0,0,0,0
1,23000000,7087,48.0,8.88871,10.0259,5.39693,-5.5515,2.3091,0,0,0,0,0,0
1,23000000,404,3.0,0.754588,15.8869,4.94446,-7.3228,0.5378,0,0,0,0,0,0
1,23000000,3419,23.0,10.7765,9.41044,14.6925,-9.5072,-1.6466,0,0,0,0,0,0
1,23000000,8853,60.0,15.089,14.1055,1.83294,-11.5788,-3.7182,0,0,0,0,0,0
1,23000000,3418,23.0,10.423,9.36359,14.5245,-11.5908,-3.7302,0,0,0,0,0,0
1,23000000,403,3.0,1.09397,15.9526,4.75629,-8.35,-0.4894,0,0,0,0,0,0
1,23000000,402,3.0,1.40788,15.9255,4.97995,-5.5432,2.3174,0,0,0,0,0,0
1,23000000,8852,60.0,15.3472,14.1555,2.11637,-5.6853,2.1753,0,0,0,0,0,0
1,23000000,3415,23.0,9.95457,8.66752,13.9631,-1.3638,6.4968,0,0,0,0,0,0
1,23000000,5488,37.0,1.51657,14.2182,4.31782,0.1562,8.0168,0,0,0,0,0,0
1,23000000,8851,60.0,15.5037,14.5103,2.09643,-17.8642,-10.0036,0,0,0,0,0,0
1,23000000,8883,60.0,9.14694,8.62089,12.1296,-1.0429,6.8177,0,0,0,0,0,0
1,23000000,6222,42.0,8.21483,8.82098,2.13125,-8.0656,-0.205,0,0,0,0,0,0
1,23000000,7094,48.0,7.39714,9.00986,4.02199,-3.4685,4.3921,0,0,0,0,0,0
1,23000000,6220,42.0,8.58255,9.16687,2.56043,-5.3989,2.4618,0,0,0,0,0,0
1,23000000,7176,48.0,9.32884,6.8561,7.93688,-1.9505,5.9101,0,0,0,0,0,0
1,23000000,7178,48.0,8.91243,6.41262,7.67701,-7.5572,0.3034,0,0,0,0,0,0
1,23000000,7181,48.0,8.08147,6.00677,7.27934,1.4683,9.3289,0,0,0,0,0,0
1,23000000,7179,48.0,8.56918,6.38083,7.49473,-9.4517,-1.5911,0,0,0,0,0,0
1,23000000,6285,42.0,14.0423,12.6134,8.32775,6.8573,14.7179,0,0,0,0,0,0
1,23000000,394,3.0,3.85299,15.5535,4.99929,-4.2948,3.5658,0,0,0,0,0,0
1,23000000,7180,48.0,8.46231,6.02587,7.36025,-3.9989,3.8617,0,0,0,0,0,0
1,23000000,7096,48.0,6.97936,8.71054,3.63103,-3.6325,4.2281,0,0,0,0,0,0
1,23000000,5490,37.0,1.33637,14.8269,4.5033,7.7982,15.6588,0,0,0,0,0,0
1,23000000,400,3.0,2.05363,15.9624,5.08197,6.9113,14.7719,0,0,0,0,0,0
1,23000000,6219,42.0,8.62769,9.51241,2.75666,1.727,9.5876,0,0,0,0,0,0
1,23000000,7182,48.0,7.92815,5.66477,7.1343,11.8579,19.7185,0,0,0,0,0,0
1,23000000,7183,48.0,7.54095,5.66204,7.23436,0.2955,8.1561,0,0,0,0,0,0
1,23000000,6223,42.0,7.88351,8.78776,1.93094,-8.5716,-0.711,0,0,0,0,0,0
1,23000000,7177,48.0,8.96654,6.77228,7.83518,-5.5157,2.3449,0,0,0,0,0,0
1,23000000,6275,42.0,11.8952,11.4515,6.71831,-5.5862,2.2744,0,0,0,0,0,0
1,23000000,7091,48.0,8.03173,9.26864,4.76515,-4.7353,3.1254,0,0,0,0,0,0
1,23000000,7174,48.0,9.23005,7.52878,7.95822,2.043,9.9036,0,0,0,0,0,0
1,23000000,7175,48.0,9.35018,7.18812,8.1341,2.0385,9.8991,0,0,0,0,0,0
1,23000000,3416,23.0,10.032,8.99145,14.1779,-11.5008,-3.6402,0,0,0,0,0,0
1,23000000,3414,23.0,9.59602,8.64534,13.8494,-4.29,3.5706,0,0,0,0,0,0
1,23000000,3413,23.0,9.4927,8.31106,13.6643,0.5736,8.4343,0,0,0,0,0,0
1,23000000,3412,23.0,9.13963,8.27544,13.54,-1.4206,6.44,0,0,0,0,0,0
1,23000000,8887,60.0,8.41704,7.74053,11.4308,-6.4077,1.4529,0,0,0,0,0,0
1,23000000,392,3.0,3.97781,14.8967,4.92826,9.276,17.1367,0,0,0,0,0,0
1,23000000,5469,37.0,15.1007,11.7227,6.66625,-6.0715,1.7892,0,0,0,0,0,0
1,23000000,7097,48.0,6.76544,8.39796,3.51247,-6.7974,1.0632,0,0,0,0,0,0
1,23000000,413,3.0,13.6274,15.3565,4.6697,-4.8594,3.0013,0,0,0,0,0,0
1,23000000,6277,42.0,12.3511,11.6229,7.14053,-10.4352,-2.5746,0,0,0,0,0,0
1,23000000,6279,42.0,12.8,11.8463,7.54055,0.7725,8.6331,0,0,0,0,0,0
1,23000000,7090,48.0,8.18913,9.62946,4.81327,-6.8738,0.9868,0,0,0,0,0,0
1,23000000,1811,13.0,10.2601,6.61222,12.8577,-4.6439,3.2167,0,0,0,0,0,0
1,23000000,6280,42.0,12.9734,11.7507,7.8861,0.0458,7.9064,0,0,0,0,0,0
1,23000000,6221,42.0,8.26652,9.16162,2.34081,-7.0779,0.7827,0,0,0,0,0,0
1,23000000,6278,42.0,12.561,11.5557,7.46288,-2.747,5.1136,0,0,0,0,0,0
1,23000000,4996,34.0,13.7232,6.77993,2.71546,-5.1477,2.7129,0,0,0,0,0,0
1,23000000,5492,37.0,0.759501,15.0128,4.30014,12.2946,20.1552,0,0,0,0,0,0
1,23000000,4751,32.0,1.6533,5.63828,14.1763,0.1354,7.996,0,0,0,0,0,0
1,23000000,5489,37.0,1.64518,14.5778,4.42043,2.7612,10.6218,0,0,0,0,0,0
1,23000000,6212,42.0,10.2185,10.6214,4.09043,-9.282,-1.4214,0,0,0,0,0,0
1,23000000,391,3.0,4.02479,14.555,5.07363,7.5354,15.396,0,0,0,0,0,0
1,23000000,389,3.0,3.81464,14.0615,5.47527,-1.2517,6.6089,0,0,0,0,0,0
1,23000000,8854,60.0,14.9398,13.7425,1.81529,-13.5015,-5.6409,0,0,0,0,0,0
1,23000000,5491,37.0,1.1132,14.8859,4.18434,4.5551,12.4157,0,0,0,0,0,0
1,23000000,8885,60.0,8.77951,8.17358,11.7495,-0.596,7.2646,0,0,0,0,0,0
1,23000000,3425,23.0,11.8756,10.4489,15.898,-4.0283,3.8323,0,0,0,0,0,0
1,23000000,3313,23.0,8.02619,1.48705,9.06225,9.7376,17.5983,0,0,0,0,0,0
1,23000000,7191,48.0,6.60108,3.40924,6.97513,-0.3077,7.5529,0,0,0,0,0,0
1,23000000,3311,23.0,7.81863,1.21723,9.65565,13.8055,21.6661,0,0,0,0,0,0
1,23000000,3314,23.0,8.26815,1.72083,8.85184,-3.4233,4.4374,0,0,0,0,0,0
1,23000000,3312,23.0,8.05228,1.45064,9.44809,12.6543,20.5149,0,0,0,0,0,0
1,23000000,2919,20.0,11.2899,11.2785,10.447,-3.2806,4.58,0,0,0,0,0,0
1,23000000,3315,23.0,8.21619,1.71683,8.46342,-4.123,3.7376,0,0,0,0,0,0
1,23000000,7190,48.0,6.55617,3.79016,6.88666,-0.1173,7.7433,0,0,0,0,0,0
1,23000000,7192,48.0,6.53188,3.19985,6.65793,-1.343,6.5176,0,0,0,0,0,0
1,23000000,3310,23.0,7.94784,1.02229,9.9582,11.6326,19.4932,0,0,0,0,0,0
1,23000000,7189,48.0,6.6637,4.05795,7.14109,0.7137,8.5743,0,0,0,0,0,0
1,23000000,7186,48.0,6.78174,5.05365,7.06961,6.5301,14.3907,0,0,0,0,0,0
1,23000000,7193,48.0,6.17163,3.2211,6.50407,6.5895,14.4501,0,0,0,0,0,0
1,23000000,7188,48.0,6.66878,4.40727,6.98726,-4.2451,3.6155,0,0,0,0,0,0
1,23000000,2918,20.0,11.5385,11.5871,10.4534,-6.9269,0.9337,0,0,0,0,0,0
1,23000000,7185,48.0,6.98274,5.33318,7.27098,1.6025,9.4631,0,0,0,0,0,0
1,23000000,3317,23.0,8.42697,1.88952,7.86271,1.5416,9.4022,0,0,0,0,0,0
1,23000000,7187,48.0,6.83909,4.68282,7.19921,-4.7645,3.0961,0,0,0,0,0,0
1,23000000,3316,23.0,8.51652,1.86176,8.25198,-0.6856,7.175,0,0,0,0,0,0
1,23000000,7198,48.0,6.56249,2.77529,4.97097,-7.8757,-0.0151,0,0,0,0,0,0
1,23000000,2921,20.0,10.965,10.8871,10.015,-8.516,-0.6554,0,0,0,0,0,0
1,23000000,2922,20.0,10.7221,10.875,9.70974,-0.1119,7.7487,0,0,0,0,0,0
1,23000000,4245,29.0,14.4456,13.5442,4.52581,-1.0936,6.7671,0,0,0,0,0,0
1,23000000,2920,20.0,11.138,11.2286,10.0764,1.2959,9.1565,0,0,0,0,0,0
1,23000000,388,3.0,3.48818,13.9015,5.59851,-2.9409,4.9197,0,0,0,0,0,0
1,23000000,384,3.0,2.46568,14.0573,6.36538,-7.4343,0.4263,0,0,0,0,0,0
1,23000000,4261,29.0,12.8907,14.4575,7.96475,1.34,9.2006,0,0,0,0,0,0
1,23000000,383,3.0,2.3015,14.218,6.67895,-8.9671,-1.1065,0,0,0,0,0,0
1,23000000,4260,29.0,12.8703,14.1916,7.67958,3.2267,11.0873,0,0,0,0,0,0
1,23000000,381,3.0,1.72709,14.3511,6.98686,-4.1529,3.7077,0,0,0,0,0,0
1,23000000,382,3.0,1.91897,14.139,6.72941,-5.79,2.0706,0,0,0,0,0,0
1,23000000,7099,48.0,6.29201,7.95358,3.64369,-5.9715,1.8891,0,0,0,0,0,0
1,23000000,4262,29.0,12.6474,14.4219,8.27246,-3.4448,4.4158,0,0,0,0,0,0
1,23000000,387,3.0,3.36786,14.0462,5.93812,-5.6128,2.2478,0,0,0,0,0,0
1,23000000,385,3.0,2.84865,14.1528,6.30882,-6.0314,1.8292,0,0,0,0,0,0
1,23000000,4263,29.0,12.7217,14.6831,8.5583,-6.395,1.4656,0,0,0,0,0,0
1,23000000,7105,48.0,5.58564,6.85524,4.8676,3.932,11.7926,0,0,0,0,0,0
1,23000000,386,3.0,2.99987,13.9421,6.01337,-9.6289,-1.7683,0,0,0,0,0,0
1,23000000,4251,29.0,14.9163,14.0981,5.9333,6.5898,14.4504,0,0,0,0,0,0
1,23000000,7736,52.0,13.7684,15.7087,11.2273,-3.3756,4.4851,0,0,0,0,0,0
1,23000000,2923,20.0,10.5773,10.5021,9.67825,2.4993,10.3599,0,0,0,0,0,0
1,23000000,5902,40.0,3.06313,8.94989,10.7849,0.893,8.7536,0,0,0,0,0,0
1,23000000,7116,48.0,6.96755,6.31544,7.58571,4.4379,12.2985,0,0,0,0,0,0
1,23000000,4236,29.0,12.9803,12.3104,2.45674,-6.9623,0.8983,0,0,0,0,0,0
1,23000000,7194,48.0,6.14184,3.01113,6.19274,11.2236,19.0842,0,0,0,0,0,0
1,23000000,2906,20.0,13.963,13.4783,10.8662,11.9764,19.837,0,0,0,0,0,0
1,23000000,6283,42.0,13.8639,12.0186,8.24866,9.5986,17.4593,0,0,0,0,0,0
1,23000000,7102,48.0,5.5913,7.37115,4.01702,-4.9686,2.892,0,0,0,0,0,0
1,23000000,7103,48.0,5.73467,7.19778,4.33274,7.0938,14.9544,0,0,0,0,0,0
1,23000000,7104,48.0,5.4493,7.03905,4.54453,-0.3002,7.5604,0,0,0,0,0,0
1,23000000,7106,48.0,5.52689,7.08722,5.17337,5.4579,13.3185,0,0,0,0,0,0
1,23000000,7107,48.0,5.54372,6.9053,5.51106,-0.5127,7.3479,0,0,0,0,0,0
1,23000000,7100,48.0,6.09057,7.7762,3.92817,-4.4246,3.436,0,0,0,0,0,0
1,23000000,4234,29.0,12.5283,11.9657,2.15093,-9.6662,-1.8056,0,0,0,0,0,0
1,23000000,4233,29.0,12.1854,11.9599,1.95053,-5.0585,2.8022,0,0,0,0,0,0
1,23000000,4235,29.0,12.6118,12.2994,2.32759,-10.2068,-2.3462,0,0,0,0,0,0
1,23000000,4231,29.0,11.7665,11.6601,1.51658,-0.9204,6.9402,0,0,0,0,0,0
1,23000000,4232,29.0,12.0836,11.6484,1.74761,-6.7953,1.0653,0,0,0,0,0,0
1,23000000,7109,48.0,5.96061,6.58262,5.92167,-2.8232,5.0374,0,0,0,0,0,0
1,23000000,4237,29.0,13.0476,12.6623,2.6358,-3.5666,4.294,0,0,0,0,0,0
1,23000000,7101,48.0,5.88377,7.48082,3.78832,-0.9772,6.8834,0,0,0,0,0,0
1,23000000,4270,29.0,13.1076,15.5804,10.0144,12.6719,20.5326,0,0,0,0,0,0
1,23000000,4264,29.0,12.5216,14.5984,8.89177,-5.5455,2.3151,0,0,0,0,0,0
1,23000000,4244,29.0,14.5425,13.6713,4.16814,7.5191,15.3797,0,0,0,0,0,0
1,23000000,4271,29.0,13.2593,15.7685,10.3226,11.6421,19.5027,0,0,0,0,0,0
1,23000000,7184,48.0,7.34794,5.34355,7.12216,-1.2185,6.6421,0,0,0,0,0,0
1,23000000,2907,20.0,13.801,13.5072,11.2193,2.0226,9.8833,0,0,0,0,0,0
1,23000000,4241,29.0,13.7909,13.3118,3.54688,-2.9689,4.8917,0,0,0,0,0,0
1,23000000,2911,20.0,12.9435,12.7548,11.2004,-5.0696,2.791,0,0,0,0,0,0
1,23000000,4846,33.0,14.5092,8.57833,4.76899,0.2143,8.0749,0,0,0,0,0,0
1,23000000,7735,52.0,13.5856,15.4111,11.0605,-0.3189,7.5417,0,0,0,0,0,0
1,23000000,4242,29.0,14.1332,13.3422,3.74457,-0.9006,6.96,0,0,0,0,0,0
1,23000000,4240,29.0,13.7232,12.985,3.34591,-6.852,1.0087,0,0,0,0,0,0
1,23000000,4239,29.0,13.417,12.9957,3.08905,-8.1367,-0.2761,0,0,0,0,0,0
1,23000000,4238,29.0,13.3914,12.6887,2.84225,-7.9837,-0.1231,0,0,0,0,0,0
1,23000000,4268,29.0,12.5599,15.3539,9.75301,-0.1014,7.7592,0,0,0,0,0,0
