step,t,atom_id,mol_id,x,y,z,ent,p2,q6
1050,10500000,8708,59.0,10.326636,1.680755,4.750359,-5.443,0.3874,0.07226614
1050,10500000,8709,59.0,10.375436,1.3806349999999998,5.008759,-5.453,0.238,0.0640752
1050,10500000,4101,28.0,8.903666,1.7947450000000005,5.768028999999999,-5.378,0.1148,0.0812138
1050,10500000,8710,59.0,10.324036,1.022475,4.857369,-5.448,0.2327,0.0554876
1050,10500000,4388,30.0,11.870736,0.435682,0.891189,-5.211,-0.0171,0.06200062
1050,10500000,8676,58.0,9.363246,1.6307550000000002,2.824419,-5.188,-0.0304,0.10439223
1050,10500000,5029,34.0,11.297636,3.5265850000000003,0.22568,-5.063,0.1121,0.10610803
1050,10500000,4965,34.0,11.164836,3.682195,1.670459,-5.213,0.0696,0.08806599
1050,10500000,4389,30.0,11.645336,0.661262,1.148269,-5.331,0.0242,0.0568822
1050,10500000,8677,58.0,9.055276,1.7688450000000002,3.012309,-5.258,-0.1104,0.10934413
1050,10500000,5030,34.0,10.968736,3.522235,0.426789,-5.137,0.1763,0.10128022
1050,10500000,8678,58.0,9.081256,1.7838950000000002,3.401679,-5.131,0.2076,0.1172095
1050,10500000,4184,28.0,10.930536,2.881065,6.972549,-5.227,-0.1389,0.06125872
1050,10500000,3800,26.0,10.008436,2.387505,5.790369,-5.252,0.3086,0.10998595
1050,10500000,2392,16.0,9.521096,3.746195,4.157759,-4.95,0.2622,0.07647735
1050,10500000,345,3.0,10.726936,3.960775,6.230449,-5.056,-0.2286,0.08288723
1050,10500000,2457,17.0,8.601986,0.140256,7.902628999999999,-5.334,0.1833,0.07252739
1050,10500000,4185,28.0,11.301336,2.830525,7.028029,-5.308,-0.1136,0.05683898
1050,10500000,3801,26.0,10.001136,2.135085,6.096239,-5.209,0.2186,0.1013298
1050,10500000,4633,31.0,8.030966,1.805235,7.905958999999999,-5.286,0.2496,0.06056935
1050,10500000,342,3.0,11.345636,3.979915,7.042219,-5.113,-0.1957,0.06301604
1050,10500000,4182,28.0,10.326436,2.797505,7.267429,-5.211,-0.0947,0.09976175
1050,10500000,3798,26.0,9.719486,2.871325,5.473319,-5.231,0.2745,0.10653719
1050,10500000,2390,16.0,10.052036,3.704285,4.552799,-5.057,0.1768,0.07623227
1050,10500000,4183,28.0,10.707636,2.8640950000000003,7.292419,-5.242,-0.1033,0.07363932
1050,10500000,3799,26.0,9.728936,2.667735,5.790749,-5.269,0.2971,0.11221634
1050,10500000,2391,16.0,9.858336,3.906705000000001,4.264289,-4.992,0.3418,0.07563731
1050,10500000,344,3.0,11.030136,3.893465,6.479289,-5.0,-0.1982,0.0652268
1050,10500000,2387,16.0,10.520136,2.820835,4.642919,-5.151,0.3869,0.08550168
1050,10500000,3795,26.0,8.860576,3.327125,5.517999,-5.127,0.0931,0.10070528
1050,10500000,4180,28.0,9.781736,2.781235,7.677059,-5.238,0.0366,0.10519348
1050,10500000,3796,26.0,9.103286,3.046405,5.582999,-5.212,0.0535,0.09240183
1050,10500000,2388,16.0,10.338836,3.140235,4.756779,-5.195,0.3484,0.09566767
1050,10500000,4181,28.0,10.166736,2.766865,7.632149,-5.157,-0.088,0.11387384
1050,10500000,3797,26.0,9.460946,3.161845,5.463419,-5.177,0.0886,0.10085246
1050,10500000,2389,16.0,10.153836,3.3363750000000003,4.463609,-5.152,0.2033,0.08240877
1050,10500000,5037,34.0,8.736676,3.633225,0.7257549999999999,-5.191,0.1666,0.07643652
1050,10500000,7021,47.0,9.017846,2.837275,1.869029,-5.075,0.1234,0.04573143
1050,10500000,5230,35.0,11.219336,2.118415,0.324059,-5.234,0.1815,0.07188506
1050,10500000,5038,34.0,8.470666,3.816415,0.956409,-5.119,0.2288,0.06030328
1050,10500000,7022,47.0,8.707476,2.902015,2.103919,-5.106,0.0647,0.04415768
1050,10500000,4590,31.0,8.172066,1.2941250000000002,2.244539,-5.162,0.1481,0.10484486
1050,10500000,3055,21.0,9.026006,3.964845,2.077039,-5.195,0.1975,0.05039109
1050,10500000,5039,34.0,8.091655999999999,3.700315,0.943549,-5.046,0.157,0.0578425
1050,10500000,2463,17.0,8.904216,1.592375,6.971209,-5.379,0.3044,0.07464772
1050,10500000,3808,26.0,9.908736,1.2271450000000002,7.825858999999999,-5.287,0.3674,0.06353194
1050,10500000,4192,28.0,11.312136,1.260795,7.097469,-5.245,0.1802,0.04843891
1050,10500000,2464,17.0,9.179116,1.845065,6.859349,-5.293,-0.0458,0.07361066
1050,10500000,4194,28.0,10.876636,0.965685,7.492569,-5.376,0.156,0.0504953
1050,10500000,2466,17.0,9.318576,2.4627250000000003,6.721749,-5.25,-0.0868,0.09523145
1050,10500000,4195,28.0,10.851536,0.7537349999999999,7.822409,-5.298,0.1658,0.06218039
1050,10500000,2467,17.0,9.295776,2.840615,6.815999,-5.22,-0.1202,0.09543631
1050,10500000,4189,28.0,11.485136,1.758315,6.500059,-5.316,0.1134,0.06785657
1050,10500000,4637,31.0,8.209055999999999,2.102375,6.599179,-5.333,0.0468,0.08498076
1050,10500000,3806,26.0,10.102536,1.547955,7.279889,-5.329,0.3403,0.07610521
1050,10500000,2462,17.0,8.912846,1.550325,7.361959,-5.283,0.4608,0.10280913
1050,10500000,4190,28.0,11.704636,1.463495,6.661849,-5.303,0.0359,0.06580527
1050,10500000,4638,31.0,8.048195999999999,2.031485,6.254779,-5.364,0.233,0.08169825
1050,10500000,3807,26.0,10.090736,1.5494849999999998,7.663718999999999,-5.295,0.3665,0.07776034
1050,10500000,4191,28.0,11.675436,1.3402349999999998,7.041369,-5.211,0.1374,0.06883677
1050,10500000,4635,31.0,8.113836,2.054385,7.267869,-5.33,0.2301,0.06874754
1050,10500000,348,3.0,10.092736,3.870665,5.725249,-5.112,0.2489,0.10546286
1050,10500000,2460,17.0,8.867516,1.0967349999999998,7.852349,-5.449,0.515,0.10817623
1050,10500000,3804,26.0,10.357236,1.983445,6.802129,-5.297,-0.1282,0.07100155
1050,10500000,4188,28.0,11.542736,2.108855,6.679669,-5.253,0.0958,0.05064307
1050,10500000,4636,31.0,7.978245999999999,2.020495,6.904139,-5.294,0.0897,0.07614459
1050,10500000,2461,17.0,8.764536,1.206655,7.493729,-5.296,0.4191,0.10141231
1050,10500000,3805,26.0,10.400036,1.7742750000000005,7.136069,-5.304,0.3958,0.072531
1050,10500000,4415,30.0,10.123836,2.357015,1.948829,-5.248,0.0268,0.05140213
1050,10500000,4193,28.0,11.255636,1.075205,7.431429,-5.312,0.1599,0.04575136
1050,10500000,2465,17.0,9.105306,2.219195,6.931519,-5.218,-0.0085,0.0931478
1050,10500000,8704,59.0,9.409516,2.6138250000000003,4.561889,-5.128,0.3063,0.08933014
1050,10500000,4096,28.0,9.577586,0.669364,6.270859,-5.339,0.3419,0.05578419
1050,10500000,4097,28.0,9.632396,1.044505,6.160479,-5.303,0.3515,0.05659323
1050,10500000,8705,59.0,9.481506,2.232845,4.604009,-5.118,0.292,0.09001858
1050,10500000,4098,28.0,9.356766,1.188365,5.916009,-5.322,0.3654,0.06685515
1050,10500000,4536,31.0,11.858936,2.347395,4.092089,-5.149,-0.1241,0.08148482
1050,10500000,824,6.0,8.034586,0.3783179999999999,5.045099,-5.304,0.0698,0.05786084
1050,10500000,4345,29.0,8.191215999999999,3.658535,7.875849,-5.161,0.1888,0.05823139
1050,10500000,825,6.0,8.300365999999999,0.199193,5.282559,-5.295,0.0467,0.05663707
1050,10500000,826,6.0,8.237496,0.319145,5.652049,-5.387,-0.1441,0.05301188
1050,10500000,4346,29.0,8.404596,3.649425,7.553078999999999,-5.204,0.2897,0.06363841
1050,10500000,4347,29.0,8.179596,3.762935,7.238009,-5.17,0.1969,0.06178282
1050,10500000,827,6.0,8.223016,0.716648,5.680049,-5.363,-0.1691,0.05369154
1050,10500000,4528,31.0,10.967736,1.093915,5.906809,-5.318,0.1012,0.05824041
1050,10500000,4529,31.0,11.173636,1.096355,5.574929,-5.368,-0.0463,0.06244911
1050,10500000,4530,31.0,11.228736,1.4477950000000002,5.409979,-5.291,-0.1483,0.08871054
1050,10500000,4531,31.0,11.554736,1.420565,5.201909,-5.3,-0.2062,0.07020716
1050,10500000,4532,31.0,11.604436,1.756455,5.009709,-5.283,0.106,0.09376732
1050,10500000,4533,31.0,11.349736,1.789235,4.714699,-5.418,-0.0045,0.07718877
1050,10500000,4534,31.0,11.452236,2.0961350000000003,4.483658999999999,-5.356,-0.156,0.07650229
1050,10500000,4535,31.0,11.807936,2.051835,4.333899,-5.258,-0.1315,0.08758107
1050,10500000,8683,58.0,9.209856,0.714759,4.621179,-5.226,0.303,0.08188081
1050,10500000,4524,31.0,11.063636,0.126977,6.501488999999999,-5.288,0.0189,0.06240169
1050,10500000,8684,58.0,9.352166,0.717827,4.971579,-5.255,0.3384,0.06934879
1050,10500000,4525,31.0,10.752436,0.38217,6.539739,-5.34,0.0535,0.05526706
1050,10500000,8685,58.0,9.329136,0.353278,5.117469,-5.263,0.2765,0.0807222
1050,10500000,4526,31.0,10.805136,0.7536949999999999,6.413049,-5.273,0.1779,0.05678676
1050,10500000,8686,58.0,9.484536,0.3092589999999999,5.465609,-5.318,0.1432,0.08614231
1050,10500000,4527,31.0,10.946236,0.7384149999999999,6.056299,-5.311,0.1098,0.05564994
1050,10500000,8398,56.0,11.831536,0.31533,5.495579,-5.309,0.1049,0.07670699
1050,10500000,2383,16.0,11.675536,3.078705,5.245369,-4.962,-0.0724,0.07166675
1050,10500000,2384,16.0,11.380336,2.824855,5.207358999999999,-5.13,-0.0829,0.08488038
1050,10500000,2385,16.0,11.085236,2.957135,4.975939,-5.116,-0.0148,0.09352929
1050,10500000,3793,26.0,8.217226,3.485335,5.502959,-5.069,-0.0505,0.10556894
1050,10500000,2386,16.0,10.798836,2.695635,4.917079,-5.218,-0.0315,0.10054655
1050,10500000,3794,26.0,8.490546,3.236805,5.611059,-5.145,-0.0193,0.09054271
1050,10500000,339,3.0,11.713736,3.621335,7.594108999999999,-5.163,0.2909,0.07499898
1050,10500000,324,3.0,9.800936,1.861785,9.660189,-5.282,0.5519,0.08388816
1050,10500000,6789,46.0,11.467536,3.886595,9.926699,-5.299,0.3131,0.06860969
1050,10500000,325,3.0,10.101136,1.9629950000000005,9.420399,-5.394,0.4315,0.08183633
1050,10500000,5,1.0,11.898636,0.801975,8.037359,-5.32,0.1983,0.06163725
1050,10500000,326,3.0,9.966436,1.976035,9.055839,-5.368,0.4723,0.08529388
1050,10500000,6,1.0,11.810836,0.781705,8.421429,-5.212,0.0833,0.06587047
1050,10500000,327,3.0,10.207236,2.143865,8.827429,-5.33,0.1393,0.07784988
1050,10500000,4167,28.0,8.374875999999999,0.022544,9.599929,-5.2,0.1445,0.06854959
1050,10500000,321,3.0,9.904736,1.243185,10.407499,-5.242,0.4428,0.10272672
1050,10500000,2562,18.0,10.561736,3.060875,9.768699,-5.239,0.2192,0.04789245
1050,10500000,322,3.0,9.687636,1.4489549999999998,10.167599,-5.312,0.3823,0.09947199
1050,10500000,6787,46.0,11.942436,3.510355,10.014599,-5.482,0.0736,0.07038941
1050,10500000,2563,18.0,10.536936,3.395395,9.572379,-5.248,-0.0001,0.04551261
1050,10500000,323,3.0,9.935736,1.628625,9.939699,-5.361,0.4866,0.08891213
1050,10500000,6788,46.0,11.548136,3.516235,9.984799,-5.418,0.1449,0.06186881
1050,10500000,2564,18.0,10.597036,3.733155,9.771799,-5.283,0.1209,0.04670048
1050,10500000,8702,59.0,9.005025999999999,3.136545,4.497729,-4.993,0.2849,0.08567661
1050,10500000,4095,28.0,9.778536,0.554032,6.582609,-5.289,0.0525,0.05963681
1050,10500000,8703,59.0,9.028016,2.747745,4.546799,-5.043,0.2246,0.09336017
1050,10500000,3810,26.0,9.778236,0.908005,8.372679,-5.332,0.258,0.08579172
1050,10500000,1634,11.0,8.961416,3.251735,10.784399,-5.131,0.0016,0.10826446
1050,10500000,2560,18.0,10.397436,2.692895,10.286399,-5.228,0.2994,0.06201703
1050,10500000,320,3.0,9.726236,1.1278449999999998,10.740699,-5.252,0.438,0.11511905
1050,10500000,2561,18.0,10.412636,3.056765,10.122799,-5.276,0.2707,0.05210446
1050,10500000,346,3.0,10.723236,3.711145,5.934309,-5.044,-0.2278,0.091776
1050,10500000,2458,17.0,8.693976,0.479527,7.726409,-5.35,0.0413,0.07576427
1050,10500000,3802,26.0,10.305936,1.906285,6.148739,-5.245,0.1681,0.08048209
1050,10500000,4186,28.0,11.467836,2.777855,6.671109,-5.276,-0.1648,0.05132726
1050,10500000,347,3.0,10.469636,3.832125,5.645489,-5.057,0.2567,0.09664869
1050,10500000,2459,17.0,8.667656,0.787805,7.967338999999999,-5.361,0.1571,0.10222266
1050,10500000,3803,26.0,10.315136,1.745565,6.497209,-5.302,-0.1557,0.07517664
1050,10500000,4187,28.0,11.395736,2.434225,6.505589,-5.292,0.0522,0.04313628
1050,10500000,15,1.0,10.811636,1.560315,10.752799,-5.305,0.4904,0.07879439
1050,10500000,4175,28.0,9.005436,2.100555,8.824659,-5.275,0.329,0.08582235
1050,10500000,3343,23.0,8.782686,1.979695,10.519199,-5.166,0.1986,0.0974969
1050,10500000,16,1.0,10.820836,1.6082549999999998,11.146099,-5.294,0.487,0.09347097
1050,10500000,4176,28.0,9.073166,2.269085,8.473179,-5.257,0.4021,0.07975883
1050,10500000,3344,23.0,8.795715999999999,1.6451950000000002,10.710199,-5.167,0.2971,0.10979333
1050,10500000,17,1.0,10.814936,1.2545350000000002,11.293099,-5.302,0.4613,0.10427008
1050,10500000,4177,28.0,9.140996,2.660005,8.456939,-5.293,0.3525,0.06283552
1050,10500000,3340,23.0,8.397276,2.298945,9.634159,-5.1,-0.3243,0.05722273
1050,10500000,13,1.0,10.846236,1.865025,10.165499,-5.416,-0.1521,0.07164615
1050,10500000,4173,28.0,8.805615999999999,1.567075,9.163269,-5.323,0.3881,0.11048624
1050,10500000,3341,23.0,8.572096,2.304775,9.979599,-5.123,0.2758,0.07917499
1050,10500000,2702,19.0,8.499846,0.132081,11.922999,-5.16,-0.1521,0.08158835
1050,10500000,14,1.0,10.908736,1.879995,10.555399,-5.42,0.444,0.08291872
1050,10500000,4174,28.0,8.844736,1.7377250000000002,8.803129,-5.28,0.4207,0.10829092
1050,10500000,3342,23.0,8.630545999999999,1.959195,10.159399,-5.185,0.1973,0.09249877
1050,10500000,4170,28.0,8.379386,0.751165,9.536639,-5.188,-0.1741,0.08865513
1050,10500000,330,3.0,10.932036,1.925805,8.202659,-5.22,0.211,0.0664328
1050,10500000,11,1.0,11.026636,1.6026349999999998,9.599779,-5.492,0.0626,0.05103275
1050,10500000,4171,28.0,8.568366,1.088515,9.527299,-5.262,0.2565,0.09381986
1050,10500000,331,3.0,11.171636,2.137835,7.994588999999999,-5.247,0.1798,0.06706573
1050,10500000,3339,23.0,8.022896,2.171975,9.643209,-5.152,-0.3301,0.07011249
1050,10500000,12,1.0,11.018836,1.5662250000000002,9.977099,-5.413,-0.0894,0.07093365
1050,10500000,4172,28.0,8.647126,1.201155,9.153559,-5.278,0.3886,0.1051084
1050,10500000,4196,28.0,10.538736,0.5426449999999999,7.891128999999999,-5.251,-0.1832,0.06850315
1050,10500000,2468,17.0,9.482296,3.129045,6.622119,-5.253,-0.0964,0.09611646
1050,10500000,4197,28.0,10.505536,0.2452299999999999,7.630898999999999,-5.33,-0.1951,0.05314972
1050,10500000,2469,17.0,9.372606,3.495745,6.699649,-5.268,-0.0325,0.09588331
1050,10500000,4198,28.0,10.165436,0.056091,7.615889,-5.224,0.0358,0.06276036
1050,10500000,2470,17.0,9.524076,3.780545,6.480249,-5.166,0.0217,0.08537949
1050,10500000,8681,58.0,9.122236,1.061875,4.102379,-5.104,0.0855,0.08706829
1050,10500000,8682,58.0,9.142866,1.0858150000000002,4.496119,-5.26,0.1448,0.06053862
1050,10500000,1632,11.0,8.685716,3.441275,11.335799,-5.136,0.1683,0.09422126
1050,10500000,4320,29.0,10.128936,3.600075,11.575799,-5.293,0.0957,0.03389107
1050,10500000,6753,46.0,10.883836,0.0900559999999999,8.797269,-5.278,-0.0206,0.08641794
1050,10500000,1633,11.0,8.911586,3.545615,11.040199,-5.128,0.1039,0.09883165
1050,10500000,3809,26.0,9.867936,1.2540650000000002,8.217399,-5.318,0.3309,0.08029314
1050,10500000,4321,29.0,10.053336,3.346595,11.860699,-5.221,0.1035,0.04111623
1050,10500000,1635,11.0,9.210216,3.351135,10.495999,-5.141,0.0247,0.07911923
1050,10500000,3811,26.0,9.783236,0.908095,8.763599,-5.221,0.2655,0.10558157
1050,10500000,2718,19.0,11.591736,0.1982709999999999,9.590659,-5.161,0.0778,0.07674408
1050,10500000,1630,11.0,8.284875999999999,3.592245,11.862699,-5.016,0.0489,0.07432873
1050,10500000,4318,29.0,10.005036,3.728885,10.918099,-5.257,0.2484,0.06603992
1050,10500000,2719,19.0,11.954436,0.1376489999999999,9.452959,-5.136,-0.0115,0.0754024
1050,10500000,6751,46.0,10.739036,0.613551,9.110769,-5.344,-0.5,0.07228802
1050,10500000,4319,29.0,9.939236,3.5021750000000003,11.241499,-5.192,0.0389,0.06288235
1050,10500000,1631,11.0,8.597296,3.686295,11.634399,-5.11,0.1105,0.09545451
1050,10500000,6752,46.0,10.620936,0.245255,9.048619,-5.271,0.0347,0.081876
1050,10500000,2712,19.0,10.424335999999998,0.0375109999999999,10.639299,-5.211,-0.0138,0.08343079
1050,10500000,2456,17.0,8.270926,0.1118389999999999,8.112138999999999,-5.3,0.1573,0.09215882
1050,10500000,2713,19.0,10.366736,0.073967,10.248099,-5.137,0.1818,0.0764431
1050,10500000,2714,19.0,10.585936,0.3541649999999999,10.091499,-5.195,0.028,0.06322928
1050,10500000,2715,19.0,10.973936,0.275146,10.108399,-5.208,0.0462,0.07476179
1050,10500000,2716,19.0,11.138136,0.540482,9.892199,-5.257,0.0424,0.08502179
1050,10500000,2717,19.0,11.523036,0.508462,9.821899,-5.147,-0.0265,0.06741901
1050,10500000,4317,29.0,10.374836,3.858095000000001,10.897599,-5.225,0.1959,0.05043199
1050,10500000,4092,28.0,9.309446,0.012878,7.007809,-5.408,0.1632,0.04576639
1050,10500000,4348,29.0,8.379475999999999,3.768965,6.892759,-5.069,-0.1791,0.07957371
1050,10500000,828,6.0,8.195395999999999,0.888715,6.035669,-5.438,-0.0814,0.05017072
1050,10500000,4093,28.0,9.253316,0.403579,6.961339,-5.378,0.1687,0.04719466
1050,10500000,4349,29.0,8.287035999999999,3.4845550000000003,6.644329,-5.095,-0.0223,0.09087055
1050,10500000,8701,59.0,8.641606,3.269865,4.425139,-4.908,-0.5,0.09289429
1050,10500000,4350,29.0,8.328546,3.140495,6.824349,-5.237,-0.5,0.09633043
1050,10500000,4094,28.0,9.581746,0.617185,6.911829,-5.364,0.0309,0.05688829
1050,10500000,6635,45.0,10.471836,3.567215,8.023489,-5.217,0.2369,0.07937746
1050,10500000,2412,17.0,11.533236,2.780135,10.846699,-5.487,-0.0325,0.05349292
1050,10500000,6636,45.0,10.475136,3.421005,8.377399,-5.311,0.2171,0.06752304
1050,10500000,3820,26.0,8.263356,0.795195,10.798699,-5.181,-0.2196,0.08117911
1050,10500000,2413,17.0,11.741936,2.473065,10.918699,-5.512,0.4658,0.05447845
1050,10500000,6637,45.0,10.712836,3.114115,8.404949,-5.18,0.0681,0.08384619
1050,10500000,3821,26.0,8.104356,0.7533249999999999,11.148299,-5.224,-0.1167,0.08556069
1050,10500000,2414,17.0,11.598336,2.230395,11.198399,-5.495,0.4063,0.07213205
1050,10500000,4329,29.0,8.007546,2.130595,11.631799,-5.148,0.1052,0.07404042
1050,10500000,6634,45.0,10.218236,3.869695,7.983769000000001,-5.198,0.2663,0.08787494
1050,10500000,3818,26.0,8.753525999999999,0.535868,10.425699,-5.06,-0.1566,0.07818697
1050,10500000,1642,11.0,9.344676,3.783355,8.731729,-5.152,0.1402,0.06394253
1050,10500000,2410,17.0,11.196036,3.2784850000000003,11.086099,-5.494,-0.1324,0.043913
1050,10500000,3819,26.0,8.611115999999999,0.617792,10.778499,-5.156,-0.1329,0.08525888
1050,10500000,1643,11.0,9.415166,3.877305,8.357599,-5.237,0.1484,0.07892953
1050,10500000,2411,17.0,11.492436,3.029875,11.156399,-5.472,-0.0491,0.05588461
1050,10500000,4327,29.0,8.547115999999999,2.479635,11.813499,-5.229,-0.2535,0.08266013
1050,10500000,3816,26.0,9.237106,0.197351,10.139099,-5.142,0.0948,0.06876441
1050,10500000,2408,17.0,11.308336,3.750485,11.539999,-5.457,0.218,0.04590384
1050,10500000,1640,11.0,9.418036,3.343835,9.229589,-5.094,0.2509,0.03942652
1050,10500000,4328,29.0,8.253865999999999,2.235105,11.921899,-5.183,-0.1818,0.07091168
1050,10500000,3817,26.0,9.092296,0.3511039999999999,10.472699,-5.175,-0.0827,0.066449
1050,10500000,1641,11.0,9.525806,3.468055,8.868329,-5.16,0.2076,0.04977819
1050,10500000,2409,17.0,11.082736,3.473675,11.411599,-5.401,-0.2315,0.03838617
1050,10500000,7,1.0,11.622436,1.0905550000000002,8.530769,-5.24,-0.0288,0.05834407
1050,10500000,8,1.0,11.630536,1.1102949999999998,8.925959,-5.291,-0.0236,0.06753966
1050,10500000,328,3.0,10.448036,1.898795,8.653808999999999,-5.236,0.1803,0.0658671
1050,10500000,4168,28.0,8.320846,0.1594359999999999,9.241839,-5.202,0.3284,0.07754605
1050,10500000,9,1.0,11.382936,1.400475,9.061559,-5.291,-0.0162,0.05498252
1050,10500000,329,3.0,10.680236,2.109235,8.422189,-5.195,0.2331,0.08241622
1050,10500000,4169,28.0,8.462715999999999,0.5156419999999999,9.225179,-5.268,-0.0599,0.08441326
1050,10500000,10,1.0,11.313436,1.388035,9.450279,-5.323,0.0444,0.052034
1050,10500000,2556,18.0,9.754336,1.950675,11.195399,-5.261,0.3126,0.13356908
1050,10500000,316,3.0,9.590766,0.479784,11.838699,-5.347,0.0876,0.08283677
1050,10500000,2557,18.0,9.982736,2.2757650000000003,11.120099,-5.232,0.2783,0.09595211
1050,10500000,317,3.0,9.868936,0.645774,11.614499,-5.295,0.2376,0.08760346
1050,10500000,2558,18.0,10.112136,2.319245,10.749099,-5.251,0.347,0.08820029
1050,10500000,318,3.0,9.697026,0.827705,11.320899,-5.138,0.326,0.10201493
1050,10500000,2559,18.0,10.250336,2.668915,10.646799,-5.274,0.3123,0.07386534
1050,10500000,319,3.0,9.939436,0.947995,11.031799,-5.123,0.4468,0.10868587
1050,10500000,6648,45.0,11.859336,1.070925,10.598899,-5.366,0.2794,0.08667347
1050,10500000,4344,29.0,8.432176,3.632415,8.189699,-5.153,0.2106,0.06222287
1050,10500000,6649,45.0,11.540336,0.868775,10.715999,-5.323,0.4014,0.08842171
1050,10500000,6650,45.0,11.622536,0.622637,11.028899,-5.324,0.4535,0.10609209
1050,10500000,2554,18.0,9.940536,1.888585,11.832099,-5.376,0.3164,0.09792451
1050,10500000,6651,45.0,11.317636,0.411045,11.142999,-5.316,0.4729,0.09036507
1050,10500000,2555,18.0,9.644226,1.927245,11.578599,-5.351,0.332,0.11267696
1050,10500000,6652,45.0,11.361835999999998,0.1455099999999999,11.430799,-5.248,0.2263,0.08651634
1050,10500000,4339,29.0,8.115686,3.3205050000000003,9.748299,-5.052,0.241,0.09052485
1050,10500000,8436,57.0,11.626236,3.688405,8.838329,-5.33,0.4365,0.06753569
1050,10500000,4340,29.0,8.371926,3.3049150000000003,9.449679,-5.082,0.3822,0.07639008
1050,10500000,6645,45.0,11.925236,1.807035,9.920199,-5.558,0.1142,0.0531018
1050,10500000,4341,29.0,8.225995999999999,3.480535,9.134499,-5.157,0.3897,0.07534399
1050,10500000,4342,29.0,8.462316,3.483015,8.829639,-5.179,0.2943,0.05432952
1050,10500000,6647,45.0,11.752036,1.365865,10.360099,-5.472,0.2525,0.06934884
1050,10500000,4343,29.0,8.237026,3.597515,8.519219,-5.15,0.2814,0.05668875
1050,10500000,3345,23.0,8.767166,1.715605,11.092699,-5.128,0.2244,0.10803654
1050,10500000,18,1.0,10.820836,1.266505,11.684499,-5.291,0.3888,0.09736681
1050,10500000,3346,23.0,8.757726,1.411555,11.341499,-5.201,0.197,0.09624436
1050,10500000,4178,28.0,9.284736,2.783125,8.116099,-5.275,-0.0137,0.08449748
1050,10500000,19,1.0,10.789436,0.8973650000000001,11.826399,-5.198,0.3142,0.09909087
1050,10500000,3347,23.0,8.813906,1.4776349999999998,11.726499,-5.251,0.1549,0.09852112
1050,10500000,4179,28.0,9.670136,2.6859550000000003,8.044948999999999,-5.319,0.0612,0.09536783
1050,10500000,3348,23.0,8.829505999999999,1.161445,11.961299,-5.301,0.1336,0.08591047
1050,10500000,4428,30.0,8.892726,1.5801949999999998,14.609299,-5.128,0.2205,0.06655236
1050,10500000,4365,30.0,11.349536,3.907975,14.479499,-5.135,0.1363,0.06342205
1050,10500000,2701,19.0,8.287586,0.3687169999999999,12.158999,-5.146,-0.5,0.07698717
1050,10500000,4429,30.0,8.674235999999999,1.325195,14.407199,-5.183,0.1577,0.07763106
1050,10500000,3534,24.0,8.593236,0.189569,13.993199,-5.309,-0.0529,0.14221761
1050,10500000,4366,30.0,11.488936,3.865135,14.833199,-5.106,0.1687,0.06875045
1050,10500000,4430,30.0,8.547725999999999,1.417555,14.039599,-5.193,0.2216,0.09414219
1050,10500000,3535,24.0,8.847636,0.2533539999999999,14.286699,-5.33,0.4572,0.12392956
1050,10500000,8328,56.0,8.161406,3.921205000000001,14.167599,-4.913,0.105,0.0978994
1050,10500000,4361,30.0,10.299136,3.984845,13.749099,-4.915,0.2032,0.08551949
1050,10500000,4425,30.0,9.399056,1.961585,15.247599,-5.315,0.0316,0.07738665
1050,10500000,4362,30.0,10.486336,3.823895,14.040099,-4.896,0.1173,0.09287158
1050,10500000,4426,30.0,9.027796,1.826505,15.190999,-5.215,0.1006,0.07985318
1050,10500000,4363,30.0,10.842036,3.958595,14.109199,-4.971,0.1565,0.08681624
1050,10500000,4427,30.0,8.975945999999999,1.4995249999999998,14.986299,-5.248,0.2521,0.06860037
1050,10500000,4364,30.0,10.973736,3.807005,14.441599,-4.971,0.1591,0.08584674
1050,10500000,8323,56.0,8.079265999999999,2.454765,14.950999,-4.918,0.123,0.0874047
1050,10500000,8324,56.0,8.021455999999999,2.710195,14.657199,-4.889,0.0854,0.10222493
1050,10500000,8325,56.0,8.116686,3.075895,14.744799,-4.87,0.1012,0.12446193
1050,10500000,4422,30.0,9.912436,2.661215,15.819499,-5.064,0.1291,0.0843309
1050,10500000,8326,56.0,8.139636,3.320935,14.438899,-4.947,0.1288,0.12784809
1050,10500000,4423,30.0,9.843936,2.382025,15.540299,-5.106,-0.009,0.06626547
1050,10500000,8327,56.0,8.203645999999999,3.706905,14.488599,-4.836,0.046,0.12850554
1050,10500000,4424,30.0,9.479106,2.2574650000000003,15.501399,-5.142,-0.0069,0.07693475
1050,10500000,1636,11.0,9.235026,3.054485,10.223199,-5.159,0.0336,0.07484848
1050,10500000,3812,26.0,9.631436,0.569329,8.937159,-5.3,0.1443,0.09122504
1050,10500000,1637,11.0,9.452216,3.178475,9.923399,-5.067,0.0267,0.06649178
1050,10500000,3813,26.0,9.549216,0.642329,9.321349,-5.321,0.125,0.09865556
1050,10500000,1638,11.0,9.500196,2.875605,9.672609,-5.095,0.0651,0.06406286
1050,10500000,3814,26.0,9.410426,0.3501569999999999,9.548499,-5.202,0.0398,0.08070128
1050,10500000,3815,26.0,9.373786,0.4815009999999999,9.920299,-5.196,0.19,0.07641771
1050,10500000,1639,11.0,9.608906,3.017985,9.323169,-5.103,0.3488,0.03698269
1050,10500000,25,1.0,10.861436,1.1005949999999998,13.544699,-5.144,-0.0374,0.06943802
