step,t,atom_id,mol,x,y,z,ent,p2,q2,q4,q6,q8,q10,v,nfaces,h,ent_category,S_band1,S_band2,S_band3,S_band4,S_band5,S_band6
3600,36000000,4811,33,14.428146,2.958281,7.250141,-8.553,0.8777,0.0336929997838987,0.16117291823206,0.321436682750133,0.128761083706907,0.102760286589286,0.370457,14,-5.07570533333333,1,-8.66875,-7.9701,-8.72232,-8.22174074074074,-9.04594,-9.0395641025641
3600,36000000,4812,33,14.182046,3.215011,7.097581,-8.842,0.9442,0.0365237448543959,0.163033921972851,0.321357151320714,0.124165117084045,0.104569629731117,0.373263,17,-5.11503414634146,1,-9.319,-9.0827,-8.56364516129032,-8.24466666666667,-9.32013725490196,-9.01836708860759
3600,36000000,4813,33,14.025546,3.491491,7.332221,-8.978,0.9614,0.0348645417529543,0.16404335853178,0.324078657583441,0.123713783674629,0.105197585449711,0.386529,15,-5.45522911392405,1,-9.2745,-8.58314285714286,-8.76938709677419,-8.91848,-9.20885454545455,-9.1337
3600,36000000,4814,33,13.749746,3.713431,7.170091,-9.159,0.9792,0.0350202468671948,0.165302846178768,0.325097021358616,0.118485245492666,0.105946062751225,0.37395,20,-5.19278192771084,1,-9.347,-10.0792222222222,-8.9831875,-8.86024,-9.51494642857143,-9.03887671232877
3600,36000000,4815,33,13.601346,3.989591,7.396811,-9.214,0.9788,0.0353878102893017,0.164850017711737,0.322950205641484,0.120068475431719,0.106069969142984,0.386416,14,-5.2896425,1,-9.28775,-9.50822222222223,-9.26693103448276,-9.27214814814815,-9.54067796610169,-9.34535897435898
3600,36000000,4816,33,13.373646,4.257181,7.223421,-9.344,0.9849,0.0362855958720421,0.168330935253466,0.319021759137704,0.114275384740548,0.110004532041813,0.368847,14,-5.0240256097561,1,-9.48725,-9.91936363636364,-9.60989655172414,-9.32896,-9.31785454545455,-9.65963157894737
3600,36000000,4817,33,13.202146,4.495281,7.480201,-9.581,0.9771,0.0329815042017699,0.16674446224093,0.324920596424679,0.115276597825023,0.109328182429113,0.40215,17,-4.74127051282051,1,-8.99825,-10.2464285714286,-9.76522580645161,-9.27756,-9.48491803278689,-9.32369512195122
3600,36000000,4818,33,12.946746,4.754981,7.351881,-9.559,0.9692,0.0327613189600224,0.171936290809316,0.323496314902603,0.112317531752896,0.112138973720828,0.368917,13,-4.53167777777778,1,-9.152,-10.905125,-9.72136363636364,-9.42495454545454,-9.76703389830508,-8.97607142857143
3600,36000000,4819,33,12.768746,4.984131,7.616351,-9.592,0.9735,0.0331910878623086,0.168698089482173,0.331091368879624,0.11598600510578,0.111898125475999,0.406284,17,-4.40176075949367,1,-10.01125,-10.5445714285714,-9.84634482758621,-9.92392592592593,-9.62901694915254,-8.90261176470588
3600,36000000,4820,33,12.585246,5.279021,7.427711,-9.322,0.9786,0.0290886046046796,0.180398098813223,0.323727412523129,0.1120818373331,0.114408056072324,0.404017,16,-4.24120740740741,1,-9.63625,-10.5141666666667,-10.1326944444444,-9.36547368421053,-9.09894827586207,-8.80921111111111
3600,36000000,4821,33,12.379346,5.501701,7.662981,-9.298,0.9802,0.0328825422180758,0.176912611842024,0.326465817158616,0.113623063765622,0.113287598110188,0.399212,16,-4.1597217948718,1,-10.062,-9.8415,-10.07590625,-9.86076,-8.85349122807018,-8.86694444444444
3600,36000000,4822,33,12.198946,5.804761,7.510011,-9.018,0.985,0.0293337811416356,0.18831829850382,0.320149111370359,0.114032897658194,0.117271505682689,0.404383,16,-3.94603116883117,1,-10.3975,-8.79783333333333,-10.0847647058824,-9.08905263157895,-8.2064,-8.91721739130435
3600,36000000,4823,33,11.953446,6.009821,7.726771,-8.946,0.9752,0.0306247589122709,0.177691116497996,0.320033300302903,0.111522809487059,0.109238146262764,0.414665,16,-3.59182567567567,1,-10.2045,-10.4924285714286,-9.55653333333333,-9.1904,-8.43004761904762,-8.7004512195122
3600,36000000,4824,33,11.775346,6.291951,7.515171,-8.61,0.9835,0.0244298308099058,0.188897851447356,0.318099889538099,0.113559126559672,0.115820218922753,0.407621,15,-2.97302692307692,1,-10.11975,-9.79375,-9.58477419354839,-8.26345,-7.91263934426229,-8.46113333333333
3600,36000000,4825,33,11.546146,6.513161,7.763151,-8.553,0.972,0.0307055741481627,0.18279904195655,0.316602588160877,0.108663487556978,0.108374282975708,0.425608,14,-3.30968701298701,1,-10.234,-9.862,-9.1571875,-8.02253846153846,-8.32219298245614,-8.11762790697674
3600,36000000,4826,33,11.321346,6.766421,7.553361,-8.284,0.9447,0.0184305974694425,0.187444720692407,0.305085754157586,0.107568737769811,0.107408395697971,0.407604,16,-2.76872307692308,1,-9.42775,-9.99028571428572,-8.63407142857143,-8.37846153846154,-7.889,-8.11753086419753
3600,36000000,4827,33,11.146546,7.047951,7.773491,-7.995,0.9463,0.0202515429423448,0.185717623005358,0.302144364317491,0.1037874937345,0.102829148977288,0.4467,18,-2.65729066666667,1,-8.63225,-8.86916666666667,-8.04648387096774,-8.5514,-7.91405263157895,-7.73278481012658
3600,36000000,4828,33,10.875746,7.247701,7.562081,-7.889,0.8548,0.0205044003998443,0.184267415407139,0.291518241765809,0.0977465592698078,0.0985720844207014,0.389463,15,-2.71126315789474,1,-8.92075,-8.598375,-7.74532142857143,-8.34304,-7.87631481481481,-7.41849382716049
3600,36000000,4829,33,10.625546,7.487951,7.747481,-7.652,0.8348,0.0146024072577211,0.18528638066423,0.282934709753206,0.0908458159276752,0.0944268338138815,0.434003,14,-2.22491643835617,1,-8.316,-7.56233333333333,-7.7165625,-8.03104,-7.89610204081633,-7.19987951807229
3600,36000000,4830,33,10.373046,7.687581,7.531641,-7.515,0.8356,0.0275041871085538,0.173839069602224,0.256120274551306,0.0818556538066895,0.09206539975233,0.374675,13,-2.20789324324324,1,-7.82375,-8.39033333333333,-7.40472,-7.41664285714286,-7.2755625,-7.27713333333333
3600,36000000,4831,33,10.245946,7.991471,7.748191,-7.268,0.6718,0.0134914368339187,0.175590285324986,0.243962721275447,0.0772768605661308,0.0785427959621892,0.45299,16,-1.98174571428571,1,-6.92125,-7.18025,-7.74871875,-5.96017391304348,-7.664425,-7.07021176470588
3600,36000000,4832,33,10.075546,8.284281,7.547881,-6.896,0.603,0.0207680047726777,0.16312904423968,0.195132913622248,0.0629536236613083,0.0666242420812503,0.462526,15,-1.53090405405405,1,-6.552,-7.3766,-6.74692857142857,-6.57025925925926,-7.09519047619048,-6.88444871794872
3600,36000000,4833,33,9.912146,8.568771,7.782231,-6.643,0.4312,0.0295625519455194,0.156464126065928,0.170430968837321,0.0617557197378622,0.0570367183610612,0.485601,17,-0.67897972972973,1,-6.70225,-5.688,-6.71875,-6.19753333333333,-7.19941463414634,-6.69367857142857
3600,36000000,4834,33,9.813746,8.897291,7.579811,-6.307,0.343,0.0305694826287207,0.127988474146874,0.110308762930729,0.0519975257353178,0.0532006387933989,0.477456,16,-0.414021621621622,1,-5.64175,-5.1316,-6.05056,-6.63055882352941,-6.12391891891892,-6.51833333333333
3600,36000000,4835,33,9.603946,9.155051,7.798731,-6.193,0.2679,0.0355533187876672,0.131152652362569,0.0859463199763596,0.0539931586874641,0.0539081726476788,0.487892,13,-0.0182294871794872,1,-4.701,-5.518,-6.05136,-5.93038235294118,-6.371,-6.42744155844156
3600,36000000,4836,33,9.531806,9.494121,7.600451,-5.84,-0.1065,0.050618053196168,0.10479550616935,0.0674322052030458,0.0601652484496027,0.0552988287431807,0.485926,16,0.132139726027397,1,-5.44225,-4.26214285714286,-5.3993,-6.23771428571429,-5.85238888888889,-6.21504
3600,36000000,4837,33,9.858046,9.706391,7.596001,-5.743,-0.151,0.0185545679074663,0.0882212396508332,0.0566585918723595,0.0531518474880664,0.0450292094476309,0.387719,15,1.14724776119403,0,-5.54575,-4.64383333333333,-5.77047826086957,-5.4717,-6.15325,-5.87658571428571
3600,36000000,4838,33,9.821246,10.088391,7.514211,-5.756,-0.1602,0.0311448778696327,0.0909170671048931,0.0665965409400192,0.0549674263693627,0.043185220027374,0.38539,14,1.80679841269841,0,-4.063,-4.95955555555556,-5.897,-5.57252,-5.48724444444444,-5.9915303030303
3600,36000000,4839,33,10.134946,10.296591,7.629951,-5.6,-0.1325,0.0643888764257425,0.0852219491927888,0.0651562928538376,0.0517524969711685,0.0383187866418154,0.449131,14,2.02396349206349,0,-5.0325,-5.34242857142857,-5.88631818181818,-5.47958333333333,-5.48857777777778,-5.87860606060606
3600,36000000,4840,33,10.233746,10.252991,7.997171,-5.593,-0.2107,0.0354906288531128,0.0751637534081646,0.0421778543034349,0.0485418195158061,0.0377344411117839,0.457939,18,2.42404057971015,0,-6.80725,-5.15757142857143,-5.76295454545455,-5.6812962962963,-5.41695348837209,-5.56544262295082
3600,36000000,4841,33,10.617446,10.299691,8.014431,-5.59,-0.1808,0.0448395027067831,0.0869323698447241,0.0541788576446487,0.0471752253528926,0.0468243190377865,0.481553,15,2.89156086956522,0,-5.707,-5.014,-5.98753333333333,-6.09508333333333,-5.33835,-5.36618055555556
3600,36000000,4842,33,10.753846,10.238591,8.393671,-5.564,0.1491,0.0292340000819637,0.0816603673268291,0.0412119963665867,0.0452247738481644,0.0433602877760013,0.513656,16,2.42081304347826,0,-4.89375,-5.128,-6.357,-5.85861538461539,-5.1673962264151,-5.48683076923077
3600,36000000,4843,33,10.647446,10.505291,8.659441,-5.562,0.179,0.0322298438970296,0.0754173536484431,0.0519583529649566,0.0390629643258589,0.0356980515765532,0.437859,18,3.07227464788732,0,-6.54475,-5.575625,-6.15731818181818,-5.91769565217391,-5.01116363636364,-5.82747368421053
3600,36000000,4844,33,10.806646,10.388891,9.009441,-5.582,0.2399,0.0256228774879928,0.0526606280179491,0.0416660402043416,0.0402012397433584,0.0415085149467146,0.387248,13,3.58146438356164,0,-6.0825,-5.82542857142857,-6.04228,-5.68544827586207,-5.42718604651163,-5.38974626865672
3600,36000000,4845,33,10.793746,10.610391,9.331641,-5.671,0.2947,0.016926480342953,0.0458817528700194,0.0376736347103957,0.0430122988536603,0.040373828202287,0.394372,17,3.6272,0,-5.32575,-6.4321,-5.81519230769231,-5.348,-5.60034042553192,-5.45321126760563
3600,36000000,4846,33,10.962046,10.428591,9.625791,-5.672,-0.1154,0.0331583518225593,0.0327217021507967,0.0415488898996544,0.0443556222222544,0.0355600771786536,0.401409,15,3.36843918918919,0,-6.04433333333333,-5.6319,-5.59004347826087,-5.66862962962963,-5.72117391304348,-5.63338571428571
3600,36000000,4847,33,10.748746,10.142291,9.731891,-5.785,-0.0458,0.0219882766722141,0.0554491577354514,0.0655578425977411,0.0438783074206668,0.0359878138083669,0.377682,15,3.20676081081081,0,-6.17566666666667,-4.7996,-5.88120689655172,-5.38104166666667,-5.98660416666667,-5.67097142857143
3600,36000000,4848,33,10.850746,10.005591,10.078191,-5.825,-0.0963,0.0219333084022258,0.0398302667242224,0.0869020419476426,0.0500378188425551,0.0337861772302586,0.482005,17,2.216675,1,-5.23275,-5.52171428571429,-5.37636363636364,-6.06985,-5.73346153846154,-6.06155555555556
3600,36000000,4849,33,10.633746,9.698391,10.183291,-5.908,-0.281,0.0311465445078062,0.0678832797169843,0.133321763309832,0.0448868973423172,0.0349000389419168,0.418983,12,1.62562705882353,1,-5.7545,-4.75866666666667,-5.72265217391304,-5.89086111111111,-6.18660975609756,-5.97744155844156
3600,36000000,4850,33,10.244446,9.789191,10.222691,-5.833,0.0197,0.0222297009236328,0.0584292082621252,0.111043559449851,0.0415193911992286,0.0250954772044862,0.366008,16,1.73159324324324,1,-5.5102,-5.12933333333333,-5.64808695652174,-6.174,-5.79828846153846,-5.73873611111111
3600,36000000,4851,33,10.199046,9.979491,10.573891,-5.771,-0.0007,0.0424747540669537,0.0660916213647114,0.11899649316642,0.0462305888892802,0.029523758292923,0.475654,17,1.50235432098765,0,-4.8405,-5.74485714285714,-5.4586,-6.03348387096774,-5.78091304347826,-5.66991666666667
3600,36000000,4852,33,9.824746,10.077391,10.630191,-5.688,0.0204,0.0472613748579232,0.0695364444916427,0.0972073169864171,0.0423362734362667,0.0301180491106665,0.421662,14,1.19412837837838,0,-4.6585,-5.217375,-5.84155,-5.68294444444444,-5.56290476190476,-5.85971014492754
3600,36000000,4853,33,9.694746,10.201091,10.288191,-5.655,0.021,0.0328492213881413,0.067374754377193,0.0850614847206845,0.0424391507286784,0.0317587517829166,0.35919,14,1.19873661971831,0,-4.0828,-4.832,-5.89793103448276,-6.04191304347826,-5.64423809523809,-5.61141772151899
3600,36000000,4854,33,9.316176,10.324391,10.290591,-5.654,-0.0467,0.0189392319317154,0.0575096722909262,0.0862678372201502,0.0401946267800095,0.0418415965103428,0.54841,19,1.75819864864865,0,-4.94366666666667,-4.89583333333333,-5.690375,-5.42436666666667,-6.1865,-5.48571052631579
3600,36000000,4855,33,9.157796,10.412291,9.960891,-5.651,-0.069,0.0241525138134124,0.0735024883457707,0.0764602062548721,0.0426249863594506,0.0403285722181377,0.353069,16,1.86785131578947,0,-6.10566666666667,-5.337,-5.51529411764706,-5.33437142857143,-5.9865641025641,-5.72775362318841
3600,36000000,4856,33,8.780516,10.502491,9.955991,-5.501,-0.0701,0.0184609187187087,0.0768797074478998,0.0750786499952863,0.0519469242006823,0.0454873812811832,0.518266,14,1.85065857142857,0,-4.8535,-4.9486,-5.46476923076923,-5.57403703703704,-5.55488636363636,-5.76001449275362
3600,36000000,4857,33,8.626146,10.622191,9.601591,-5.52,0.1153,0.0259015947401473,0.0957620832910635,0.0797763715679875,0.0486375560128619,0.0418531543454552,0.52375,19,1.9508803030303,0,-4.7725,-4.832,-5.47668,-5.45754166666667,-5.332,-5.80684
3600,36000000,4858,33,8.797636,10.946791,9.449091,-5.514,0.0802,0.0206935328180763,0.0932266001606899,0.0827237564651786,0.0314368271436148,0.037230285075822,0.415991,18,2.20406428571429,0,-6.053,-4.846,-5.51944,-5.24411111111111,-5.46973913043478,-5.7307619047619
3600,36000000,4859,33,8.669956,11.072091,9.097541,-5.398,0.0853,0.026464134958488,0.0843748213279108,0.0757464485853081,0.0354432621328205,0.0401199306500608,0.402095,16,1.72459275362319,0,-5.739,-4.964,-5.24519230769231,-5.63304166666667,-5.54806382978723,-5.62662162162162
3600,36000000,4860,33,8.875726,11.347491,8.909401,-5.42,-0.0561,0.0352597836941082,0.0897762966577484,0.0775610230829931,0.027699670915061,0.0356742150827748,0.422854,16,1.90202702702703,0,-5.46,-4.956,-5.50533333333333,-5.95269230769231,-5.25853488372093,-5.53504
3600,36000000,4861,33,8.683346,11.536591,8.616911,-5.491,-0.0641,0.0294053996828665,0.0905954761820644,0.070665770869337,0.0454262974683284,0.0428469168893127,0.453106,17,1.87898591549296,0,-5.31225,-4.651,-5.67318181818182,-5.75311111111111,-5.38014893617021,-5.60440845070423
3600,36000000,4862,33,8.894866,11.805591,8.411011,-5.632,0.0734,0.058351379728206,0.137222002318271,0.090116910791092,0.0377462991719124,0.0591811525320924,0.514421,16,1.7430475,0,-4.71,-5.733,-6.09745,-5.35981081081081,-5.57963888888889,-5.50915853658537
3600,36000000,4863,33,9.247796,11.698191,8.297391,-5.482,0.0871,0.0632079070432654,0.143681112211893,0.0903650311299504,0.0466449683657385,0.0546340444725216,0.489252,14,2.42356296296296,0,-4.83825,-6.211,-5.90975,-5.54673333333333,-5.45560869565217,-5.57881355932203
3600,36000000,4864,33,9.468926,12.012091,8.234921,-5.632,0.1036,0.060820051044425,0.113560483082053,0.0944309108285794,0.0492338488702299,0.0669893744859338,0.595036,15,2.7975782051282,0,-4.96525,-7.1625,-5.78694117647059,-5.177,-5.5374375,-5.73078125
3600,36000000,4865,33,9.455236,12.253491,8.553431,-5.599,0.1086,0.0564272731816893,0.0844925440144521,0.0832790752429318,0.0387804872997404,0.0558394890084894,0.423903,16,2.58776111111111,0,-5.9832,-5.38142857142857,-5.7483,-5.0217037037037,-5.588,-5.92829411764706
3600,36000000,4866,33,9.651846,12.594691,8.486641,-5.615,0.1419,0.0514958207211446,0.0893934030276892,0.0925665174367066,0.047103767760066,0.0610935999044143,0.485276,15,2.73068630136986,0,-6.138,-4.75342857142857,-5.571,-5.0845,-5.72334146341463,-5.95283529411765
3600,36000000,4867,33,9.633046,12.823091,8.808701,-5.643,0.0607,0.0315655617899651,0.0730850872940752,0.09571726480031,0.0377247953965408,0.0596878904552714,0.429329,15,2.54937534246575,0,-4.9915,-3.844,-5.30144,-5.50703125,-5.71216216216216,-6.07123529411765
3600,36000000,4868,33,9.815746,13.178991,8.733871,-5.814,0.0167,0.0361846899630681,0.105433463094739,0.147250830974175,0.0692759194410626,0.0505825978131678,0.454268,15,1.67959166666667,1,-5.6195,-4.484,-5.30586206896552,-5.5992,-6.07234,-6.30142105263158
3600,36000000,4869,33,9.891146,13.397891,9.046091,-6.004,-0.1116,0.0377723878672254,0.121767235808294,0.149127845200862,0.0718874325950161,0.0533964213214816,0.501557,19,0.778954545454546,1,-5.68175,-4.8,-5.35320689655172,-5.57422580645161,-6.39866666666667,-6.10913333333333
3600,36000000,4870,33,10.152046,13.218291,9.293921,-5.743,-0.0825,0.0335923759259375,0.114291692908755,0.135549203074416,0.0746704410906504,0.0540048498758325,0.385192,16,1.3462012987013,0,-4.50375,-5.7671,-5.39438888888889,-5.39510344827586,-6.02257894736842,-5.95411475409836
3600,36000000,4871,33,10.262146,13.395491,9.624591,-5.803,-0.0462,0.0511852044915189,0.131482398297997,0.156936926497973,0.0852695209786887,0.0666325214256799,0.468775,18,1.17745135135135,1,-3.686,-5.44075,-5.79478260869565,-5.58379166666667,-5.59258928571429,-6.11707936507936
3600,36000000,4872,33,10.554446,13.243691,9.828091,-5.658,0.0324,0.0374462545960034,0.119727930981411,0.177919661832218,0.085632064229218,0.065940741854511,0.520182,18,1.52141066666667,0,-3.806,-5.52466666666667,-5.86207692307692,-5.10666666666667,-5.79998,-5.94888405797101
3600,36000000,4873,33,10.575246,13.402291,10.187891,-5.664,-0.0689,0.0481001942504937,0.152515468410625,0.168046863063502,0.0974811342673955,0.0819171756402961,0.523763,18,2.1837301369863,0,-5.34325,-4.8168,-5.3428,-5.552,-5.8665652173913,-5.68570491803279
3600,36000000,4874,33,10.854846,13.252191,10.423091,-5.561,0.0019,0.059323009555318,0.140893901021382,0.153486768034108,0.0832639044571554,0.0753877576493446,0.501603,15,2.31373378378378,0,-6.21875,-4.3974,-5.39952380952381,-5.23394117647059,-5.77718867924528,-5.82582
3600,36000000,4875,33,10.832946,13.381491,10.788791,-5.512,-0.0353,0.0355636958059922,0.127996768261613,0.1507650650933,0.0763471473205377,0.0780144366757416,0.48616,16,1.62381594202899,0,-4.46966666666667,-4.4955,-5.42552173913044,-5.17145833333333,-5.44871698113208,-5.87047887323944
3600,36000000,4876,33,11.140246,13.273791,10.985291,-5.477,0.0171,0.0399601941931196,0.110894041241859,0.136926388587442,0.0642122036735764,0.0708727894290157,0.497013,16,2.84178656716418,0,-4.54433333333333,-5.2256,-5.22809090909091,-5.14277272727273,-5.34321818181818,-5.98658461538462
3600,36000000,4877,33,11.145446,13.443791,11.336791,-5.454,-0.0134,0.0343194215842008,0.116326782011325,0.139223652892279,0.0659422614407339,0.0684039534315529,0.439391,15,2.87598260869565,0,-6.9605,-4.7595,-4.9777619047619,-5.08458620689655,-5.65595,-6.03408695652174
3600,36000000,4878,33,11.450546,13.337891,11.558791,-5.527,0.0028,0.0392596382067103,0.119855287646347,0.105188229603216,0.0541196350031856,0.0626335436212751,0.401937,12,3.33384347826087,0,-6.37,-5.68316666666667,-4.57373684210526,-5.45311764705883,-5.59753658536585,-5.99189855072464
3600,36000000,4879,33,11.441146,13.441291,11.945691,-5.663,0.0383,0.0391088083472182,0.09187520137626,0.0971000697464146,0.0395958227950136,0.0514431121383941,0.488199,17,3.78068059701493,0,-4.80725,-5.1522,-5.54203703703704,-5.0535,-5.66545,-6.07077611940299
3600,36000000,4880,33,11.333446,13.123591,12.160891,-5.684,0.0789,0.0357548228032399,0.07804679387713,0.1009967082241,0.045420249912265,0.0405102267652699,0.519092,17,3.56623243243243,0,-5.67133333333333,-4.3714,-5.55490909090909,-5.42691428571429,-5.98605882352941,-5.78825714285714
3600,36000000,4881,33,11.456546,13.093891,12.520491,-5.612,0.1876,0.0395235755883989,0.112152828739403,0.127079124433869,0.0493993228421452,0.0386253335150818,0.385223,16,3.69791216216216,0,-5.86333333333333,-5.46833333333333,-5.43741176470588,-5.8900625,-5.61443902439024,-5.6011935483871
3600,36000000,4882,33,11.422146,12.746491,12.680491,-5.725,0.1498,0.0373156799228782,0.123462482881087,0.121282284338618,0.0407573190632477,0.0386377359253499,0.442059,15,3.48723043478261,0,-5.70425,-6.101,-5.34275,-6.0462,-5.61797777777778,-5.69065277777778
3600,36000000,4883,33,11.379946,12.781891,13.062691,-5.682,0.315,0.0516977940490241,0.143610073510066,0.128636262827088,0.0435494391242137,0.0463593073652087,0.421408,14,2.54379054054054,0,-5.768,-6.1,-5.959625,-5.44981481481482,-5.503525,-5.66398630136986
3600,36000000,4884,33,11.530846,12.463491,13.256191,-5.637,0.4573,0.0375470873665194,0.139779825424658,0.129007751973033,0.0380514846558591,0.0430497856177807,0.405311,17,1.10789014084507,0,-6.125,-5.51071428571429,-5.97221428571429,-5.63595652173913,-5.319,-5.72016216216216
3600,36000000,4885,33,11.524446,12.498691,13.639691,-5.598,0.5025,0.0437849839850673,0.149195306477923,0.126313434856789,0.0482148356245779,0.0514330235290644,0.463284,16,1.13779305555556,0,-6.1115,-5.47525,-6.29474193548387,-4.93303571428572,-5.43208333333333,-5.62702702702703
3600,36000000,4886,33,11.682646,12.191791,13.836291,-5.623,0.5303,0.0395688916262574,0.138526874539091,0.139774109666962,0.0392481547849825,0.0414038216571331,0.427559,17,0.267153947368421,0,-6.4755,-5.48383333333333,-5.98963636363636,-5.36108695652174,-5.28466666666667,-5.66749180327869
3600,36000000,4887,33,11.657446,12.232891,14.218391,-5.575,0.606,0.0458517593271208,0.137071220618355,0.12073824942387,0.0435490097938711,0.0464788061937479,0.426402,15,-0.119808108108108,0,-6.52375,-6.2342,-5.61155555555556,-5.5774375,-5.33176923076923,-5.70535
3600,36000000,4888,33,11.857246,11.952591,14.395191,-5.469,0.7066,0.0407115898291808,0.134507570598927,0.154584762911627,0.0523313985804201,0.040773676644081,0.441336,16,-0.558445833333333,0,-5.6945,-5.622875,-5.50682608695652,-5.78859259259259,-5.59218867924528,-5.27121818181818
3600,36000000,4889,33,11.875946,12.011091,14.784491,-5.481,0.6931,0.0318917524602189,0.109592302492191,0.134102469874844,0.0518124031174346,0.0438018495075162,0.412233,14,-0.847888059701492,0,-5.09775,-5.06122222222222,-5.6328,-5.94888,-5.40795555555556,-5.4146
3600,36000000,4890,33,12.064746,11.701891,14.949291,-5.42,0.298,0.020233874538182,0.112729534445437,0.127463628987872,0.0525634382234955,0.0411349209534844,0.354511,16,-0.408718571428572,0,-5.54775,-5.352625,-5.17215789473684,-5.86684615384615,-5.45825454545455,-5.56814285714286
3600,36000000,4891,33,12.454846,11.691891,14.939891,-5.422,0.2971,0.0202144881586881,0.101015420435238,0.113656227512005,0.0586156361226863,0.0453766378817732,0.507323,18,0.419305333333333,0,-4.64025,-5.76725,-5.19495,-5.47225641025641,-5.40225641025641,-5.53690909090909
3600,36000000,4892,33,12.633046,11.363091,15.085991,-5.393,0.3879,0.0268021197224167,0.0985048226858758,0.108948878722891,0.0552328133426063,0.0406714302080345,0.468744,16,0.685523611111111,0,-4.03366666666667,-5.65414285714286,-5.21872727272727,-5.342,-5.51882608695652,-5.64150819672131
3600,36000000,4893,33,12.528546,11.268591,15.450291,-5.363,0.132,0.0435739498899317,0.0873166346086362,0.085361594303314,0.0412743094361284,0.0361872939249723,0.358921,14,1.10511142857143,0,-5.31833333333333,-4.6105,-5.63076190476191,-4.94696875,-5.52931111111111,-5.53859016393443
3600,36000000,4894,33,12.819646,11.122091,0.017331,-5.255,0.0784,0.0435819679560403,0.06412931000123,0.0646563911480922,0.0384286601347038,0.0310470100245265,0.447248,16,1.65643970588235,0,-3.7165,-4.4054,-5.30828,-5.5456,-5.20494736842105,-5.17640579710145
3600,36000000,4895,33,13.093546,11.384491,0.027983,-5.266,-0.0867,0.0217543182472748,0.0732660699064702,0.0632734576283885,0.0426903409215526,0.0394483489996923,0.374896,15,2.10963382352941,0,-4.47,-3.8118,-6.044,-4.99678125,-5.12194594594595,-5.22327419354839
3600,36000000,4896,33,13.407646,11.266991,0.237186,-5.285,-0.0241,0.0256105686051543,0.0756442572070068,0.0744237585447139,0.0394005458910389,0.0410814399849473,0.397614,13,2.0846,0,-4.57366666666667,-5.19025,-5.67468,-5.08085714285714,-5.38507692307692,-5.17472881355932
3600,36000000,4897,33,13.695246,11.517491,0.241375,-5.319,-0.0898,0.0102103008004248,0.0722608359459626,0.0735416333753935,0.0373168937203556,0.0380495206863294,0.327554,13,2.59266153846154,0,-4.911,-6.00571428571429,-5.20677777777778,-5.6057037037037,-5.09144897959184,-5.24417307692308
3600,36000000,4898,33,13.999046,11.409091,0.448132,-5.312,-0.0237,0.021714379460786,0.0658360360286048,0.0728203029223868,0.0441388876805306,0.0460920419862555,0.3996,17,2.30681343283582,0,-5.30125,-5.66366666666667,-5.30417647058824,-5.573,-5.16380487804878,-5.2389298245614
3600,36000000,4899,33,14.293746,11.627091,0.345001,-5.421,-0.0639,0.0239557762718014,0.0572707705115523,0.0779427865899445,0.0388823374619218,0.0423427198488818,0.400599,16,2.61000806451613,0,-5.465,-4.9755,-5.85781818181818,-5.19283333333333,-5.59472222222222,-5.10936666666667
3600,36000000,4900,33,14.646646,11.497791,0.444648,-5.488,0.2396,0.052531907032295,0.0910821453708133,0.0918048107954866,0.0441491829126575,0.0464209842127224,0.393651,14,2.93809333333333,0,-5.02575,-5.188,-5.83964285714286,-5.35246666666667,-5.33432142857143,-5.41
3600,36000000,4901,33,14.661646,11.434891,0.821251,-5.458,0.2365,0.0542320458927276,0.0870368163699133,0.0835772730277481,0.0405083995706405,0.0439417200747814,0.459132,17,2.92716101694915,0,-4.9552,-4.75983333333333,-5.98652631578947,-5.47204761904762,-5.149325,-5.47328333333333
3600,36000000,4902,33,14.994646,11.297391,0.951971,-5.465,0.2182,0.064434042616491,0.111487443867161,0.0841576131192805,0.0383565411844738,0.0384049402612213,0.408504,16,2.12978644067797,0,-5.15,-4.98866666666667,-5.70725,-5.44508333333333,-5.3075641025641,-5.53006666666667
3600,36000000,4903,33,15.022546,11.261091,1.341771,-5.353,0.2098,0.0704949169432277,0.120343656526991,0.0736869903693444,0.0453759150392674,0.0471886141686158,0.456702,14,1.67915625,0,-4.9655,-5.8544,-5.51753333333333,-5.31915625,-5.418325,-5.37249152542373
3600,36000000,4904,33,15.395746,11.188091,1.436181,-5.437,0.1898,0.0649543447883119,0.131157854122475,0.0764425524815535,0.0454250524913606,0.0425318960187726,0.492139,18,2.13881363636364,0,-4.659,-4.89033333333333,-5.67083333333333,-5.37174193548387,-5.29717948717949,-5.5786862745098
3600,36000000,4905,33,15.454146,11.183591,1.834431,-5.512,0.0624,0.0545208102932535,0.142303837642857,0.0895820177047916,0.0620669319336023,0.0552945769093779,0.420442,15,1.6267564516129,0,-4.1675,-5.038,-5.52966666666667,-5.31538095238095,-5.60834693877551,-5.52382142857143
3600,36000000,4906,33,0.117828,10.985591,2.004731,-5.656,0.0376,0.0447641112436291,0.141734606308358,0.107373557658613,0.0541508937922636,0.0502840707209227,0.394154,13,3.31168833333333,0,-5.372,-5.1945,-5.4342,-5.66458620689655,-5.78395,-5.8255
