step,t,atom_id,mol,x,y,z,ent,p2,q2,q4,q6,q8,q10,v,nfaces,h,ent_category,S_i,S_band1,S_band2,S_band3,S_band4,S_band5,S_band6,Cluster_Label
1580,15800000,4600,31,15.303898,9.437367,9.133888,-5.25,0.0874,0.0373699026380412,0.125243526873538,0.134241092429009,0.0571188994516148,0.0657616550303451,0.526974,18,-0.735153225806452,0,-4.719,-4.70325,-5.666,-5.30242857142857,-5.87382142857143,-4.86922857142857,-4.90277941176471,0
1580,15800000,4601,31,15.032598,9.471947,8.847868,-5.245,0.0447,0.0353347605643403,0.141162168018386,0.12948675207891,0.0640038827622879,0.0692597228041543,0.404151,13,-0.174735483870968,0,-4.715,-5.4505,-4.566,-5.5336875,-5.79225,-5.119475,-5.10481818181818,0
1580,15800000,4602,31,15.076798,9.275497,8.526288,-5.294,0.0301,0.0411454422228875,0.139989642369585,0.107931832819128,0.0618875443369549,0.0561489979058369,0.465517,19,-0.100150819672131,0,-4.271,-5.652,-4.87025,-5.72877272727273,-5.34038095238095,-5.24633333333333,-5.06034782608696,0
1580,15800000,4603,31,14.786298,9.354237,8.279948,-5.252,0.0885,0.0467900092582297,0.117130044679686,0.0987213114350131,0.0514083624487856,0.0494307603487494,0.532087,16,0.306592424242424,0,-5.645,-5.12475,-4.2876,-5.69969565217391,-5.53856,-5.04307317073171,-5.11062295081967,0
1580,15800000,4604,31,14.439398,9.287127,8.439428,-5.179,0.0202,0.0509606189186943,0.125378359277467,0.12008656465433,0.0532406304282111,0.0666800279091042,0.412781,14,0.886341095890411,0,-6.592,-4.4658,-5.57128571428571,-5.51842857142857,-5.28162162162162,-5.10771428571429,-5.03139655172414,0
1580,15800000,4605,31,14.148498,9.445697,8.238128,-5.209,-0.0031,0.0396271943818894,0.119890801536744,0.0943147292325388,0.0451314101797828,0.0568284678440038,0.541401,16,1.14899066666667,0,-4.921,-4.8686,-5.7936,-5.06973684210526,-5.22748571428571,-5.23137209302326,-5.09330158730159,0
1580,15800000,4606,31,13.798398,9.330717,8.366648,-5.231,-0.0332,0.0575003412805412,0.125684324142792,0.0879397466710691,0.0492305541384741,0.0422087038825688,0.495611,14,1.34050547945206,0,-2.777,-5.37166666666667,-5.94816666666667,-5.06185714285714,-4.96763636363636,-5.37372340425532,-4.88319402985075,0
1580,15800000,4607,31,13.504998,9.519997,8.219928,-5.141,-0.0515,0.0419423383968475,0.112083165923343,0.0666592944037916,0.0515078377695198,0.040268638356117,0.399684,14,1.26750985915493,0,-4.727,-5.747,-5.374,-4.97829411764706,-5.17512903225806,-5.20973076923077,-4.89692647058824,0
1580,15800000,4608,31,13.552898,9.901767,8.235748,-5.058,-0.0534,0.0544587168684151,0.129750215485871,0.0643328324230404,0.0555079199368989,0.0484920142769928,0.597803,23,1.37766285714286,0,-4.602,-4.731,-6.01866666666667,-4.84829166666667,-5.03765625,-5.17181818181818,-5.0282,0
1580,15800000,4609,31,13.217198,10.083367,8.142758,-5.001,0.0601,0.0439042412102412,0.123575263526882,0.0560390705620874,0.054037661345626,0.0574187757892419,0.441863,18,0.534211428571429,0,-7.718,-4.56575,-4.39171428571429,-5.16847368421053,-4.73752380952381,-5.03191044776119,-5.09217857142857,0
1580,15800000,4610,31,13.220398,10.470567,8.227578,-4.946,0.0288,0.0640923239008548,0.10275813846408,0.0784820551473218,0.0536079546466115,0.0608050489510933,0.482619,18,1.34389436619718,0,-3.512,-5.946,-4.38471428571429,-4.91970588235294,-4.48312121212121,-5.15551666666667,-5.11770175438596,0
1580,15800000,4611,31,13.257198,10.542067,8.621148,-5.037,0.0406,0.0509866681565453,0.122756634041409,0.0932558504647145,0.0577642734783071,0.0661303426354609,0.422818,13,1.19748552631579,0,-5.422,-5.7485,-4.82171428571429,-4.45354545454546,-4.9924375,-4.92437209302326,-5.40946376811594,0
1580,15800000,4612,31,13.372098,10.917367,8.703228,-4.975,0.0331,0.0316759510932979,0.0894154048650938,0.0756252632373943,0.042131580927508,0.0486340279616476,0.500262,16,0.972918571428572,0,-6.042,-4.51975,-5.5945,-4.67185714285714,-4.49672413793103,-5.31647368421053,-5.09845333333333,0
1580,15800000,4613,31,13.392298,10.997167,9.086828,-5.026,0.0182,0.0371653414853899,0.0950393353302235,0.0828852915724856,0.0418084556218789,0.0478363646478102,0.420447,15,0.601442857142857,0,-5.722,-5.39925,-4.22957142857143,-4.94112,-4.53703333333333,-5.20434285714286,-5.44278260869565,0
1580,15800000,4614,31,13.644398,10.783967,9.302978,-5.044,0.1344,0.0424186122594368,0.0903964023744791,0.0614411848025394,0.0435099318072211,0.0476588823335933,0.475987,15,0.193672602739726,0,-3.423,-5.714,-4.60283333333333,-5.10842307692308,-4.76471428571429,-5.14485365853659,-5.05151515151515,0
1580,15800000,4615,31,14.016498,10.758667,9.162128,-4.968,0.1407,0.0333197598394064,0.0977553508018513,0.0575772527096606,0.0413375951536294,0.0464394768005791,0.428533,16,-0.423228,0,-6.71,-4.86225,-4.91275,-5.28,-4.87041176470588,-4.89026315789474,-5.02938461538462,0
1580,15800000,4616,31,14.275498,10.555867,9.372138,-5.04,0.1585,0.0285480697260064,0.0914839124006539,0.0697811438584863,0.037864527869067,0.0466593992622571,0.431622,15,-0.753056944444445,0,-4.382,-5.2585,-4.71014285714286,-5.68784210526316,-4.83305714285714,-5.01618181818182,-4.8632205882353,0
1580,15800000,4617,31,14.655198,10.589567,9.230138,-5.085,-0.069,0.0347800654862932,0.105018840499742,0.0844124945308221,0.040156581734672,0.0510195021756128,0.461025,18,-0.702912698412698,0,-5.922,-4.999,-4.86328571428571,-5.4768,-5.0662962962963,-5.09652631578947,-4.999,0
1580,15800000,4618,31,14.722298,10.447967,8.874458,-5.145,-0.0847,0.0462054380481415,0.0975921472672269,0.0985618144168095,0.0468673892418458,0.0586926771484192,0.479639,14,-0.592688333333333,0,-4.979,-4.56325,-5.93066666666667,-5.282,-5.18004166666667,-5.09646341463415,-5.15530263157895,0
1580,15800000,4619,31,15.074498,10.522367,8.727358,-5.158,-0.0726,0.0476414158881625,0.108956817519944,0.10597284993103,0.0481056602031731,0.0619453934597803,0.424469,15,-1.001659375,0,-3.925,-5.763,-5.66016666666667,-5.14452941176471,-5.14320833333333,-5.50152173913043,-4.87434666666667,0
1580,15800000,4620,31,15.122598,10.393067,8.367648,-5.223,-0.068,0.0652000515493589,0.0949621935321092,0.112019453023733,0.051890575121631,0.0682069778458575,0.430255,13,-0.697008064516129,0,-4.024,-6.1418,-4.9685,-5.20109090909091,-5.34439285714286,-5.22094444444444,-5.01330612244898,0
1580,15800000,4621,31,15.463798,10.491367,8.196038,-5.163,-0.0497,0.0516077045704923,0.0858457439365167,0.0926926277670103,0.0499801829097204,0.0600731383157456,0.601964,22,-0.9803125,0,-8.127,-5.40675,-4.74566666666667,-5.2160625,-5.42438235294118,-5.1129512195122,-5.12228571428572,0
1580,15800000,4622,31,15.498598,10.347367,7.833748,-5.291,0.0917,0.0504912673053075,0.088410954118198,0.0952818388216829,0.0546845081484991,0.0618733725610219,0.534211,17,-0.709938235294118,0,-8.456,-5.54325,-5.031,-5.346625,-5.08454285714286,-5.15852777777778,-5.31136363636364,0
1580,15800000,4623,31,15.174498,10.390567,7.623368,-5.129,0.0311,0.0613827616228558,0.0860241686931921,0.0813232764575368,0.061407459049367,0.0738043753929022,0.468588,15,-0.469163235294118,0,-5.222,-6.3088,-4.51375,-4.96607142857143,-4.99630303030303,-5.2677358490566,-5.15760465116279,0
1580,15800000,4624,31,15.223098,10.217767,7.281198,-5.078,-0.0307,0.0440391220082097,0.108720982420563,0.0804036061281121,0.0454537663354598,0.068313336440413,0.467781,13,0.628255223880597,0,-4.8,-6.32575,-5.1025,-5.08726315789474,-4.92328571428571,-5.05443181818182,-5.27935087719298,0
1580,15800000,4625,31,14.890098,10.135767,7.092678,-5.112,-0.0658,0.0333031290377105,0.0733806100763545,0.0750378850024349,0.0443417902610456,0.0592877628584334,0.5199,14,0.638876811594203,0,-6.137,-4.671,-5.93633333333333,-4.9894,-4.89761764705882,-4.88327777777778,-5.52383333333333,0
1580,15800000,4626,31,14.753298,10.425567,6.861938,-5.072,-0.0075,0.0367643616384678,0.0724897975011626,0.0742020564176337,0.0461858339764141,0.0529812907520958,0.464674,13,0.0646144927536232,0,-5.488,-4.72975,-5.0922,-4.9439,-4.86446875,-4.80481818181818,-5.51688732394366,0
1580,15800000,4627,31,14.411898,10.315567,6.687008,-5.044,0.0683,0.0304735140928419,0.0497256200567977,0.0878814922875568,0.0405840729641859,0.050088299403979,0.452242,15,0.615246268656717,0,-3.174,-5.088,-3.99271428571429,-5.09159090909091,-5.02268,-5.02397916666667,-5.39587272727273,0
1580,15800000,4628,31,14.255798,10.602167,6.478828,-5.068,0.0757,0.0405978511269707,0.0651472193973017,0.0740051041606596,0.032755915811523,0.0435319703408909,0.380052,14,0.757892063492063,0,-4.808,-4.2798,-4.1945,-4.96695652173913,-5.08886363636364,-5.1656875,-5.14081818181818,0
1580,15800000,4629,31,13.883398,10.547067,6.366908,-5.061,0.0463,0.0420197088198887,0.0866373712911103,0.0742626398350513,0.0298677352322992,0.0504232790462336,0.471498,16,0.652178082191781,0,-3.919,-4.2,-4.40222222222222,-4.85344444444444,-5.1030303030303,-5.062,-5.29993421052632,0
1580,15800000,4630,31,13.701898,10.815567,6.163038,-5.022,0.064,0.0506781046418306,0.0917759806087793,0.0723792844478984,0.0363282698422455,0.0420252781726073,0.444033,16,0.211195714285714,0,-3.97,-4.35225,-4.68166666666667,-5.1064,-4.97720689655172,-4.82468181818182,-5.3853492063492,0
1580,15800000,4631,31,13.822798,11.186167,6.248598,-5.027,0.0184,0.0303023977077028,0.0861706249162473,0.0733472351433132,0.045771407739908,0.0490827725555188,0.401915,14,-0.203497101449275,0,-4.848,-4.4794,-4.84685714285714,-4.886,-5.04353846153846,-4.95633333333333,-5.20016666666667,0
1580,15800000,4632,31,13.576098,11.453367,6.113118,-4.969,0.1602,0.0385711116053597,0.0791435404389897,0.068647946287238,0.0498749194219016,0.0420309296488353,0.471113,15,-0.627227397260274,0,-3.834,-5.1595,-5.1145,-4.548125,-5.22924137931034,-5.01315909090909,-4.99171428571429,0
1580,15800000,4633,31,13.531498,11.458367,5.724248,-5.005,0.2246,0.0486586487249921,0.0928399579755707,0.0674127134574764,0.0597789421454001,0.035485163242348,0.475829,17,-0.540643835616438,0,-5.866,-5.01575,-4.224,-5.31542857142857,-4.82893333333333,-4.87751515151515,-5.04211111111111,0
1580,15800000,4634,31,13.292898,11.747667,5.598838,-5.058,0.2001,0.0377456018789756,0.0989524906249519,0.0745011973847734,0.063858706008059,0.0380699941936561,0.547054,19,-0.340847945205479,0,-5.954,-4.89075,-4.67866666666667,-5.46066666666667,-4.95385294117647,-4.78916666666667,-5.33491935483871,0
1580,15800000,4635,31,13.285498,11.778567,5.205718,-5.158,0.3112,0.0572337656296517,0.110256950787887,0.0680267657784094,0.072765188395604,0.0333761573456828,0.485018,15,-0.616489041095891,0,-5.427,-5.384,-4.0755,-5.36996153846154,-4.9791,-4.96217948717949,-5.44584285714286,0
1580,15800000,4636,31,13.063698,12.068867,5.069958,-5.3,0.3253,0.0343087178146415,0.114604061629557,0.0725453807773881,0.0712630844868683,0.0533657856469887,0.501109,16,-0.132305714285714,0,-4.436,-5.23266666666667,-4.71383333333333,-5.78842105263158,-4.76183870967742,-5.5466976744186,-5.29601492537314,0
1580,15800000,4637,31,13.095498,12.125867,4.695378,-5.381,-0.1116,0.0700793967414963,0.157392655923213,0.0817881589095627,0.0777522168011054,0.0770262498279553,0.513188,12,-0.0374902777777778,0,-5.28,-4.76875,-5.16025,-5.72347368421053,-5.026875,-5.50320512820513,-5.45206849315069,0
1580,15800000,4638,31,12.964798,11.824067,4.483948,-5.381,-0.1038,0.0985571614965323,0.158627605484496,0.0807115561729738,0.0679875412158339,0.0492248468283892,0.492494,17,-0.332052857142857,0,-4.317,-4.76175,-5.716,-5.26211111111111,-5.39837037037037,-5.51575675675676,-5.33930666666667,0
1580,15800000,4639,31,12.878098,11.944167,4.124118,-5.37,0.4365,0.0771315236940823,0.150579943960595,0.0796929050232087,0.0726795811323406,0.0546826003291934,0.468088,15,-0.28949705882353,0,-4.565,-4.9875,-4.81633333333333,-5.16515384615385,-5.96384,-5.33680487804878,-5.40555555555556,0
1580,15800000,4640,31,13.195198,12.093067,3.948968,-5.411,0.4413,0.116372010471737,0.211932802540315,0.108453349414988,0.0813968671532099,0.0674564358712548,0.49955,14,-0.41031875,0,-4.766,-5.0968,-5.5125,-5.38161111111111,-5.53733333333333,-5.34879069767442,-5.55634722222222,0
1580,15800000,4641,31,13.069398,12.305667,3.646518,-5.436,0.4254,0.105237631067185,0.174654799257132,0.106391722047129,0.0810700412127014,0.0650186400832803,0.493159,15,-0.440989393939394,0,-5.587,-5.53325,-5.11114285714286,-5.44066666666667,-5.54188,-5.4270487804878,-5.38518666666667,0
1580,15800000,4642,31,13.385998,12.487567,3.505198,-5.482,0.3253,0.113400930350648,0.190320442570558,0.114789709455533,0.0854682103810485,0.0710705571857243,0.716936,21,0.0876079365079365,0,-5.735,-5.424,-5.38875,-5.32705555555556,-5.80478571428571,-5.3095652173913,-5.51571014492754,0
1580,15800000,4643,31,13.360998,12.648867,3.135868,-5.446,0.2807,0.0909983203924902,0.156598741014582,0.109996608889865,0.091435213306102,0.0736426372075841,0.438407,16,-0.202266666666667,0,-7.067,-4.95975,-5.76966666666667,-5.525875,-5.67172413793103,-5.29657407407407,-5.45131578947368,0
1580,15800000,4644,31,13.695498,12.827167,3.016258,-5.46,0.2024,0.0682697526215701,0.129358433495484,0.104391734709758,0.0825331837433,0.0776280874607757,0.674558,17,-0.1301296875,0,-4.276,-5.5045,-6.5202,-5.77505882352941,-5.27532258064516,-5.41451063829787,-5.23483636363636,0
1580,15800000,4645,31,13.663098,13.035467,2.671238,-5.415,0.2902,0.0631957892451893,0.120959360781333,0.0861235973041401,0.0787988247482358,0.0780613296519948,0.43658,14,1.15788,0,-4.241,-5.87075,-5.4472,-5.99784210526316,-5.18267857142857,-5.27756818181818,-5.154421875,0
1580,15800000,4646,31,13.974098,13.200167,2.517848,-5.318,0.2027,0.0462973950559499,0.127481323912552,0.0753374757952342,0.0548311528485363,0.0695029615086801,0.499364,16,1.17821692307692,0,-4.975,-5.27525,-6.585,-5.83868181818182,-5.17044827586207,-5.22122222222222,-5.26373076923077,0
1580,15800000,4647,31,13.881498,13.471867,2.246538,-5.286,0.2749,0.0535988959418613,0.114439161996628,0.067388078373994,0.057781041168115,0.0704725650177834,0.54287,14,1.54972739726027,0,-7.165,-5.2845,-4.8295,-5.17944827586207,-5.475125,-5.29244444444444,-5.35758461538462,0
1580,15800000,4648,31,14.215398,13.526867,2.040218,-5.358,0.2776,0.0762660341876798,0.110358103711583,0.0857094125769093,0.049777305199849,0.0631516622394015,0.425617,16,1.63624507042254,0,-5.419,-5.841,-5.1854,-5.12136842105263,-5.23145454545455,-5.69821052631579,-5.01578846153846,0
1580,15800000,4649,31,14.192698,13.740067,1.727418,-5.234,0.0399,0.0805632192338478,0.0938485943626424,0.0799578121666971,0.0529024675664425,0.0624206312221845,0.421085,14,1.97124626865672,0,-6.503,-6.274,-4.54757142857143,-4.7166,-5.31541935483871,-5.55938709677419,-5.24955555555556,0
1580,15800000,4650,31,14.051598,14.098067,1.768758,-5.26,-0.5,0.0609344731721785,0.0590985280122269,0.0676838440503953,0.0461252287835194,0.0545085947176787,0.802724,22,1.76423,0,-5.383,-5.961,-4.70485714285714,-4.772125,-5.10196551724138,-5.81154166666667,-5.15369841269841,0
1580,15800000,4651,32,3.226338,14.249767,13.910598,-5.212,-0.5,0.0229228418001633,0.0909759339224178,0.0891165253688962,0.043651962734323,0.0371887862719826,0.793052,21,0.172418571428571,0,-5.394,-6.4565,-5.3406,-5.18759259259259,-5.05030769230769,-5.01313513513514,-5.2561,0
1580,15800000,4652,32,3.433898,13.927167,13.796598,-5.206,0.322,0.037554612692292,0.0783536020250872,0.0793638202861603,0.0389601548871814,0.0464629811699746,0.426455,18,0.0241428571428571,0,-6.372,-5.983,-5.08333333333333,-5.43117647058824,-4.68,-5.37346341463415,-5.20766666666667,0
1580,15800000,4653,32,3.289048,13.721667,13.507898,-5.207,-0.0181,0.0436848028269482,0.0857471939909221,0.0796809707596132,0.0399854749816149,0.0441733914905705,0.513583,20,-0.706951388888889,0,-6.541,-5.77275,-4.96975,-4.95476,-5.27736666666667,-5.19173913043478,-5.27395,0
1580,15800000,4654,32,3.312278,13.912867,13.171498,-5.199,0.0137,0.0308774194591922,0.078755304817185,0.0616806421685464,0.0397579486974775,0.0386701332041148,0.390105,15,-0.624869444444445,0,-6.014,-5.81825,-4.96266666666667,-5.048875,-5.70180769230769,-5.08213333333333,-5.08213432835821,0
1580,15800000,4655,32,3.172968,13.704867,12.869798,-5.267,0.0657,0.0374292489905585,0.0761797725481041,0.0641114109336705,0.0362421208970055,0.0448853227546571,0.449162,17,-0.584407042253521,0,-5.311,-5.17325,-5.062,-5.30792,-5.68077272727273,-5.28227659574468,-5.12442028985507,0
1580,15800000,4656,32,3.288928,13.828667,12.506498,-5.233,0.04,0.0326734307153068,0.0636272988069466,0.0550289066148831,0.0339883317978168,0.0422192679245865,0.431131,15,-0.928811594202898,0,-5.049,-4.69275,-5.45966666666667,-5.71679166666667,-5.03017391304348,-5.17732608695652,-5.2224705882353,0
1580,15800000,4657,32,3.675268,13.857967,12.442998,-5.25,0.0938,0.0283857331978518,0.054894583759421,0.0626295281068101,0.0356559816800806,0.0373933275172641,0.401878,15,-0.8435,0,-3.089,-4.36275,-4.562,-5.66182608695652,-5.48057692307692,-4.78727083333333,-5.5741935483871,0
1580,15800000,4658,32,3.777398,13.934867,12.070098,-5.113,0.157,0.0406097508096061,0.0824859445941196,0.0656393089961264,0.040730834597965,0.0484705584541543,0.479802,20,-0.563403947368421,0,-4.357,-4.0312,-3.98,-5.46373076923077,-5.3259696969697,-5.17615555555556,-5.12112698412698,0
1580,15800000,4659,32,4.141778,14.028267,11.995398,-5.064,0.0984,0.0253677531445619,0.116518106665308,0.0946660316698716,0.0405566370917105,0.0447035114349279,0.453323,16,-0.5915875,0,-2.734,-4.1825,-4.088375,-5.36347619047619,-5.16905882352941,-5.12843181818182,-5.29852542372881,0
1580,15800000,4660,32,4.210568,14.142667,11.626298,-5.083,0.1788,0.0231551724333594,0.150256327646902,0.110432000606567,0.0424346623656746,0.0484840430594348,0.405267,16,-0.0870146666666665,0,-3.674,-3.9964,-3.7755,-5.31095238095238,-5.14924324324324,-4.95153658536585,-5.16977611940299,0
1580,15800000,4661,32,4.006988,13.916667,11.395198,-5.038,0.2621,0.0239503291256781,0.116600639512973,0.0979312175214481,0.0402741953668609,0.0491146743897061,0.500682,24,0.30056052631579,0,-5.61,-3.6092,-4.963,-4.92704545454545,-5.04233333333333,-5.40618421052632,-4.84267692307692,0
1580,15800000,4662,32,4.175958,13.950367,11.050498,-4.983,0.3228,0.0280189601571415,0.110964510491509,0.0787464017383435,0.0501358331671933,0.0475504717574036,0.419433,16,0.444255405405405,0,-3.048,-4.324,-4.95642857142857,-4.50525,-5.06479310344828,-5.11789361702128,-5.28942857142857,0
1580,15800000,4663,32,4.573138,13.878367,11.034398,-4.912,0.2468,0.0380548383024848,0.0907071260706448,0.0842896413329943,0.0335672581546155,0.0317014511244535,0.456549,17,0.784135443037975,0,-4.233,-4.0466,-3.957,-4.96604,-4.31987878787879,-5.44958536585366,-5.27132258064516,0
1580,15800000,4664,32,4.756848,13.957267,10.695398,-4.906,0.1487,0.0459865266943301,0.0792267691179041,0.0702241798030304,0.0432588133986959,0.0361357491931141,0.418189,16,0.746121333333334,0,-3.779,-3.8494,-5.0928,-4.50542307692308,-4.72083333333333,-4.918875,-5.188859375,0
1580,15800000,4665,32,4.665848,13.711167,10.413998,-4.805,0.149,0.0398021711777104,0.0934891537107808,0.0485439701508775,0.035127343693528,0.0438633605745247,0.390971,16,0.660106756756757,0,-4.122,-3.964,-3.90985714285714,-4.73768,-4.84365625,-4.97828888888889,-5.23309836065574,0
1580,15800000,4666,32,4.839948,13.780467,10.077998,-4.835,-0.0755,0.0517853335348153,0.12819310298643,0.0583828327744127,0.0391063151094153,0.0582329182609349,0.451296,15,0.59540641025641,0,-3.6,-3.92475,-4.0395,-4.84362068965517,-5.01544444444444,-4.64789795918367,-5.31429310344828,0
1580,15800000,4667,32,4.752188,14.144867,9.962798,-4.954,-0.0267,0.0538708126484603,0.162233826150702,0.0654372348859244,0.0492108160375035,0.0501101104044942,0.42881,15,0.18441125,0,-4.244,-4.3672,-4.9765,-4.80568,-4.73131428571429,-4.86889189189189,-5.27314925373134,0
1580,15800000,4668,32,4.850588,14.234967,9.580588,-5.074,0.1717,0.0558941028038863,0.176896716543917,0.0852993616859472,0.0596878086519724,0.051618710566697,0.434794,16,-0.237325,0,-3.554,-5.3635,-5.05714285714286,-4.58733333333333,-5.2523125,-4.74506818181818,-5.34634545454546,0
1580,15800000,4669,32,4.696828,14.573367,9.448488,-5.143,0.1743,0.0394401463909418,0.183400327535532,0.0812000844370641,0.0660380832378907,0.041688585624037,0.545407,18,-0.554872972972973,0,-6.781,-4.80275,-5.4535,-4.8374,-4.8985,-5.34352631578947,-5.20659154929578,0
1580,15800000,4670,32,4.795398,14.675467,9.079938,-5.271,0.2718,0.0359089059324184,0.190770433491902,0.11865850773745,0.0781354222267925,0.0443612328232484,0.434575,16,-0.821190140845071,0,-6.829,-5.054,-5.5345,-5.31554545454546,-4.90769696969697,-5.39469047619048,-5.21161904761905,0
1580,15800000,4671,32,4.587758,14.931467,8.868688,-5.388,0.2489,0.0465773940797082,0.167561873102673,0.122504368901275,0.0762878021201561,0.05290500185312,0.504822,14,-1.001625,0,-4.584,-6.6065,-4.65233333333333,-6.27394736842105,-4.74438709677419,-5.54393478260869,-5.14516666666667,0
1580,15800000,4672,32,4.716228,14.982667,8.500588,-5.54,0.237,0.0188972104583679,0.148416919883059,0.160645554033533,0.0826169018817953,0.0446608085928467,0.392272,17,-1.87586470588235,0,-5.297,-6.4875,-6.472375,-5.85315,-4.6697,-5.61704838709678,-5.35864285714286,1
1580,15800000,4673,32,4.467828,15.154867,8.252898,-5.492,0.5186,0.019537301997866,0.136612657405191,0.181277917749858,0.0799099299775781,0.0470218048423011,0.360806,13,-2.30486875,0,-7.519,-5.8115,-6.82188888888889,-5.90741176470588,-5.3572,-5.43684615384615,-5.05232352941176,1
1580,15800000,4674,32,4.519498,15.539967,8.199178,-5.591,0.5558,0.0196494693461346,0.125835593235039,0.184477681651972,0.0729858743585056,0.0473184346321918,0.453276,15,-1.8327203125,0,-7.018,-6.38766666666667,-4.451,-6.134625,-6.09578260869565,-5.25823255813954,-5.41310975609756,1
1580,15800000,4675,32,4.304848,15.703867,7.910348,-5.623,0.3026,0.0223977212853239,0.121902970424848,0.17643911065409,0.0703374568095362,0.050869571907249,0.367954,14,-1.41086764705882,0,-6.347,-6.074,-5.62633333333333,-6.12716666666667,-5.87395652173913,-5.17701923076923,-5.60006944444445,1
1580,15800000,4676,32,4.306098,0.258957,7.880748,-5.561,0.3048,0.0309220117092879,0.118188284573837,0.169452412234312,0.0710937609289178,0.0540878642194685,0.375239,17,-0.749108450704225,0,-3.685,-4.56566666666667,-5.76875,-5.56715789473684,-5.58207142857143,-5.67973469387755,-5.47610169491526,1
1580,15800000,4677,32,4.058778,0.411679,7.626948,-5.508,0.3191,0.0197145729685526,0.111577796166174,0.148363433950194,0.0706635695729147,0.0535949201251502,0.444557,19,-0.853735820895523,0,-3.404,-4.12033333333333,-5.715,-5.32324,-5.79836,-5.60378723404255,-5.39154411764706,0
1580,15800000,4678,32,4.045548,0.813247,7.635638,-5.434,0.1964,0.0282997631122408,0.101001867879061,0.127023555106156,0.0610358190044976,0.0471962440353354,0.431892,17,0.0681771428571428,0,-3.946,-3.8,-5.0734,-5.37540909090909,-5.34678571428571,-5.64995918367347,-5.44749122807018,0
1580,15800000,4679,32,3.754288,0.946747,7.412608,-5.437,0.04,0.0353295567997394,0.0767420834322566,0.107548371631621,0.0651499123494958,0.0410360252074531,0.44863,14,0.331519718309859,0,-4.73,-3.743,-4.6985,-4.80338888888889,-5.87646428571429,-5.439,-5.59913793103448,0
1580,15800000,4680,32,3.611788,1.300477,7.516108,-5.417,0.1649,0.0479201891546135,0.0731307766902013,0.0900223868804958,0.0626811594943364,0.0375420550483105,0.408702,16,0.393545205479452,0,-3.381,-4.51325,-3.74577777777778,-5.27622727272727,-5.5041724137931,-5.35407317073171,-5.63753968253968,0
1580,15800000,4681,32,3.868178,1.611927,7.523498,-5.296,0.2284,0.048105369186262,0.0508631484791972,0.0731029731131565,0.0434131698618696,0.0391322181199583,0.506506,17,0.393751351351352,0,-4.241,-4.2915,-3.9102,-4.62116666666667,-5.60364516129032,-5.3901875,-5.60305,0
1580,15800000,4682,32,3.698588,1.900467,7.727908,-5.224,0.2079,0.0539392182334668,0.03966421536445,0.0490340776424233,0.0483109552423306,0.0378963782055906,0.456482,19,0.513240540540541,0,-5.136,-4.0954,-4.3618,-5.15345833333333,-5.20478787878788,-5.29647368421053,-5.65532307692308,0
1580,15800000,4683,32,3.799928,2.261327,7.629268,-5.225,0.2343,0.0552449769316541,0.0639752211508606,0.0649041744492978,0.0494299657473959,0.046234570209252,0.491751,14,0.246750666666667,0,-3.919,-4.57825,-3.87366666666667,-5.02271428571429,-5.0574705882353,-5.32658139534884,-5.62111594202899,0
1580,15800000,4684,32,3.596558,2.526347,7.838608,-5.213,0.3393,0.0453063030553483,0.0744356424999358,0.0653260116518386,0.0528154544779473,0.0392055763649605,0.43317,15,-0.251322222222222,0,-4.635,-4.1135,-4.87833333333333,-5.14058333333333,-5.15954838709677,-5.235375,-5.58635211267606,0
1580,15800000,4685,32,3.622498,2.465037,8.225968,-5.307,0.4123,0.032105487128222,0.0544815123353363,0.0642826493165694,0.0549079524152056,0.0438488585757157,0.445242,16,-0.797039473684211,0,-4.301,-4.4036,-4.467,-5.48404,-5.16640625,-5.46573684210526,-5.63789333333333,0
1580,15800000,4686,32,3.516828,2.793467,8.409868,-5.51,0.501,0.0355988751369584,0.0849611113636134,0.0827550976458686,0.0466618340652588,0.0484960224283822,0.449291,16,-1.27181333333333,0,-3.098,-4.58025,-5.127625,-5.73161538461539,-5.19111538461539,-5.54635555555556,-5.56802985074627,0
1580,15800000,4687,32,3.353798,2.725127,8.765378,-5.536,0.533,0.0413860340908017,0.0683519347023775,0.059711954155931,0.0402410108167759,0.0483254278522235,0.377618,14,-1.21308767123288,0,-5.23,-4.05425,-5.1706,-6.3614,-5.30474074074074,-5.58722,-5.71949350649351,0
1580,15800000,4688,32,3.258388,3.045337,8.955078,-5.755,0.5966,0.0423916383473423,0.100057900602804,0.0834947669128503,0.0375963664396007,0.0496520109419724,0.43056,16,-1.47552933333333,0,-4.155,-4.16425,-5.467,-6.09433333333333,-5.15003703703704,-5.58967307692308,-6.16434328358209,0
1580,15800000,4689,32,3.076308,2.999007,9.309688,-5.832,0.6155,0.0420402406516634,0.0954893257650451,0.0867591541318461,0.0350875693816126,0.0492232264846564,0.413891,14,-1.39671216216216,1,-4.663,-4.7115,-5.55114285714286,-5.8715,-5.45411538461538,-5.43652,-6.26723376623377,0
1580,15800000,4690,32,3.031638,3.342047,9.506468,-5.858,0.5992,0.0476119121060855,0.118162071019076,0.130139395917489,0.0478397644695841,0.0420749279906864,0.396942,15,-1.28563974358974,1,-3.666,-4.737,-6.69977777777778,-5.38840909090909,-5.35130303030303,-6.32955555555556,-6.10560294117647,0
