step,t,atom_id,mol_id,x,y,z,ent,p2,q6
2300,23000000,8841,59.0,1.479391,10.988403,0.2764129999999999,-5.253,0.1834,0.06101555
2300,23000000,3017,21.0,0.881181,10.848003,3.191927,-5.468,-0.0522,0.07618783
2300,23000000,7049,47.0,1.155881,8.204383,1.984937,-5.136,-0.144,0.06971851
2300,23000000,1380,10.0,3.572291,8.011083,1.6428169999999995,-5.208,0.3622,0.06395714
2300,23000000,1636,11.0,2.645261,10.327903,3.314537,-4.993,0.2726,0.1009407
2300,23000000,1316,9.0,0.3790489999999999,8.279573,3.1368970000000003,-5.095,0.1227,0.03799479
2300,23000000,1381,10.0,3.729181000000001,7.983773,1.292787,-5.237,0.2897,0.07079056
2300,23000000,6923,47.0,1.609631,11.060903,1.418717,-5.244,-0.1589,0.0584604
2300,23000000,3019,21.0,0.543741,10.975103,2.640007,-5.646,-0.1698,0.13022619
2300,23000000,3020,21.0,0.3635349999999999,10.861803,2.312227,-5.836,0.3702,0.1700364
2300,23000000,6924,47.0,1.343361,11.136703,1.683717,-5.437,-0.0442,0.09232388
2300,23000000,1638,11.0,3.1928910000000004,10.703103,3.228927,-5.011,0.023,0.08888695
2300,23000000,1383,10.0,3.871051000000001,8.320913,0.728467,-5.208,0.1524,0.07807111
2300,23000000,1319,9.0,0.8540810000000001,9.134363,3.382137,-5.256,0.0795,0.06363603
2300,23000000,1639,11.0,3.300621,11.058503,3.1222670000000003,-5.035,0.1112,0.08228933
2300,23000000,6929,47.0,0.2241429999999999,10.044503,1.200307,-5.691,0.5057,0.18820016
2300,23000000,6930,47.0,0.0582099999999999,9.925403,0.8613569999999999,-5.757,0.3406,0.20108682
2300,23000000,7643,51.0,0.0731239999999999,8.186923,1.333257,-5.223,-0.2092,0.07368661
2300,23000000,7644,51.0,0.144024,8.440583,1.045647,-5.378,-0.0777,0.08569828
2300,23000000,1641,11.0,3.377771,11.461003,2.600747,-5.018,0.0863,0.08810005
2300,23000000,1385,10.0,3.742291,8.171733,0.1092759999999999,-5.219,0.3087,0.05841185
2300,23000000,1322,9.0,0.267104,9.960403,3.336147,-5.401,0.1537,0.09135122
2300,23000000,1642,11.0,3.654281,11.530203,2.340977,-5.073,-0.0558,0.08749814
2300,23000000,1626,11.0,1.744441,8.462003,5.301057,-5.198,0.1829,0.09951059
2300,23000000,1370,10.0,3.203861,8.790483,4.209887,-5.121,-0.2734,0.06672741
2300,23000000,5851,40.0,3.164381,8.388772999999999,5.366777,-5.205,-0.5,0.06298651
2300,23000000,155,2.0,1.829931,8.109553,7.754506999999999,-5.342,0.055,0.08193494
2300,23000000,1841,13.0,0.331404,11.736703,1.619397,-6.041,0.4124,0.2040311
2300,23000000,7539,51.0,0.5523319999999999,9.582573,0.137184,-5.469,-0.1165,0.11459115
2300,23000000,4340,29.0,3.919291,8.274802999999999,3.408477,-5.131,0.0395,0.09289132
2300,23000000,7540,51.0,0.937961,9.664803,0.1437069999999999,-5.333,0.2611,0.07917896
2300,23000000,1377,10.0,3.121611,7.939303,2.2688970000000004,-5.199,-0.0725,0.05953503
2300,23000000,7650,51.0,1.740721,9.135573,1.419197,-5.161,-0.5,0.05905072
2300,23000000,1634,11.0,2.540501,9.983203,3.825647,-5.05,0.3028,0.09744016
2300,23000000,1635,11.0,2.7017810000000004,10.305803,3.704807,-5.095,0.2594,0.10446332
2300,23000000,182,2.0,2.5975910000000004,11.788803,3.296657,-5.105,0.1126,0.10388185
2300,23000000,7542,51.0,1.434951,9.883103,0.480469,-5.18,0.1328,0.06611529
2300,23000000,7543,51.0,1.580461,10.073103,0.7758669999999999,-5.184,0.1111,0.0578379
2300,23000000,7544,51.0,1.979791,10.077303,0.7709169999999999,-4.972,0.0357,0.08010304
2300,23000000,1317,9.0,0.625806,8.505573,3.352907,-5.129,0.134,0.04234899
2300,23000000,1637,11.0,2.8044010000000004,10.659203,3.169487,-4.99,-0.0064,0.0978258
2300,23000000,1382,10.0,3.722341,8.322192999999999,1.079007,-5.25,0.1977,0.0676953
2300,23000000,1318,9.0,0.588778,8.886432999999998,3.257987,-5.277,0.1822,0.06671959
2300,23000000,7547,51.0,2.745041,10.128103,1.389997,-4.924,-0.0596,0.04920318
2300,23000000,4475,30.0,1.909561,8.516402999999999,3.788367,-5.101,0.274,0.06676574
2300,23000000,252,2.0,3.833661,9.594193,1.611507,-5.346,-0.0261,0.06702654
2300,23000000,7548,51.0,2.634791,9.976503,1.7331169999999998,-4.935,-0.0088,0.05845371
2300,23000000,1320,9.0,0.782311,9.514663,3.345437,-5.228,-0.1278,0.06482639
2300,23000000,1640,11.0,3.361941,11.097003,2.734757,-5.031,0.096,0.10069488
2300,23000000,1384,10.0,3.617611,8.155203,0.481006,-5.183,0.2697,0.08458008
2300,23000000,1321,9.0,0.419571,9.617003,3.440617,-5.304,-0.1014,0.0540228
2300,23000000,254,2.0,3.3294810000000004,9.316953,1.906057,-5.119,0.0469,0.0676464
2300,23000000,7550,51.0,2.816021,10.468303,2.085007,-5.038,-0.2031,0.06674924
2300,23000000,4478,30.0,1.882071,9.235493,3.124727,-5.057,0.1076,0.07827593
2300,23000000,191,2.0,2.868911,11.624303,1.518057,-5.149,-0.1144,0.06418167
2300,23000000,6180,42.0,2.039701,11.793503,5.220117,-5.573,0.3559,0.1370289
2300,23000000,5476,37.0,0.406257,11.597703,4.816627,-5.327,0.1475,0.07878099
2300,23000000,5477,37.0,0.6870909999999999,11.456403,4.585467,-5.321,0.148,0.06055139
2300,23000000,5478,37.0,0.807801,11.677003,4.282697,-5.419,0.1423,0.07714802
2300,23000000,8649,58.0,3.672241000000001,10.142403,5.930167,-5.353,-0.0345,0.06210087
2300,23000000,3008,21.0,1.028781,8.641033,4.581797,-5.178,0.2917,0.08759517
2300,23000000,3009,21.0,0.8717509999999999,8.983172999999999,4.487377,-5.146,0.2387,0.07481779
2300,23000000,66,1.0,0.876411,10.825203,7.552587,-5.847,0.522,0.1367193
2300,23000000,180,2.0,2.3774610000000003,11.339803,3.732177,-5.14,0.2359,0.08498579
2300,23000000,4341,29.0,3.918171,8.488382999999999,3.076087,-5.132,0.1049,0.09099042
2300,23000000,181,2.0,2.601691,11.644703,3.658727,-5.121,0.2031,0.09900996
2300,23000000,7541,51.0,1.065161,9.778903,0.493652,-5.47,0.279,0.07675735
2300,23000000,68,1.0,1.389411,10.601203,7.199207,-5.81,0.5378,0.12107474
2300,23000000,2820,19.0,0.1344369999999999,10.479803,4.486737,-5.325,0.0255,0.07224036
2300,23000000,3012,21.0,1.262771,9.856203,4.2388770000000005,-5.181,0.2842,0.06230738
2300,23000000,69,1.0,1.7553310000000002,10.456303,7.1688670000000005,-5.717,0.4665,0.13580233
2300,23000000,6969,47.0,0.8337410000000001,8.050322999999999,0.0124009999999999,-5.254,-0.1451,0.0650092
2300,23000000,7545,51.0,2.1619210000000004,10.150003,1.097607,-5.005,0.0438,0.06793716
2300,23000000,7546,51.0,2.527391,9.996103,1.079817,-4.947,0.0057,0.06808942
2300,23000000,251,2.0,3.875501,9.860603,1.920727,-5.262,0.0292,0.07622589
2300,23000000,4936,33.0,1.372761,11.822403,7.379097,-6.01,0.7657,0.18032049
2300,23000000,4040,27.0,1.962541,9.653103,7.799747000000001,-5.556,0.1535,0.11347299
2300,23000000,72,1.0,2.4035710000000003,10.157203,6.459637,-5.513,0.0886,0.11711778
2300,23000000,8650,58.0,3.653461,10.160703,6.317927,-5.501,-0.0648,0.05614835
2300,23000000,4476,30.0,1.7505309999999998,8.793323,3.585287,-5.027,0.3218,0.06619694
2300,23000000,253,2.0,3.665791000000001,9.262693,1.7323669999999998,-5.218,0.0854,0.07794584
2300,23000000,7549,51.0,2.854741,10.081803,2.035647,-4.937,-0.0232,0.0615794
2300,23000000,4477,30.0,2.017681,9.045483,3.4447970000000003,-5.033,0.2195,0.06930017
2300,23000000,8651,58.0,3.369031,9.958903,6.508427,-5.43,-0.069,0.04819926
2300,23000000,75,1.0,2.609641,10.528003,5.534157,-5.305,0.3599,0.10631895
2300,23000000,4940,33.0,2.324871,11.527303,6.561987,-5.83,0.7122,0.17794468
2300,23000000,8652,58.0,3.422911,9.927703,6.902667,-5.547,-0.1293,0.05383084
2300,23000000,5175,35.0,3.427491,8.476372999999999,7.013037,-5.372,-0.0236,0.06291112
2300,23000000,5176,35.0,3.738001000000001,8.526833,7.246967000000001,-5.399,-0.0068,0.05788627
2300,23000000,2680,18.0,1.256261,9.445163,6.218937,-5.349,-0.0838,0.07135814
2300,23000000,2681,18.0,0.998021,9.532312999999998,6.500497,-5.479,-0.0775,0.07010561
2300,23000000,77,1.0,2.9304810000000003,10.610603,4.934857,-5.143,0.3947,0.09626907
2300,23000000,4941,33.0,2.7091510000000003,11.538103,6.505717,-5.898,0.6776,0.1480207
2300,23000000,4942,33.0,2.8561110000000003,11.308403,6.224497,-5.708,0.6348,0.13025351
2300,23000000,8654,58.0,3.272201,9.663303,7.445397,-5.626,0.1044,0.06851704
2300,23000000,3010,21.0,1.129731,9.242413,4.383147,-5.154,0.2203,0.07128276
2300,23000000,67,1.0,1.223521,10.648203,7.557287,-5.814,0.4398,0.12816498
2300,23000000,2819,19.0,0.0469609999999999,10.837803,4.342487,-5.464,0.1058,0.0825489
2300,23000000,3011,21.0,0.979441,9.606923,4.326577,-5.187,0.1707,0.06598774
2300,23000000,4943,33.0,3.239101,11.316603,6.183017,-5.663,0.0674,0.10280661
2300,23000000,79,1.0,3.294631,10.605803,4.399227,-5.093,0.2938,0.09068188
2300,23000000,8656,58.0,3.851311,9.526023,7.799717,-5.732,-0.1187,0.0456807
2300,23000000,7888,53.0,2.621281,11.274303,7.807677000000001,-5.854,0.5719,0.18094909
2300,23000000,3013,21.0,1.137881,10.163703,4.040217,-5.235,0.2708,0.05534357
2300,23000000,70,1.0,1.885961,10.360903,6.822417000000001,-5.67,0.4659,0.12268156
2300,23000000,8647,58.0,3.928781,10.355003,5.366327,-5.141,-0.062,0.07996473
2300,23000000,71,1.0,2.2672610000000004,10.298303,6.808887,-5.613,0.363,0.12932151
2300,23000000,81,1.0,3.617341,10.123203,4.080997,-5.083,-0.2584,0.08499036
2300,23000000,6294,42.0,0.063326,11.552203,6.975337000000001,-5.688,0.5498,0.10942727
2300,23000000,6295,42.0,0.3354089999999999,11.269403,6.923807,-5.696,0.6371,0.12782428
2300,23000000,1368,10.0,3.625731,9.062093,4.660317,-5.099,-0.19,0.09534653
2300,23000000,4938,33.0,1.828951,11.681403,6.943157,-5.957,0.7839,0.1974326
2300,23000000,74,1.0,2.607201,10.280203,5.838687,-5.407,0.2323,0.10579998
2300,23000000,7883,53.0,3.876411,10.765803,7.121397,-5.641,0.0755,0.0613333
2300,23000000,4939,33.0,2.173101,11.791903,6.803737,-5.902,0.8112,0.20201234
2300,23000000,153,2.0,2.375931,8.483403,7.871547,-5.303,0.1322,0.06171356
2300,23000000,1625,11.0,1.902441,8.105462999999999,5.280507,-5.092,0.0316,0.10409309
2300,23000000,6298,42.0,1.131321,11.196603,6.288337,-5.735,0.6697,0.13765095
2300,23000000,154,2.0,2.015461,8.451803,7.728677,-5.217,0.1272,0.08311292
2300,23000000,4037,27.0,2.705081,10.205703,8.217386999999999,-5.632,0.1112,0.10641471
2300,23000000,7942,53.0,2.547021,10.728603,9.779777,-5.359,0.2476,0.05832604
2300,23000000,5894,40.0,3.263431,9.898903,9.288367,-5.365,0.3378,0.05381035
2300,23000000,4038,27.0,2.518791,9.962403,7.980777000000001,-5.615,0.1118,0.11793889
2300,23000000,6299,42.0,1.368461,10.917403,6.153187,-5.633,0.6379,0.12500644
2300,23000000,1627,11.0,2.029991,8.724653,5.322707,-5.13,0.1716,0.10197158
2300,23000000,1371,10.0,3.187271,8.480412999999999,3.973537,-5.017,-0.2575,0.0837303
2300,23000000,5852,40.0,3.045451,8.582652999999999,5.672407,-5.241,0.0248,0.07004302
2300,23000000,7886,53.0,3.203311,11.317003,7.544027,-5.82,0.6184,0.16831819
2300,23000000,78,1.0,3.207951,10.427103,4.738237,-5.142,0.269,0.0935623
2300,23000000,8655,58.0,3.629471,9.498363,7.462637,-5.588,0.2735,0.04725179
2300,23000000,7887,53.0,2.863551,11.090503,7.574607,-5.813,0.5767,0.17581636
2300,23000000,157,2.0,1.226411,8.370783,7.747207,-5.308,0.1579,0.08130726
2300,23000000,1629,11.0,2.106901,9.379053,5.264937,-5.198,0.1986,0.09242042
2300,23000000,5854,40.0,3.5900410000000003,8.700113,5.9854970000000005,-5.153,-0.0441,0.0844837
2300,23000000,158,2.0,0.842381,8.349072999999999,7.636007,-5.335,-0.0738,0.05702652
2300,23000000,4944,33.0,3.420941,11.658803,6.185757000000001,-5.754,0.2261,0.13069368
2300,23000000,80,1.0,3.622701,10.479003,4.244687,-5.094,-0.2139,0.07227133
2300,23000000,7889,53.0,2.250641,11.146103,7.800037,-5.88,0.5785,0.17087717
2300,23000000,4945,33.0,3.7677710000000006,11.669103,6.013777,-5.714,0.1594,0.09919881
2300,23000000,1631,11.0,2.286911,9.666703,4.7380770000000005,-5.116,0.3003,0.10200064
2300,23000000,5856,40.0,3.911841,9.250393,6.086387,-5.147,0.2054,0.08682987
2300,23000000,160,2.0,0.466693,8.160603,7.087327,-5.235,0.0477,0.03902218
2300,23000000,6176,42.0,3.1899110000000004,11.474103,4.665197,-5.323,0.2277,0.09376542
2300,23000000,6296,42.0,0.588366,11.332603,6.624757,-5.787,0.7331,0.13034249
2300,23000000,1624,11.0,2.116611,8.036482999999999,5.5951770000000005,-5.2,-0.0738,0.09470172
2300,23000000,1369,10.0,3.5232910000000004,8.758932999999999,4.436707,-5.066,-0.2239,0.0890509
2300,23000000,6297,42.0,0.892161,11.092003,6.5830470000000005,-5.858,0.7051,0.14456715
2300,23000000,1633,11.0,2.550771,9.975503,4.215197,-5.107,0.3309,0.09091838
2300,23000000,5474,37.0,0.1205459999999999,11.602703,5.429357,-5.477,-0.0442,0.06714636
2300,23000000,6178,42.0,2.660591,11.666703,5.041297,-5.533,0.3608,0.11587479
2300,23000000,5475,37.0,0.3343429999999999,11.406203,5.164987,-5.419,0.0975,0.07222049
2300,23000000,5904,40.0,2.633271,8.722062999999999,11.051476999999998,-5.067,0.1237,0.05032978
2300,23000000,656,5.0,1.643541,11.284303,10.986177,-5.191,-0.1459,0.04613989
2300,23000000,5905,40.0,2.954561,8.590453,11.232577,-5.113,-0.0752,0.04088453
2300,23000000,657,5.0,1.876911,11.025903,11.160476999999998,-5.131,-0.1207,0.05313204
2300,23000000,5479,37.0,1.117351,11.522803,4.097837,-5.354,0.1428,0.04815745
2300,23000000,168,2.0,0.1358249999999999,9.781903,6.066267,-5.315,0.2207,0.05724879
2300,23000000,5480,37.0,1.451611,11.569103,4.274967,-5.399,-0.1627,0.0699495
2300,23000000,169,2.0,0.2198989999999999,10.134803,5.951907,-5.496,0.1017,0.06458896
2300,23000000,156,2.0,1.484461,8.123073,7.570207,-5.378,0.147,0.10141588
2300,23000000,6300,42.0,1.602111,11.013303,5.855907,-5.632,-0.5,0.1239662
2300,23000000,1628,11.0,1.892611,9.080713,5.398777,-5.178,0.1366,0.09727439
2300,23000000,5853,40.0,3.254281,8.511783,5.998897,-5.26,0.0919,0.08196595
2300,23000000,174,2.0,1.498581,10.264503,5.0907670000000005,-5.368,0.3204,0.08598852
2300,23000000,5166,35.0,1.157611,7.940163000000001,6.0334270000000005,-5.188,0.1008,0.09191243
2300,23000000,175,2.0,1.623991,10.600603,4.942087,-5.35,0.4049,0.08509662
2300,23000000,5167,35.0,1.168701,8.206332999999999,6.3207070000000005,-5.294,-0.0859,0.08053105
2300,23000000,1630,11.0,2.096941,9.371042999999998,4.874837,-5.1,0.2521,0.10389881
2300,23000000,5855,40.0,3.565671,9.080943,6.0798570000000005,-5.219,-0.0947,0.08207164
2300,23000000,159,2.0,0.8092410000000001,8.252613,7.259967,-5.329,-0.0453,0.05144379
2300,23000000,6175,42.0,3.402231,11.576703,4.351807,-5.274,0.3408,0.09287866
2300,23000000,178,2.0,2.2563310000000003,10.919503,4.250297,-5.297,0.3726,0.09168999
2300,23000000,5170,35.0,2.019691,8.573513,6.6866270000000005,-5.28,0.1518,0.08711453
2300,23000000,2675,18.0,0.079411,8.759613,5.338387,-5.136,-0.1521,0.09308484
2300,23000000,5171,35.0,2.2343710000000003,8.886042999999999,6.623747,-5.325,0.1002,0.09793621
2300,23000000,1632,11.0,2.3018910000000004,9.701803,4.352627,-5.075,0.2557,0.09029668
2300,23000000,5473,37.0,0.1215959999999999,11.417103,5.762097,-5.573,0.3872,0.0685166
2300,23000000,161,2.0,0.2315659999999999,8.477843,7.034817,-5.199,0.262,0.05117098
2300,23000000,6177,42.0,2.895261,11.743503,4.742167,-5.407,0.2477,0.10783039
2300,23000000,5173,35.0,2.814191,8.660793,6.827157000000001,-5.324,-0.0497,0.07828324
2300,23000000,2678,18.0,0.7931109999999999,9.117753,5.944857,-5.246,0.0528,0.06684243
2300,23000000,5174,35.0,3.122191,8.710173,7.065787,-5.421,0.0096,0.06931235
2300,23000000,2679,18.0,1.067491,9.395073,5.888657,-5.291,-0.0571,0.06925012
2300,23000000,1561,11.0,0.3473119999999999,8.796923,9.489467,-5.196,-0.0109,0.06194132
2300,23000000,6361,43.0,3.606121,9.760503,10.213076999999998,-5.373,0.3253,0.06468348
2300,23000000,7898,53.0,0.305848,11.666003,9.559876999999998,-5.727,0.2707,0.10922607
2300,23000000,6362,43.0,3.655841000000001,9.939103,10.555577,-5.336,0.2719,0.08241525
2300,23000000,4473,30.0,1.774331,8.099273,4.255387,-5.22,0.3975,0.09526828
2300,23000000,2682,18.0,1.147481,9.527633,6.856277,-5.621,-0.081,0.06923768
2300,23000000,4474,30.0,1.623751,8.322562999999999,3.9705970000000006,-5.118,0.2838,0.07646244
2300,23000000,2683,18.0,0.8456809999999999,9.532863,7.127347,-5.529,0.15,0.06865318
2300,23000000,170,2.0,0.45553,10.107903,5.642837,-5.345,0.2273,0.0622715
2300,23000000,171,2.0,0.610438,10.451203,5.530907,-5.5,0.282,0.05926409
2300,23000000,172,2.0,0.850061,10.383303,5.236077,-5.483,0.0217,0.061462
2300,23000000,173,2.0,1.200501,10.247003,5.364687,-5.346,0.0843,0.082227
2300,23000000,3007,21.0,0.755031,8.361742999999999,4.563617,-5.071,0.2746,0.09636098
2300,23000000,7946,53.0,1.604951,10.256703,9.261987,-5.44,0.3194,0.0576268
2300,23000000,5898,40.0,3.017161,8.773123,9.308247,-5.323,-0.314,0.05934485
2300,23000000,4042,27.0,1.417181,9.834503,8.162607,-5.56,0.2579,0.07595644
2300,23000000,176,2.0,1.942481,10.583603,4.713207000000001,-5.262,0.4033,0.08714379
2300,23000000,5168,35.0,1.493921,8.239742999999999,6.541787,-5.319,0.1664,0.09262419
2300,23000000,177,2.0,2.028841,10.934803,4.566897,-5.396,0.4019,0.08349868
2300,23000000,5169,35.0,1.720531,8.550882999999999,6.457587,-5.34,0.149,0.09381601
2300,23000000,7938,53.0,2.676861,11.823803,10.187677,-5.322,0.0584,0.08041125
2300,23000000,4034,27.0,3.629231,10.576303,8.261947,-5.596,0.1822,0.07199459
2300,23000000,2306,16.0,3.704571000000001,8.164183,8.430776999999999,-5.468,0.0896,0.07897209
2300,23000000,7939,53.0,2.9793510000000003,11.595603,10.078777,-5.313,-0.0584,0.07617675
2300,23000000,179,2.0,2.356071,11.274603,4.117197,-5.249,0.2573,0.0925162
2300,23000000,2676,18.0,0.316233,8.746353,5.643877,-5.166,-0.0344,0.08284198
2300,23000000,5172,35.0,2.523501,8.904862999999999,6.896577,-5.35,-0.0842,0.09700122
2300,23000000,2677,18.0,0.549275,9.071443,5.638427,-5.204,-0.0143,0.07213013
2300,23000000,5892,40.0,3.656111,10.376403,9.508967,-5.454,0.337,0.05793904
2300,23000000,4036,27.0,3.063511,10.291203,8.104536999999999,-5.575,0.0767,0.09346255
2300,23000000,7941,53.0,2.6312810000000004,11.119703,9.803977,-5.366,0.1463,0.07408325
2300,23000000,5893,40.0,3.381251,10.266103,9.251267,-5.405,0.3103,0.05076476
2300,23000000,1442,10.0,2.444091,9.825603,10.069877,-5.421,0.0146,0.0593781
2300,23000000,8931,60.0,1.423201,9.454823,10.675377,-5.08,0.1443,0.08809423
2300,23000000,8163,55.0,0.8643209999999999,10.361703,10.353177,-5.346,-0.0409,0.11321149
2300,23000000,1443,10.0,2.500851,9.614793,10.398377,-5.283,0.0544,0.04996572
2300,23000000,7943,53.0,2.182261,10.629703,9.698877,-5.446,-0.0061,0.05951807
2300,23000000,5895,40.0,2.995151,9.759403,9.031967,-5.363,0.2992,0.06687196
2300,23000000,4039,27.0,2.141501,9.875103,8.056547,-5.562,0.1236,0.11284118
2300,23000000,7944,53.0,2.1060610000000004,10.705503,9.327147,-5.561,-0.1397,0.07294743
2300,23000000,2684,18.0,0.646611,9.864203,7.091767,-5.629,0.2232,0.09024106
2300,23000000,2685,18.0,0.3334519999999999,9.897203,7.337387,-5.497,0.1953,0.09399179
2300,23000000,2686,18.0,0.086644,10.186703,7.208957,-5.56,0.2026,0.10659103
2300,23000000,3006,21.0,0.900721,8.046833,4.746397,-5.177,0.3065,0.10677233
2300,23000000,7947,53.0,1.237031,10.169103,9.328507,-5.395,0.0369,0.06845621
2300,23000000,5899,40.0,2.8149810000000004,8.779413,9.645177,-5.263,-0.3127,0.05310608
2300,23000000,4043,27.0,1.043551,9.746103,8.242396999999999,-5.495,-0.048,0.07791539
2300,23000000,7948,53.0,1.021381,10.339703,9.054497,-5.516,0.0552,0.08476809
2300,23000000,64,1.0,0.4020899999999999,11.079803,7.913797,-5.774,0.6015,0.15297848
2300,23000000,4033,27.0,3.854951,10.837403,8.429886999999999,-5.581,0.248,0.08553902
2300,23000000,65,1.0,0.731841,10.862003,7.920887,-5.762,0.4664,0.1343444
2300,23000000,2305,16.0,3.4250610000000004,7.896233,8.399377,-5.402,-0.0314,0.05106243
2300,23000000,7501,51.0,0.7796510000000001,10.504103,11.335577,-5.258,-0.5,0.06111079
2300,23000000,5901,40.0,2.577051,8.396873,10.124077,-5.089,0.0049,0.05424884
2300,23000000,4046,27.0,0.436377,9.164853,8.283997,-5.349,0.088,0.05869937
2300,23000000,7950,53.0,0.424131,10.320403,8.811976999999999,-5.487,-0.5,0.07319245
2300,23000000,5891,40.0,3.749581,10.764803,9.511887,-5.458,0.3164,0.0570307
2300,23000000,2307,16.0,3.851071,8.177373,8.797887,-5.502,0.0675,0.09101893
2300,23000000,4035,27.0,3.250501,10.543603,8.359497,-5.583,0.144,0.10712554
2300,23000000,7940,53.0,2.907261,11.202103,10.080477,-5.3,0.1968,0.08209636
2300,23000000,7503,51.0,0.457295,10.121803,11.806677,-5.263,-0.0385,0.04686795
2300,23000000,655,5.0,1.486771,11.526603,11.256077,-5.191,-0.072,0.06042614
2300,23000000,5903,40.0,2.492831,8.521792999999999,10.755577,-5.061,0.0859,0.06458546
2300,23000000,7504,51.0,0.2350949999999999,9.803003,11.835577,-5.221,0.0283,0.05763308
2300,23000000,3265,22.0,0.9006609999999999,10.005003,13.079177,-5.229,-0.0546,0.04033789
2300,23000000,3714,25.0,3.1798710000000003,10.787303,12.439377,-5.247,0.4558,0.05445195
2300,23000000,3266,22.0,0.8582909999999999,10.161203,12.723477,-5.233,-0.1097,0.04896571
2300,23000000,3715,25.0,2.8279110000000003,10.642503,12.466477,-5.148,-0.0814,0.04387456
2300,23000000,8657,58.0,3.644991,9.386713,8.095777,-5.499,-0.2035,0.06062952
2300,23000000,8658,58.0,3.853091,9.317863,8.414047,-5.532,0.4845,0.07467796
2300,23000000,5906,40.0,3.131741,8.864752999999999,11.458177,-5.113,0.0383,0.05760486
2300,23000000,658,5.0,2.256721,11.153303,11.211477,-5.078,-0.0826,0.0576613
2300,23000000,5896,40.0,2.853231,9.402743,9.133367,-5.291,-0.1798,0.07531172
2300,23000000,7945,53.0,1.727041,10.630903,9.243687,-5.575,0.2586,0.07127446
2300,23000000,5897,40.0,3.136451,9.120023,9.152427,-5.351,-0.1556,0.07204549
2300,23000000,4041,27.0,1.596271,9.570693,7.930857,-5.564,0.1738,0.09533864
2300,23000000,7892,53.0,1.509321,11.060803,8.481836999999999,-5.848,0.0241,0.11488618
2300,23000000,660,5.0,2.8469810000000004,11.031503,11.454077,-5.135,0.3236,0.06948849
2300,23000000,6356,43.0,3.801121,8.135062999999999,10.131177,-5.451,-0.001,0.08102485
2300,23000000,8149,55.0,3.918161,11.711903,8.028267,-5.797,0.462,0.1800719
2300,23000000,5900,40.0,2.811481,8.440202999999999,9.821276999999998,-5.232,-0.3193,0.05367821
2300,23000000,4044,27.0,0.979601,9.468423,8.498256999999999,-5.418,-0.0854,0.05584263
2300,23000000,4045,27.0,0.621745,9.348683,8.554896999999999,-5.364,0.1189,0.07088017
2300,23000000,7949,53.0,0.6439010000000001,10.286503,9.134437,-5.491,0.0386,0.0735164
2300,23000000,662,5.0,3.255351,11.484503,11.697077,-5.014,0.3587,0.06205527
2300,23000000,6358,43.0,3.639421,8.752073,10.261076999999998,-5.415,-0.1398,0.0749506
2300,23000000,8151,55.0,3.373511,11.715503,8.382187,-5.708,0.5465,0.18792742
2300,23000000,7895,53.0,1.150701,11.836803,9.029397,-5.807,0.0373,0.1120258
2300,23000000,654,5.0,1.149991,11.712603,11.151177,-5.319,-0.0284,0.07083065
2300,23000000,7502,51.0,0.554711,10.206103,11.426377,-5.151,-0.0365,0.05388413
2300,23000000,5902,40.0,2.7056310000000003,8.588693,10.427477,-5.21,0.0621,0.05781303
2300,23000000,4047,27.0,0.0597999999999999,9.082823,8.350826999999999,-5.237,0.2925,0.06748748
2300,23000000,6360,43.0,3.488181,9.383933,10.235577,-5.387,-0.2026,0.05794857
2300,23000000,152,2.0,2.506311,8.853572999999999,7.897607,-5.312,0.1661,0.07104384
2300,23000000,8153,55.0,2.866841,11.753603,8.765827,-5.633,0.4304,0.17182303
2300,23000000,7897,53.0,0.528211,11.759303,9.267277,-5.682,0.3998,0.11563396
2300,23000000,268,2.0,3.7994910000000006,9.452833,14.299277,-5.411,0.0032,0.07196162
2300,23000000,1932,13.0,0.814921,10.319603,14.834977,-5.309,-0.2031,0.07325628
2300,23000000,3724,25.0,1.7775109999999998,10.739803,14.450577,-5.168,-0.0718,0.04178605
2300,23000000,8844,59.0,2.0160210000000003,11.529403,15.401077,-5.161,-0.1458,0.06111816
2300,23000000,1946,13.0,0.7090510000000001,8.529893,11.814577,-5.339,0.0405,0.06957284
2300,23000000,1562,11.0,0.544549,8.575833,9.220257,-5.208,-0.0434,0.06455851
2300,23000000,1434,10.0,2.051131,7.915163000000001,8.747907,-5.308,0.0874,0.05065592
2300,23000000,6363,43.0,3.700921,10.325003,10.513177,-5.369,0.2741,0.08978405
2300,23000000,7890,53.0,2.0515410000000003,11.185703,8.145187,-5.798,0.4957,0.15640445
2300,23000000,5907,40.0,3.443211,8.762763,11.673477,-5.15,-0.0234,0.05488033
2300,23000000,659,5.0,2.467871,10.918403,11.437077,-5.142,-0.0282,0.05875046
2300,23000000,7891,53.0,1.682561,11.049303,8.117367,-5.864,0.5069,0.14460704
2300,23000000,6364,43.0,3.792401,10.534003,10.831377,-5.382,0.2701,0.11747136
2300,23000000,1436,10.0,1.994381,8.428982999999999,9.159427,-5.176,0.0652,0.05518531
2300,23000000,1948,13.0,0.3762409999999999,8.115962999999999,11.350777,-5.303,0.0925,0.09020439
2300,23000000,1564,11.0,0.606463,8.023912999999999,8.844137,-5.343,0.1002,0.07651144
2300,23000000,7893,53.0,1.444041,11.440203,8.575026999999999,-5.844,0.1105,0.14059949
2300,23000000,661,5.0,2.886861,11.351503,11.679677,-5.028,0.2818,0.04675798
