step,t,atom_id,mol_id,x,y,z,S,xlo,xhi,ylo,yhi,zlo,zhi,S_ave_0.4to0.8,S_ave_0.8to1.1,S_ave_1.1to1.5,S_ave_1.5to1.9,S_ave_1.9to2.3,S_ave_2.3to2.7
1,23000000,5102,35.0,5.10171,4.45939,15.061,-5.649,0.0,0.0,0.0,0.0,0.0,0.0,-6.1125,-5.495333333333334,-5.129478260869566,-5.15936,-5.215590909090909,-5.409274193548387
1,23000000,5103,35.0,5.46929,4.61148,15.0842,-4.869,0.0,0.0,0.0,0.0,0.0,0.0,-6.23625,-4.32025,-5.353461538461539,-5.242962962962963,-5.375404761904762,-5.3616451612903235
1,23000000,5104,35.0,5.622,4.55613,15.4401,-7.356,0.0,0.0,0.0,0.0,0.0,0.0,-5.483750000000001,-5.2973333333333334,-5.672347826086956,-5.235346153846153,-5.173818181818182,-5.238227272727274
1,23000000,5105,35.0,5.64879,4.16662,15.5335,-5.493,0.0,0.0,0.0,0.0,0.0,0.0,-5.7725,-6.22725,-5.971111111111111,-4.750954545454546,-4.8342340425531924,-5.343884057971015
1,23000000,5106,35.0,5.84221,4.07867,15.8677,-5.924,0.0,0.0,0.0,0.0,0.0,0.0,-6.2372499999999995,-5.5292,-6.132818181818181,-4.872,-4.93546511627907,-5.1754875
1,23000000,5107,35.0,5.8525,3.71874,16.0066,-4.941,0.0,0.0,0.0,0.0,0.0,0.0,-6.1506,-5.4725,-6.1975,-4.963807692307692,-4.974510638297872,-5.127095238095239
1,23000000,5108,35.0,6.03164,3.71015,0.561715,-7.159,0.0,0.0,0.0,0.0,0.0,0.0,-5.7605,-4.7135,-5.9318888888888885,-5.341600000000001,-5.142648648648648,-5.131984126984126
1,23000000,5109,35.0,6.04703,3.33583,0.671032,-5.838,0.0,0.0,0.0,0.0,0.0,0.0,-5.59325,-5.0335,-5.819111111111111,-5.289470588235294,-5.239431818181819,-5.041471698113209
1,23000000,5110,35.0,6.13836,3.09955,0.360319,-6.339,0.0,0.0,0.0,0.0,0.0,0.0,-5.203,-5.085000000000001,-5.5179599999999995,-5.349384615384616,-5.238609756097561,-4.8131875
1,23000000,5111,35.0,6.25954,2.73072,0.427404,-3.934,0.0,0.0,0.0,0.0,0.0,0.0,-5.141500000000001,-5.378714285714286,-5.323388888888889,-5.33152,-5.259244897959184,-4.900327586206897
1,23000000,5112,35.0,6.34272,2.4875,15.9329,-4.143,0.0,0.0,0.0,0.0,0.0,0.0,-4.85225,-5.0440000000000005,-5.4104117647058825,-5.247633333333334,-5.026711111111112,-5.283775862068966
1,23000000,5113,35.0,6.50216,2.14778,16.0678,-4.246,0.0,0.0,0.0,0.0,0.0,0.0,-4.40075,-5.065100000000001,-5.311846153846154,-5.127166666666667,-5.201465116279071,-5.207301587301587
1,23000000,5114,35.0,6.62359,1.89867,15.7996,-4.89,0.0,0.0,0.0,0.0,0.0,0.0,-4.3698,-4.114400000000001,-5.343166666666666,-5.0280000000000005,-5.158191489361702,-5.41623880597015
1,23000000,5115,35.0,6.89469,1.6376,15.8995,-4.636,0.0,0.0,0.0,0.0,0.0,0.0,-4.489999999999999,-4.143,-5.11476923076923,-5.298074074074073,-4.781439024390243,-5.713772727272727
1,23000000,5116,35.0,7.06486,1.45858,15.5917,-4.947,0.0,0.0,0.0,0.0,0.0,0.0,-4.122,-4.63625,-5.2432,-4.902483870967742,-5.326295454545454,-5.437157142857143
1,23000000,5117,35.0,6.80776,1.31495,15.3464,-3.877,0.0,0.0,0.0,0.0,0.0,0.0,-4.2134,-5.593666666666667,-5.081695652173913,-4.9089,-5.648478260869565,-5.219030303030303
1,23000000,5118,35.0,6.97529,1.09112,15.0691,-3.085,0.0,0.0,0.0,0.0,0.0,0.0,-4.58475,-5.304500000000001,-5.105277777777777,-5.42365625,-5.326420000000001,-5.540523809523809
1,23000000,5119,35.0,6.67975,0.955714,14.8577,-3.509,0.0,0.0,0.0,0.0,0.0,0.0,-4.49575,-5.5169999999999995,-5.333952380952381,-5.325368421052632,-5.316244444444444,-5.585803571428571
1,23000000,5120,35.0,6.73763,0.656703,14.6165,-6.006,0.0,0.0,0.0,0.0,0.0,0.0,-3.9677499999999997,-5.2203333333333335,-6.28515,-5.289225806451612,-5.100258620689656,-6.268720000000001
1,23000000,5121,35.0,6.41454,0.537028,14.4287,-5.015,0.0,0.0,0.0,0.0,0.0,0.0,-4.48625,-6.064333333333334,-5.39384,-5.523766666666666,-5.383045454545454,-5.492253968253968
1,23000000,5122,35.0,6.489,16.0542,14.1574,-4.262,0.0,0.0,0.0,0.0,0.0,0.0,-4.5927500000000006,-6.5872,-5.62414814814815,-5.132045454545454,-5.672666666666667,-5.758289855072464
1,23000000,5123,35.0,6.18639,15.8883,13.9644,-4.168,0.0,0.0,0.0,0.0,0.0,0.0,-3.988,-7.9108888888888895,-5.280583333333333,-5.069076923076924,-5.499,-5.709613333333333
1,23000000,5124,35.0,6.28794,15.5844,13.7061,-3.182,0.0,0.0,0.0,0.0,0.0,0.0,-4.2675,-7.658428571428571,-5.678,-5.115,-5.9075799999999985,-5.580175675675676
1,23000000,5125,35.0,5.99729,15.3863,13.5224,-3.493,0.0,0.0,0.0,0.0,0.0,0.0,-5.629,-5.482714285714286,-5.786666666666667,-5.300068965517242,-5.918137254901961,-5.670097222222221
1,23000000,5126,35.0,5.67693,15.564,13.3869,-5.147,0.0,0.0,0.0,0.0,0.0,0.0,-5.40175,-4.972666666666666,-5.089103448275863,-5.231060606060606,-5.719790697674418,-5.576184210526315
1,23000000,5127,35.0,5.71356,15.8705,13.1303,-10.019,0.0,0.0,0.0,0.0,0.0,0.0,-4.32,-3.8070000000000004,-5.051619047619048,-5.354926829268292,-5.038052631578948,-5.743511627906975
1,23000000,5128,35.0,5.39061,16.0548,13.0036,-4.913,0.0,0.0,0.0,0.0,0.0,0.0,-5.6995000000000005,-4.154999999999999,-4.9399999999999995,-4.80815625,-5.398454545454545,-5.478206349206348
1,23000000,5129,35.0,5.43854,0.554803,12.7547,-3.727,0.0,0.0,0.0,0.0,0.0,0.0,-5.7025,-4.729166666666667,-4.6912,-4.887516129032259,-5.207511627906976,-5.488610389610389
1,23000000,5130,35.0,5.65281,0.828687,12.9164,-3.905,0.0,0.0,0.0,0.0,0.0,0.0,-4.5715,-5.551428571428572,-4.713800000000001,-4.787740740740741,-5.20404,-5.473597222222222
1,23000000,5131,35.0,5.71722,1.09142,12.6366,-3.973,0.0,0.0,0.0,0.0,0.0,0.0,-4.576,-5.4971250000000005,-5.17432,-4.500866666666668,-5.219333333333333,-5.415698630136986
1,23000000,5132,35.0,5.39469,1.28784,12.5375,-5.673,0.0,0.0,0.0,0.0,0.0,0.0,-4.005333333333334,-5.050833333333333,-5.045423076923076,-4.992399999999999,-5.142282608695653,-5.345342465753425
1,23000000,5133,35.0,5.41045,1.55217,12.2673,-4.999,0.0,0.0,0.0,0.0,0.0,0.0,-4.461333333333333,-4.859999999999999,-5.14568,-4.799730769230769,-5.289648148148149,-5.600739726027397
1,23000000,5134,35.0,5.05438,1.73508,12.2551,-4.138,0.0,0.0,0.0,0.0,0.0,0.0,-5.19625,-4.4928,-5.132391304347827,-5.1930625,-5.536961538461539,-5.644924242424242
1,23000000,5135,35.0,4.99846,1.98483,11.9608,-5.273,0.0,0.0,0.0,0.0,0.0,0.0,-4.9502500000000005,-4.928285714285714,-5.242814814814817,-5.289633333333333,-5.504530612244897,-6.047917808219178
1,23000000,5136,35.0,4.76855,2.28279,12.035,-4.84,0.0,0.0,0.0,0.0,0.0,0.0,-4.683,-4.660375,-5.446538461538461,-5.625137931034482,-5.99007843137255,-5.704675675675676
1,23000000,5137,35.0,4.60426,2.41157,11.7028,-5.824,0.0,0.0,0.0,0.0,0.0,0.0,-5.024,-4.758,-5.558000000000001,-5.87546875,-6.198422222222223,-5.889642857142857
1,23000000,5138,35.0,4.4206,2.7722,11.7202,-3.497,0.0,0.0,0.0,0.0,0.0,0.0,-6.0385,-5.608636363636363,-5.999652173913043,-5.396419354838709,-6.678303571428572,-6.038867647058823
1,23000000,5139,35.0,4.22643,2.8354,11.3766,-6.486,0.0,0.0,0.0,0.0,0.0,0.0,-5.764749999999999,-5.305,-6.576655172413795,-6.112142857142857,-6.347396551724138,-6.232146666666666
1,23000000,5140,35.0,3.97923,3.13697,11.3687,-7.004,0.0,0.0,0.0,0.0,0.0,0.0,-5.39575,-6.718,-6.390636363636364,-6.78192,-6.436609375,-6.329397260273972
1,23000000,5141,35.0,3.80441,3.18469,11.0237,-6.734,0.0,0.0,0.0,0.0,0.0,0.0,-6.545,-6.339888888888889,-7.139838709677418,-7.0717727272727275,-6.618166666666667,-6.187038961038961
1,23000000,5142,35.0,3.60094,3.51403,10.9585,-4.866,0.0,0.0,0.0,0.0,0.0,0.0,-6.888000000000001,-7.490000000000001,-7.236958333333334,-7.095,-7.020122807017544,-6.26732
1,23000000,5143,35.0,3.51914,3.5435,10.5879,-7.824,0.0,0.0,0.0,0.0,0.0,0.0,-8.410000000000002,-8.354857142857142,-7.346685714285713,-7.28515,-6.734033898305084,-6.537959459459459
1,23000000,5144,35.0,3.45076,3.91226,10.4803,-6.926,0.0,0.0,0.0,0.0,0.0,0.0,-7.608499999999999,-7.255000000000001,-8.10675,-6.872793103448276,-6.440327586206896,-7.035013698630138
1,23000000,5145,35.0,3.33165,3.92649,10.1066,-11.57,0.0,0.0,0.0,0.0,0.0,0.0,-7.398000000000001,-6.2192,-8.451939393939394,-6.5960769230769225,-6.594,-6.927589743589743
1,23000000,5146,35.0,3.14391,4.24273,10.0085,-6.174,0.0,0.0,0.0,0.0,0.0,0.0,-6.209,-7.85425,-8.237714285714286,-7.114714285714286,-6.649389830508474,-6.908833333333334
1,23000000,5147,35.0,3.05824,4.24167,9.6507,-7.444,0.0,0.0,0.0,0.0,0.0,0.0,-7.8870000000000005,-6.826,-8.000272727272728,-7.754791666666667,-6.746517241379309,-6.817
1,23000000,5148,35.0,2.88827,4.57885,9.5198,-5.492,0.0,0.0,0.0,0.0,0.0,0.0,-6.465999999999999,-8.365142857142857,-7.8582413793103445,-7.620642857142857,-6.724258620689654,-6.537513888888889
1,23000000,5149,35.0,2.64825,4.52159,9.21581,-6.599,0.0,0.0,0.0,0.0,0.0,0.0,-6.335249999999999,-7.494142857142857,-7.718058823529411,-7.725238095238095,-7.033087719298246,-6.507926829268293
1,23000000,5150,35.0,2.51259,4.88843,9.10182,-5.647,0.0,0.0,0.0,0.0,0.0,0.0,-6.35025,-6.5573749999999995,-7.535428571428571,-7.535592592592592,-6.9234909090909085,-6.596329113924052
1,23000000,5151,35.0,2.28767,4.88512,8.77554,-6.758,0.0,0.0,0.0,0.0,0.0,0.0,-6.15,-7.473285714285714,-6.854647058823529,-6.926899999999999,-6.998644067796611,-6.650812500000001
1,23000000,5152,35.0,2.18638,5.2397,8.65092,-6.552,0.0,0.0,0.0,0.0,0.0,0.0,-6.3222499999999995,-6.3393749999999995,-6.759655172413793,-6.64074074074074,-6.8313500000000005,-6.682428571428571
1,23000000,5153,35.0,1.94014,5.22501,8.34794,-5.802,0.0,0.0,0.0,0.0,0.0,0.0,-6.6834999999999996,-7.054125,-6.409806451612902,-6.698523809523809,-6.602844827586208,-6.564960526315789
1,23000000,5154,35.0,1.87534,5.55479,8.162,-7.082,0.0,0.0,0.0,0.0,0.0,0.0,-6.210666666666666,-5.2597000000000005,-6.563071428571428,-6.469153846153846,-6.368744680851066,-6.425573333333333
1,23000000,5155,35.0,1.65434,5.50387,7.85554,-6.342,0.0,0.0,0.0,0.0,0.0,0.0,-5.564333333333333,-6.011909090909091,-6.092703703703704,-6.1298,-6.627420000000001,-6.147855072463768
1,23000000,5156,35.0,1.69194,5.79426,7.60019,-6.278,0.0,0.0,0.0,0.0,0.0,0.0,-6.2955,-4.759625,-5.715379310344827,-6.095423076923078,-6.638636363636365,-6.152342465753425
1,23000000,5157,35.0,1.40435,5.87321,7.33962,-4.613,0.0,0.0,0.0,0.0,0.0,0.0,-5.90225,-5.601222222222223,-5.278689655172413,-6.099217391304348,-6.658622222222223,-6.083318181818182
1,23000000,5158,35.0,1.46117,6.18326,7.1154,-7.145,0.0,0.0,0.0,0.0,0.0,0.0,-4.7905,-4.7184285714285705,-5.500967741935484,-5.671285714285713,-6.153959999999999,-6.1249577464788745
1,23000000,5159,35.0,1.14679,6.26143,6.88743,-3.844,0.0,0.0,0.0,0.0,0.0,0.0,-5.20175,-5.015416666666666,-5.257619047619048,-5.819217391304348,-6.4548727272727255,-6.021222222222223
1,23000000,5160,35.0,1.18008,6.57665,6.66346,-4.427,0.0,0.0,0.0,0.0,0.0,0.0,-4.70225,-4.426833333333334,-5.458541666666666,-5.541499999999999,-5.607529411764705,-6.119115942028985
1,23000000,5161,35.0,1.17439,6.91158,6.86801,-4.622,0.0,0.0,0.0,0.0,0.0,0.0,-3.75,-5.756,-5.4812,-5.2568666666666655,-5.645590909090909,-6.040986111111112
1,23000000,5162,35.0,1.14078,7.23994,6.65945,-3.198,0.0,0.0,0.0,0.0,0.0,0.0,-4.950666666666667,-5.442666666666667,-5.854142857142857,-5.052771428571428,-5.429098039215686,-5.582272727272727
1,23000000,5163,35.0,1.13634,7.54255,6.89064,-3.531,0.0,0.0,0.0,0.0,0.0,0.0,-4.903666666666667,-4.795,-5.91544,-4.938259259259259,-5.4490454545454545,-5.416442857142858
1,23000000,5164,35.0,1.14183,7.88485,6.70978,-5.803,0.0,0.0,0.0,0.0,0.0,0.0,-3.782666666666666,-5.002599999999999,-5.826263157894736,-5.248225806451613,-5.166936170212765,-5.4374
1,23000000,5165,35.0,1.46605,7.9439,6.52029,-4.286,0.0,0.0,0.0,0.0,0.0,0.0,-4.164666666666666,-5.082833333333333,-5.329380952380952,-5.450060606060606,-5.239236842105263,-5.27932786885246
1,23000000,5166,35.0,1.51511,8.30136,6.39085,-4.619,0.0,0.0,0.0,0.0,0.0,0.0,-5.0665,-4.561142857142857,-5.043130434782609,-5.798406249999999,-5.180882352941175,-5.121213114754098
1,23000000,5167,35.0,1.5262,8.56753,6.67813,-4.344,0.0,0.0,0.0,0.0,0.0,0.0,-4.774749999999999,-4.620166666666667,-5.406782608695652,-5.317709677419354,-5.490142857142857,-5.189693548387097
1,23000000,5168,35.0,1.85142,8.60094,6.89921,-5.833,0.0,0.0,0.0,0.0,0.0,0.0,-4.736,-5.9838000000000005,-4.927730769230768,-5.554600000000001,-5.533488372093023,-5.22064
1,23000000,5169,35.0,2.07803,8.91208,6.81501,-4.361,0.0,0.0,0.0,0.0,0.0,0.0,-6.590333333333334,-4.3267500000000005,-5.08816,-5.488478260869565,-5.26636,-5.403083333333333
1,23000000,5170,35.0,2.37719,8.93471,7.04405,-5.62,0.0,0.0,0.0,0.0,0.0,0.0,-6.838,-4.45675,-5.152038461538462,-5.3033214285714285,-5.272029411764707,-5.498818181818182
1,23000000,5171,35.0,2.59187,9.24724,6.98117,-9.594,0.0,0.0,0.0,0.0,0.0,0.0,-4.90125,-5.7905,-5.15208,-5.145354838709678,-5.4120526315789474,-5.534512820512821
1,23000000,5172,35.0,2.881,9.26606,7.254,-5.087,0.0,0.0,0.0,0.0,0.0,0.0,-6.37475,-5.237333333333333,-5.540315789473683,-5.132249999999999,-5.298157894736843,-5.561609375
1,23000000,5173,35.0,3.17169,9.02199,7.18458,-4.537,0.0,0.0,0.0,0.0,0.0,0.0,-6.9605,-5.1314,-5.1030869565217385,-5.256657894736842,-5.4628571428571435,-5.4977301587301595
1,23000000,5174,35.0,3.47969,9.07137,7.42321,-5.748,0.0,0.0,0.0,0.0,0.0,0.0,-5.36575,-5.947500000000001,-5.3750526315789475,-4.985821428571428,-5.68682,-5.26123880597015
1,23000000,5175,35.0,3.78499,8.83757,7.37046,-7.413,0.0,0.0,0.0,0.0,0.0,0.0,-4.9765,-5.062777777777779,-5.503892857142858,-5.246421052631579,-5.445708333333333,-5.369882352941176
1,23000000,5176,35.0,4.0955,8.88803,7.60439,-4.426,0.0,0.0,0.0,0.0,0.0,0.0,-6.324800000000001,-5.052999999999999,-5.485519999999999,-5.46323076923077,-5.295999999999999,-5.277128571428572
1,23000000,5177,35.0,4.39321,8.67708,7.4629,-5.195,0.0,0.0,0.0,0.0,0.0,0.0,-6.27675,-5.767571428571429,-5.279931034482759,-5.041724137931035,-5.419125,-5.282897058823529
1,23000000,5178,35.0,4.75249,8.7267,7.61499,-4.963,0.0,0.0,0.0,0.0,0.0,0.0,-5.604000000000001,-6.068499999999999,-5.564444444444444,-5.049484848484849,-5.2458936170212755,-5.622359375
1,23000000,5179,35.0,4.73928,8.84171,8.00238,-8.305,0.0,0.0,0.0,0.0,0.0,0.0,-4.9604,-6.96775,-5.559875000000001,-5.23862962962963,-5.237566037735849,-5.527658227848101
1,23000000,5180,35.0,5.09401,8.98003,8.09836,-4.49,0.0,0.0,0.0,0.0,0.0,0.0,-6.15575,-5.5804,-5.844227272727273,-6.067555555555555,-5.376859649122807,-5.587171052631579
1,23000000,5181,35.0,5.09987,9.18673,8.43335,-5.728,0.0,0.0,0.0,0.0,0.0,0.0,-6.4615,-4.682285714285714,-5.910814814814815,-6.2219999999999995,-5.7112799999999995,-5.654414634146342
1,23000000,5182,35.0,5.45413,9.23549,8.5749,-5.627,0.0,0.0,0.0,0.0,0.0,0.0,-5.748749999999999,-5.937875,-5.932346153846154,-6.046862068965519,-6.377037735849058,-5.733625
1,23000000,5183,35.0,5.42626,9.43532,8.91188,-7.424,0.0,0.0,0.0,0.0,0.0,0.0,-6.318,-4.933285714285715,-6.363041666666668,-6.04064705882353,-6.216379310344828,-6.077826666666667
1,23000000,5184,35.0,5.76739,9.47813,9.11629,-5.353,0.0,0.0,0.0,0.0,0.0,0.0,-6.941,-6.557916666666667,-6.086119999999999,-6.1837931034482745,-6.64668,-5.96125581395349
1,23000000,5185,35.0,5.77598,9.75304,9.39455,-8.564,0.0,0.0,0.0,0.0,0.0,0.0,-6.4815000000000005,-6.594285714285716,-6.371724137931036,-6.158655172413793,-6.355661016949152,-6.1733714285714285
1,23000000,5186,35.0,6.14083,9.85874,9.4963,-6.149,0.0,0.0,0.0,0.0,0.0,0.0,-6.353999999999999,-8.1631,-6.869137931034484,-6.1852413793103445,-6.4606666666666674,-6.252948717948717
1,23000000,5187,35.0,6.13672,10.1398,9.7765,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.714000000000001,-6.648666666666667,-7.475862068965517,-6.192615384615384,-6.288607142857144,-6.411391891891893
1,23000000,5188,35.0,6.47064,10.215,9.94185,-4.499,0.0,0.0,0.0,0.0,0.0,0.0,-6.555,-8.922888888888888,-7.389857142857143,-6.38634375,-6.795811320754717,-6.200157142857144
1,23000000,5189,35.0,6.45669,10.4464,10.2504,-8.429,0.0,0.0,0.0,0.0,0.0,0.0,-5.869,-7.753000000000001,-7.5509375,-7.034521739130435,-6.346586206896552,-6.536662337662337
1,23000000,5190,35.0,6.80553,10.603,10.3021,-5.087,0.0,0.0,0.0,0.0,0.0,0.0,-6.1290000000000004,-8.643875,-7.388066666666669,-7.588038461538462,-6.903333333333333,-6.348593023255814
1,23000000,5191,35.0,6.84765,10.8188,10.6126,-6.89,0.0,0.0,0.0,0.0,0.0,0.0,-7.271666666666667,-5.983499999999999,-8.079666666666668,-7.225846153846154,-6.915277777777779,-6.6899382716049365
1,23000000,5192,35.0,7.20624,10.9388,10.7211,-5.459,0.0,0.0,0.0,0.0,0.0,0.0,-7.21975,-8.04925,-7.537379310344827,-7.8688214285714295,-7.230833333333334,-6.725268292682925
1,23000000,5193,35.0,7.16412,11.1794,11.0471,-7.927,0.0,0.0,0.0,0.0,0.0,0.0,-6.99575,-7.351166666666665,-7.740933333333333,-7.5652,-7.15869090909091,-6.94575641025641
1,23000000,5194,35.0,7.50883,11.3497,11.1445,-8.975,0.0,0.0,0.0,0.0,0.0,0.0,-6.88125,-8.7864,-7.540060606060607,-7.167714285714285,-7.704516666666666,-6.895753246753248
1,23000000,5195,35.0,7.52036,11.5481,11.4804,-6.659,0.0,0.0,0.0,0.0,0.0,0.0,-7.9197500000000005,-8.004571428571428,-7.726428571428572,-6.831482758620689,-7.515423076923077,-7.482037974683545
1,23000000,5196,35.0,7.88411,11.6219,11.5784,-7.48,0.0,0.0,0.0,0.0,0.0,0.0,-7.8475,-8.915714285714285,-7.562862068965518,-7.317730769230769,-7.727589285714286,-7.816271604938272
1,23000000,5197,35.0,7.9022,11.8611,11.8918,-7.297,0.0,0.0,0.0,0.0,0.0,0.0,-7.2989999999999995,-7.9899000000000004,-7.97344,-7.5630645161290335,-7.67569090909091,-8.164959459459459
1,23000000,5198,35.0,8.24717,11.9926,11.972,-8.459,0.0,0.0,0.0,0.0,0.0,0.0,-7.344666666666666,-8.578285714285714,-7.741266666666667,-8.826625,-8.0065,-8.107602564102564
1,23000000,5199,35.0,8.26958,12.2868,12.2236,-7.758,0.0,0.0,0.0,0.0,0.0,0.0,-7.5465,-7.659833333333334,-8.154064516129033,-7.695769230769231,-8.48457142857143,-7.952518518518518
1,23000000,5200,35.0,8.63893,12.3592,12.3409,-6.796,0.0,0.0,0.0,0.0,0.0,0.0,-8.4025,-8.766333333333334,-7.950100000000001,-9.068916666666667,-8.447736842105263,-8.011036585365854
1,23000000,5201,35.0,8.67523,12.6036,12.6545,-7.634,0.0,0.0,0.0,0.0,0.0,0.0,-8.466000000000001,-9.667428571428573,-8.38225806451613,-7.9814482758620695,-8.846769230769231,-8.107795180722894
1,23000000,5202,35.0,9.03428,12.7728,12.7174,-9.759,0.0,0.0,0.0,0.0,0.0,0.0,-8.32225,-8.398111111111112,-9.020290322580644,-8.670608695652174,-8.308824561403508,-8.092116279069767
1,23000000,5203,35.0,9.03307,13.0052,13.0407,-9.551,0.0,0.0,0.0,0.0,0.0,0.0,-8.46475,-9.303714285714287,-9.024645161290321,-7.967428571428571,-8.273333333333333,-8.35504761904762
1,23000000,5204,35.0,9.36383,13.1969,13.1194,-9.308,0.0,0.0,0.0,0.0,0.0,0.0,-9.520750000000001,-8.531777777777778,-9.012866666666666,-8.265192307692308,-8.52658620689655,-8.061614457831325
1,23000000,5205,35.0,9.3464,13.3805,13.4602,-7.158,0.0,0.0,0.0,0.0,0.0,0.0,-9.613500000000002,-8.099444444444442,-9.187925925925926,-8.4725,-8.4104375,-8.473855263157896
1,23000000,5206,35.0,9.70785,13.4754,13.5886,-11.615,0.0,0.0,0.0,0.0,0.0,0.0,-8.01275,-8.701,-8.81171875,-8.792739130434784,-8.578772727272726,-8.232702702702703
1,23000000,5207,35.0,9.74789,13.7652,13.8419,-7.98,0.0,0.0,0.0,0.0,0.0,0.0,-8.3205,-8.33275,-8.630193548387096,-8.170291666666667,-8.387857142857142,-8.433875
1,23000000,5208,35.0,10.1117,13.8612,13.9631,-7.605,0.0,0.0,0.0,0.0,0.0,0.0,-9.212250000000001,-7.71211111111111,-8.35484375,-8.791285714285713,-8.330698412698412,-8.008923076923079
1,23000000,5209,35.0,10.1292,14.1536,14.2308,-6.904,0.0,0.0,0.0,0.0,0.0,0.0,-8.28875,-7.976416666666666,-8.0196,-7.969733333333334,-8.092379310344828,-7.911066666666668
1,23000000,5210,35.0,10.4982,14.3012,14.3091,-10.35,0.0,0.0,0.0,0.0,0.0,0.0,-6.969,-7.02690909090909,-8.55403448275862,-7.403958333333333,-7.878222222222221,-7.556878048780487
1,23000000,5211,35.0,10.5254,14.5029,14.6571,-7.22,0.0,0.0,0.0,0.0,0.0,0.0,-7.434499999999999,-6.762600000000001,-8.324413793103448,-7.54576923076923,-7.287963636363636,-7.640716049382716
1,23000000,5212,35.0,10.8436,14.7335,14.7254,-6.147,0.0,0.0,0.0,0.0,0.0,0.0,-8.1425,-6.717333333333333,-7.827966666666667,-6.85516,-7.052426229508197,-7.405800000000001
1,23000000,5213,35.0,10.9061,14.8625,15.0854,-6.337,0.0,0.0,0.0,0.0,0.0,0.0,-7.21075,-7.4197999999999995,-7.395142857142857,-6.940730769230768,-6.9688448275862065,-7.227959459459458
1,23000000,5214,35.0,11.2475,15.0486,15.1505,-8.663,0.0,0.0,0.0,0.0,0.0,0.0,-6.9645,-6.371285714285714,-7.323787878787879,-6.593125000000001,-6.643952380952381,-7.153811594202899
1,23000000,5215,35.0,11.29,15.2061,15.5121,-6.813,0.0,0.0,0.0,0.0,0.0,0.0,-7.05675,-6.758285714285714,-6.7748275862068965,-6.573899999999999,-7.012245614035088,-6.737084507042253
1,23000000,5216,35.0,11.5919,15.4596,15.5354,-8.561,0.0,0.0,0.0,0.0,0.0,0.0,-6.367999999999999,-6.249555555555555,-6.454392857142857,-6.59024,-6.3053584905660385,-6.6702643678160936
1,23000000,5217,35.0,11.663,15.6408,15.8883,-4.666,0.0,0.0,0.0,0.0,0.0,0.0,-6.50575,-6.7015714285714285,-6.382750000000001,-6.29374193548387,-6.171339622641509,-6.556958904109589
1,23000000,5218,35.0,11.9341,15.9255,15.897,-5.33,0.0,0.0,0.0,0.0,0.0,0.0,-5.7955,-5.522285714285714,-6.2892857142857155,-6.164678571428572,-5.64426,-6.614583333333333
1,23000000,5219,35.0,11.9887,16.035,0.477617,-5.319,0.0,0.0,0.0,0.0,0.0,0.0,-5.509666666666667,-6.537625,-6.3358888888888885,-5.673666666666667,-5.874533333333333,-6.0984202898550715
1,23000000,5220,35.0,12.2608,0.499085,0.55068,-4.636,0.0,0.0,0.0,0.0,0.0,0.0,-6.298333333333333,-4.8975,-6.162000000000001,-5.578692307692307,-5.792340425531914,-5.81624358974359
1,23000000,5221,35.0,12.313,0.590288,0.922854,-6.533,0.0,0.0,0.0,0.0,0.0,0.0,-5.633750000000001,-5.367,-6.033181818181817,-5.604125,-5.43025,-5.880493670886076
1,23000000,5222,35.0,12.6324,0.821504,0.988032,-7.032,0.0,0.0,0.0,0.0,0.0,0.0,-4.997,-4.840333333333334,-5.903,-5.172833333333333,-5.185619047619048,-5.864277108433734
1,23000000,5223,35.0,12.9624,0.712191,0.830143,-5.548,0.0,0.0,0.0,0.0,0.0,0.0,-5.30625,-5.3735,-5.7629,-5.092677419354839,-5.375234042553191,-5.9113428571428575
1,23000000,5224,35.0,13.2505,0.96433,0.884195,-3.271,0.0,0.0,0.0,0.0,0.0,0.0,-5.2509999999999994,-4.354142857142857,-5.522809523809523,-5.241375,-5.053093023255815,-5.854047619047618
1,23000000,5225,35.0,13.5764,0.784334,0.756179,-4.389,0.0,0.0,0.0,0.0,0.0,0.0,-4.11,-4.7749,-5.5613636363636365,-5.012370370370371,-5.544695652173913,-5.689360655737705
1,23000000,5226,35.0,13.9184,0.974459,0.763609,-4.035,0.0,0.0,0.0,0.0,0.0,0.0,-3.753,-4.9186000000000005,-5.14408,-5.0718461538461534,-5.651869565217391,-5.4875
1,23000000,5227,35.0,14.2204,0.742988,0.678832,-3.586,0.0,0.0,0.0,0.0,0.0,0.0,-4.1685,-4.326125,-5.092571428571429,-5.471,-5.689804347826087,-5.366714285714286
1,23000000,5228,35.0,14.5462,0.94462,0.591565,-3.766,0.0,0.0,0.0,0.0,0.0,0.0,-3.983,-4.929874999999999,-4.823823529411765,-5.08075,-5.669160000000001,-5.59730909090909
1,23000000,5229,35.0,14.5081,1.13546,16.0416,-4.484,0.0,0.0,0.0,0.0,0.0,0.0,-3.43575,-4.9068,-4.957727272727272,-5.080243243243243,-5.440880952380953,-5.657485294117647
1,23000000,5230,35.0,14.791,1.38725,15.9246,-3.827,0.0,0.0,0.0,0.0,0.0,0.0,-3.8425000000000002,-4.883333333333334,-5.115450000000001,-4.871657894736841,-5.416974358974359,-5.719084507042253
