step,t,atom_id,mol_id,v,nfaces,xlo,xhi,ylo,yhi,zlo,zhi
1,23000000,6264,1.0,0.356535,15.0,0,0,0,0,0,0
1,23000000,6255,1.0,0.389004,15.0,0,0,0,0,0,0
1,23000000,6253,1.0,0.373156,16.0,0,0,0,0,0,0
1,23000000,6254,1.0,0.410729,15.0,0,0,0,0,0,0
1,23000000,7063,1.0,0.402641,14.0,0,0,0,0,0,0
1,23000000,7062,1.0,0.403893,17.0,0,0,0,0,0,0
1,23000000,6259,1.0,0.365843,14.0,0,0,0,0,0,0
1,23000000,4525,1.0,0.386824,17.0,0,0,0,0,0,0
1,23000000,4100,1.0,0.559575,15.0,0,0,0,0,0,0
1,23000000,6261,1.0,0.360437,14.0,0,0,0,0,0,0
1,23000000,6263,1.0,0.391606,16.0,0,0,0,0,0,0
1,23000000,6262,1.0,0.380118,17.0,0,0,0,0,0,0
1,23000000,4832,1.0,0.397008,15.0,0,0,0,0,0,0
1,23000000,6634,1.0,0.357641,16.0,0,0,0,0,0,0
1,23000000,6252,1.0,0.449586,16.0,0,0,0,0,0,0
1,23000000,6257,1.0,0.391746,14.0,0,0,0,0,0,0
1,23000000,6260,1.0,0.428399,16.0,0,0,0,0,0,0
1,23000000,6251,1.0,0.416071,15.0,0,0,0,0,0,0
1,23000000,5903,1.0,0.487927,18.0,0,0,0,0,0,0
1,23000000,7755,1.0,0.39817,14.0,0,0,0,0,0,0
1,23000000,6625,1.0,0.396513,15.0,0,0,0,0,0,0
1,23000000,7739,1.0,0.417116,16.0,0,0,0,0,0,0
1,23000000,6626,1.0,0.373967,13.0,0,0,0,0,0,0
1,23000000,7058,1.0,0.394209,14.0,0,0,0,0,0,0
1,23000000,6627,1.0,0.404436,13.0,0,0,0,0,0,0
1,23000000,4524,1.0,0.364629,15.0,0,0,0,0,0,0
1,23000000,7061,1.0,0.481275,14.0,0,0,0,0,0,0
1,23000000,6624,1.0,0.377992,13.0,0,0,0,0,0,0
1,23000000,7738,1.0,0.423148,17.0,0,0,0,0,0,0
1,23000000,6630,1.0,0.380994,17.0,0,0,0,0,0,0
1,23000000,6631,1.0,0.414189,15.0,0,0,0,0,0,0
1,23000000,6629,1.0,0.400974,13.0,0,0,0,0,0,0
1,23000000,4108,1.0,0.527946,20.0,0,0,0,0,0,0
1,23000000,6628,1.0,0.38725,20.0,0,0,0,0,0,0
1,23000000,4828,1.0,0.380294,16.0,0,0,0,0,0,0
1,23000000,6010,1.0,0.359826,14.0,0,0,0,0,0,0
1,23000000,4845,1.0,0.359067,17.0,0,0,0,0,0,0
1,23000000,4843,1.0,0.419749,14.0,0,0,0,0,0,0
1,23000000,6618,1.0,0.410848,16.0,0,0,0,0,0,0
1,23000000,4107,1.0,0.474259,15.0,0,0,0,0,0,0
1,23000000,4105,1.0,0.415869,17.0,0,0,0,0,0,0
1,23000000,4104,1.0,0.471987,18.0,0,0,0,0,0,0
1,23000000,4102,1.0,0.592983,16.0,0,0,0,0,0,0
1,23000000,480,1.0,0.376712,16.0,0,0,0,0,0,0
1,23000000,4098,1.0,0.422067,15.0,0,0,0,0,0,0
1,23000000,4094,1.0,0.476064,15.0,0,0,0,0,0,0
1,23000000,6612,1.0,0.46045,17.0,0,0,0,0,0,0
1,23000000,4103,1.0,0.542058,15.0,0,0,0,0,0,0
1,23000000,4273,1.0,0.381573,15.0,0,0,0,0,0,0
1,23000000,2363,1.0,0.4199,17.0,0,0,0,0,0,0
1,23000000,6620,1.0,0.422903,16.0,0,0,0,0,0,0
1,23000000,4106,1.0,0.398963,14.0,0,0,0,0,0,0
1,23000000,5905,1.0,0.41278,17.0,0,0,0,0,0,0
1,23000000,6632,1.0,0.387121,16.0,0,0,0,0,0,0
1,23000000,479,1.0,0.367629,17.0,0,0,0,0,0,0
1,23000000,4099,1.0,0.535713,19.0,0,0,0,0,0,0
1,23000000,6617,1.0,0.404612,13.0,0,0,0,0,0,0
1,23000000,6623,1.0,0.383504,14.0,0,0,0,0,0,0
1,23000000,6761,1.0,0.379362,15.0,0,0,0,0,0,0
1,23000000,6760,1.0,0.421985,16.0,0,0,0,0,0,0
1,23000000,6762,1.0,0.367163,13.0,0,0,0,0,0,0
1,23000000,6763,1.0,0.372765,15.0,0,0,0,0,0,0
1,23000000,6764,1.0,0.38903,17.0,0,0,0,0,0,0
1,23000000,6615,1.0,0.40817,12.0,0,0,0,0,0,0
1,23000000,6621,1.0,0.412706,16.0,0,0,0,0,0,0
1,23000000,5912,1.0,0.406382,15.0,0,0,0,0,0,0
1,23000000,6614,1.0,0.431816,14.0,0,0,0,0,0,0
1,23000000,2362,1.0,0.368755,11.0,0,0,0,0,0,0
1,23000000,5910,1.0,0.398547,14.0,0,0,0,0,0,0
1,23000000,6008,1.0,0.368454,13.0,0,0,0,0,0,0
1,23000000,6009,1.0,0.383179,15.0,0,0,0,0,0,0
1,23000000,6272,1.0,0.40629,16.0,0,0,0,0,0,0
1,23000000,481,1.0,0.360477,16.0,0,0,0,0,0,0
1,23000000,4093,1.0,0.451706,16.0,0,0,0,0,0,0
1,23000000,6011,1.0,0.368083,15.0,0,0,0,0,0,0
1,23000000,7813,1.0,0.527934,19.0,0,0,0,0,0,0
1,23000000,8573,1.0,0.397568,15.0,0,0,0,0,0,0
1,23000000,6641,1.0,0.49659,16.0,0,0,0,0,0,0
1,23000000,6642,1.0,0.38953,16.0,0,0,0,0,0,0
1,23000000,6644,1.0,0.469097,16.0,0,0,0,0,0,0
1,23000000,5929,1.0,0.54509,17.0,0,0,0,0,0,0
1,23000000,6695,1.0,0.467996,19.0,0,0,0,0,0,0
1,23000000,5909,1.0,0.420914,17.0,0,0,0,0,0,0
1,23000000,5911,1.0,0.352305,15.0,0,0,0,0,0,0
1,23000000,6640,1.0,0.358295,14.0,0,0,0,0,0,0
1,23000000,6637,1.0,0.407455,14.0,0,0,0,0,0,0
1,23000000,323,1.0,0.42846,17.0,0,0,0,0,0,0
1,23000000,6639,1.0,0.437484,15.0,0,0,0,0,0,0
1,23000000,6638,1.0,0.382529,19.0,0,0,0,0,0,0
1,23000000,489,1.0,0.43465,11.0,0,0,0,0,0,0
1,23000000,487,1.0,0.370577,11.0,0,0,0,0,0,0
1,23000000,488,1.0,0.438471,16.0,0,0,0,0,0,0
1,23000000,490,1.0,0.49722,20.0,0,0,0,0,0,0
1,23000000,1591,1.0,0.434636,17.0,0,0,0,0,0,0
1,23000000,5908,1.0,0.386781,14.0,0,0,0,0,0,0
1,23000000,6313,1.0,0.396078,16.0,0,0,0,0,0,0
1,23000000,7057,1.0,0.548224,17.0,0,0,0,0,0,0
1,23000000,6315,1.0,0.373963,13.0,0,0,0,0,0,0
1,23000000,8581,1.0,0.380044,15.0,0,0,0,0,0,0
1,23000000,8068,1.0,0.379606,15.0,0,0,0,0,0,0
1,23000000,6314,1.0,0.400586,16.0,0,0,0,0,0,0
1,23000000,7055,1.0,0.57973,19.0,0,0,0,0,0,0
1,23000000,486,1.0,0.425312,15.0,0,0,0,0,0,0
1,23000000,485,1.0,0.414341,15.0,0,0,0,0,0,0
1,23000000,484,1.0,0.435141,17.0,0,0,0,0,0,0
1,23000000,483,1.0,0.376752,14.0,0,0,0,0,0,0
1,23000000,6635,1.0,0.402114,15.0,0,0,0,0,0,0
1,23000000,5907,1.0,0.491808,18.0,0,0,0,0,0,0
1,23000000,4088,1.0,0.374444,15.0,0,0,0,0,0,0
1,23000000,4091,1.0,0.48534,19.0,0,0,0,0,0,0
1,23000000,4092,1.0,0.410272,15.0,0,0,0,0,0,0
1,23000000,4090,1.0,0.515339,15.0,0,0,0,0,0,0
1,23000000,5906,1.0,0.448788,17.0,0,0,0,0,0,0
1,23000000,7053,1.0,0.460909,16.0,0,0,0,0,0,0
1,23000000,6320,1.0,0.371995,16.0,0,0,0,0,0,0
1,23000000,329,1.0,0.423616,12.0,0,0,0,0,0,0
1,23000000,6692,1.0,0.441825,14.0,0,0,0,0,0,0
1,23000000,1583,1.0,0.400738,16.0,0,0,0,0,0,0
1,23000000,5928,1.0,0.474578,12.0,0,0,0,0,0,0
1,23000000,500,1.0,0.527448,19.0,0,0,0,0,0,0
1,23000000,7052,1.0,0.339731,16.0,0,0,0,0,0,0
1,23000000,5939,1.0,0.446283,14.0,0,0,0,0,0,0
1,23000000,5914,1.0,0.35961,15.0,0,0,0,0,0,0
1,23000000,7051,2.0,0.890184,25.0,0,0,0,0,0,0
1,23000000,491,1.0,0.481048,16.0,0,0,0,0,0,0
1,23000000,492,1.0,0.487941,15.0,0,0,0,0,0,0
1,23000000,493,1.0,0.411152,17.0,0,0,0,0,0,0
1,23000000,5916,1.0,0.302264,13.0,0,0,0,0,0,0
1,23000000,5918,1.0,0.450644,17.0,0,0,0,0,0,0
1,23000000,5919,1.0,0.349509,15.0,0,0,0,0,0,0
1,23000000,5923,1.0,0.423577,13.0,0,0,0,0,0,0
1,23000000,5920,1.0,0.469136,18.0,0,0,0,0,0,0
1,23000000,5921,1.0,0.384102,15.0,0,0,0,0,0,0
1,23000000,494,1.0,0.566898,18.0,0,0,0,0,0,0
1,23000000,5922,1.0,0.496795,14.0,0,0,0,0,0,0
1,23000000,5917,1.0,0.42681,16.0,0,0,0,0,0,0
1,23000000,5930,1.0,0.428537,12.0,0,0,0,0,0,0
1,23000000,7054,1.0,0.378453,16.0,0,0,0,0,0,0
1,23000000,5915,1.0,0.374842,18.0,0,0,0,0,0,0
1,23000000,8090,1.0,0.389066,16.0,0,0,0,0,0,0
1,23000000,1587,1.0,0.407703,17.0,0,0,0,0,0,0
1,23000000,6643,1.0,0.435092,16.0,0,0,0,0,0,0
1,23000000,6646,1.0,0.40426,12.0,0,0,0,0,0,0
1,23000000,1588,1.0,0.491577,13.0,0,0,0,0,0,0
1,23000000,2313,1.0,0.445717,16.0,0,0,0,0,0,0
1,23000000,2314,1.0,0.412385,16.0,0,0,0,0,0,0
1,23000000,1586,1.0,0.547275,14.0,0,0,0,0,0,0
1,23000000,1584,1.0,0.402868,18.0,0,0,0,0,0,0
1,23000000,6636,1.0,0.399219,18.0,0,0,0,0,0,0
1,23000000,6650,1.0,0.402228,18.0,0,0,0,0,0,0
1,23000000,6610,1.0,0.444234,15.0,0,0,0,0,0,0
1,23000000,6609,1.0,0.431737,15.0,0,0,0,0,0,0
1,23000000,6318,1.0,0.376321,16.0,0,0,0,0,0,0
1,23000000,1585,1.0,0.394009,17.0,0,0,0,0,0,0
1,23000000,6645,1.0,0.477245,17.0,0,0,0,0,0,0
1,23000000,6647,1.0,0.470924,13.0,0,0,0,0,0,0
1,23000000,6649,1.0,0.460627,16.0,0,0,0,0,0,0
1,23000000,5936,1.0,0.565233,16.0,0,0,0,0,0,0
1,23000000,6648,1.0,0.423022,16.0,0,0,0,0,0,0
1,23000000,2315,1.0,0.435252,15.0,0,0,0,0,0,0
1,23000000,8580,1.0,0.496231,22.0,0,0,0,0,0,0
1,23000000,6312,1.0,0.388718,14.0,0,0,0,0,0,0
1,23000000,4089,1.0,0.418065,17.0,0,0,0,0,0,0
1,23000000,2312,1.0,0.381735,14.0,0,0,0,0,0,0
1,23000000,5934,1.0,0.343507,18.0,0,0,0,0,0,0
1,23000000,6316,1.0,0.368131,15.0,0,0,0,0,0,0
1,23000000,2317,1.0,0.45657,16.0,0,0,0,0,0,0
1,23000000,6654,1.0,0.456499,14.0,0,0,0,0,0,0
1,23000000,6655,1.0,0.430169,13.0,0,0,0,0,0,0
1,23000000,6653,1.0,0.426687,16.0,0,0,0,0,0,0
1,23000000,6651,1.0,0.400609,17.0,0,0,0,0,0,0
1,23000000,6652,1.0,0.335463,12.0,0,0,0,0,0,0
1,23000000,6657,1.0,0.402001,15.0,0,0,0,0,0,0
1,23000000,6656,1.0,0.46525,16.0,0,0,0,0,0,0
1,23000000,8065,1.0,0.416409,17.0,0,0,0,0,0,0
1,23000000,6317,1.0,0.391224,15.0,0,0,0,0,0,0
1,23000000,504,1.0,0.466082,18.0,0,0,0,0,0,0
1,23000000,503,1.0,0.45066,17.0,0,0,0,0,0,0
1,23000000,505,1.0,0.472803,20.0,0,0,0,0,0,0
1,23000000,501,1.0,0.40535,14.0,0,0,0,0,0,0
1,23000000,502,1.0,0.400427,15.0,0,0,0,0,0,0
1,23000000,5931,1.0,0.469811,19.0,0,0,0,0,0,0
1,23000000,496,1.0,0.479828,16.0,0,0,0,0,0,0
1,23000000,7056,1.0,0.402573,17.0,0,0,0,0,0,0
1,23000000,8067,1.0,0.400199,14.0,0,0,0,0,0,0
1,23000000,8578,1.0,0.442939,16.0,0,0,0,0,0,0
1,23000000,8574,1.0,0.43891,17.0,0,0,0,0,0,0
1,23000000,327,1.0,0.51738,17.0,0,0,0,0,0,0
1,23000000,8579,1.0,0.434691,15.0,0,0,0,0,0,0
1,23000000,8576,1.0,0.399266,16.0,0,0,0,0,0,0
1,23000000,325,1.0,0.563167,18.0,0,0,0,0,0,0
1,23000000,8577,1.0,0.381261,16.0,0,0,0,0,0,0
1,23000000,326,1.0,0.330077,15.0,0,0,0,0,0,0
1,23000000,8575,1.0,0.431506,19.0,0,0,0,0,0,0
1,23000000,5932,1.0,0.399602,17.0,0,0,0,0,0,0
1,23000000,2316,1.0,0.38949,14.0,0,0,0,0,0,0
1,23000000,324,1.0,0.527397,15.0,0,0,0,0,0,0
1,23000000,5935,1.0,0.414212,16.0,0,0,0,0,0,0
1,23000000,331,1.0,0.465205,20.0,0,0,0,0,0,0
1,23000000,6696,1.0,0.48021,16.0,0,0,0,0,0,0
1,23000000,6319,1.0,0.389987,15.0,0,0,0,0,0,0
1,23000000,6693,1.0,0.565643,18.0,0,0,0,0,0,0
1,23000000,1589,1.0,0.489023,18.0,0,0,0,0,0,0
1,23000000,498,1.0,0.469127,16.0,0,0,0,0,0,0
1,23000000,8066,1.0,0.379856,16.0,0,0,0,0,0,0
1,23000000,6694,1.0,0.498807,16.0,0,0,0,0,0,0
1,23000000,495,1.0,0.409667,11.0,0,0,0,0,0,0
1,23000000,497,1.0,0.431451,14.0,0,0,0,0,0,0
1,23000000,1590,1.0,0.472549,17.0,0,0,0,0,0,0
1,23000000,499,1.0,0.39694,14.0,0,0,0,0,0,0
1,23000000,1582,1.0,0.348226,16.0,0,0,0,0,0,0
1,23000000,5937,1.0,0.38338,14.0,0,0,0,0,0,0
1,23000000,4847,1.0,0.360395,12.0,0,0,0,0,0,0
1,23000000,4849,1.0,0.461895,17.0,0,0,0,0,0,0
1,23000000,482,1.0,0.40785,15.0,0,0,0,0,0,0
1,23000000,321,1.0,0.403545,16.0,0,0,0,0,0,0
1,23000000,5938,1.0,0.468606,14.0,0,0,0,0,0,0
1,23000000,8057,1.0,0.44082,15.0,0,0,0,0,0,0
1,23000000,8059,1.0,0.340755,15.0,0,0,0,0,0,0
1,23000000,8058,1.0,0.483395,15.0,0,0,0,0,0,0
1,23000000,8056,1.0,0.322125,16.0,0,0,0,0,0,0
1,23000000,6375,1.0,0.426373,14.0,0,0,0,0,0,0
1,23000000,8060,1.0,0.47812,19.0,0,0,0,0,0,0
1,23000000,8061,1.0,0.516381,17.0,0,0,0,0,0,0
1,23000000,8753,1.0,0.406572,17.0,0,0,0,0,0,0
1,23000000,8741,1.0,0.382204,18.0,0,0,0,0,0,0
1,23000000,8587,1.0,0.411781,16.0,0,0,0,0,0,0
1,23000000,8742,1.0,0.38991,16.0,0,0,0,0,0,0
1,23000000,8991,1.0,0.365508,13.0,0,0,0,0,0,0
1,23000000,8588,1.0,0.400676,16.0,0,0,0,0,0,0
1,23000000,8069,1.0,0.405725,17.0,0,0,0,0,0,0
1,23000000,2325,1.0,0.35468,15.0,0,0,0,0,0,0
1,23000000,2321,1.0,0.414457,16.0,0,0,0,0,0,0
1,23000000,2327,1.0,0.358214,15.0,0,0,0,0,0,0
1,23000000,2323,1.0,0.394275,16.0,0,0,0,0,0,0
1,23000000,6683,1.0,0.397066,13.0,0,0,0,0,0,0
1,23000000,8923,1.0,0.523422,17.0,0,0,0,0,0,0
1,23000000,8589,1.0,0.384209,14.0,0,0,0,0,0,0
1,23000000,8064,1.0,0.389349,13.0,0,0,0,0,0,0
1,23000000,6684,1.0,0.397486,17.0,0,0,0,0,0,0
1,23000000,8092,1.0,0.381242,15.0,0,0,0,0,0,0
1,23000000,6682,1.0,0.466367,17.0,0,0,0,0,0,0
1,23000000,8062,1.0,0.371945,18.0,0,0,0,0,0,0
1,23000000,6377,1.0,0.421883,19.0,0,0,0,0,0,0
1,23000000,6372,1.0,0.398984,13.0,0,0,0,0,0,0
1,23000000,8927,1.0,0.490481,15.0,0,0,0,0,0,0
1,23000000,8987,1.0,0.375249,14.0,0,0,0,0,0,0
1,23000000,6687,1.0,0.506633,18.0,0,0,0,0,0,0
1,23000000,6686,1.0,0.358761,13.0,0,0,0,0,0,0
1,23000000,6376,1.0,0.376036,15.0,0,0,0,0,0,0
1,23000000,6368,1.0,0.432369,14.0,0,0,0,0,0,0
1,23000000,6378,1.0,0.354986,13.0,0,0,0,0,0,0
1,23000000,8063,1.0,0.46364,17.0,0,0,0,0,0,0
1,23000000,6680,1.0,0.537284,19.0,0,0,0,0,0,0
1,23000000,8925,1.0,0.405622,11.0,0,0,0,0,0,0
1,23000000,6685,1.0,0.427915,15.0,0,0,0,0,0,0
1,23000000,8993,1.0,0.374511,11.0,0,0,0,0,0,0
1,23000000,8598,1.0,0.420606,14.0,0,0,0,0,0,0
1,23000000,8924,1.0,0.444408,17.0,0,0,0,0,0,0
1,23000000,8754,1.0,0.394932,18.0,0,0,0,0,0,0
1,23000000,8926,1.0,0.400123,12.0,0,0,0,0,0,0
1,23000000,2336,1.0,0.390049,16.0,0,0,0,0,0,0
1,23000000,8980,1.0,0.382868,17.0,0,0,0,0,0,0
1,23000000,6370,1.0,0.465792,16.0,0,0,0,0,0,0
1,23000000,8583,1.0,0.397633,15.0,0,0,0,0,0,0
1,23000000,7481,1.0,0.621132,16.0,0,0,0,0,0,0
1,23000000,8585,1.0,0.412258,17.0,0,0,0,0,0,0
1,23000000,8582,1.0,0.396117,17.0,0,0,0,0,0,0
1,23000000,8586,1.0,0.392814,15.0,0,0,0,0,0,0
1,23000000,7480,1.0,0.547433,17.0,0,0,0,0,0,0
1,23000000,7478,1.0,0.449588,16.0,0,0,0,0,0,0
1,23000000,2324,1.0,0.36738,14.0,0,0,0,0,0,0
1,23000000,7479,1.0,0.537063,15.0,0,0,0,0,0,0
1,23000000,7474,1.0,0.402695,15.0,0,0,0,0,0,0
1,23000000,8988,1.0,0.349456,13.0,0,0,0,0,0,0
1,23000000,8584,1.0,0.397755,14.0,0,0,0,0,0,0
1,23000000,7482,1.0,0.513326,15.0,0,0,0,0,0,0
1,23000000,2326,1.0,0.363222,15.0,0,0,0,0,0,0
1,23000000,6688,1.0,0.347839,13.0,0,0,0,0,0,0
1,23000000,6690,1.0,0.415869,15.0,0,0,0,0,0,0
1,23000000,2335,1.0,0.457632,17.0,0,0,0,0,0,0
1,23000000,6689,1.0,0.470035,15.0,0,0,0,0,0,0
1,23000000,2318,1.0,0.391622,15.0,0,0,0,0,0,0
1,23000000,7477,1.0,0.389043,11.0,0,0,0,0,0,0
1,23000000,8974,1.0,0.370475,13.0,0,0,0,0,0,0
1,23000000,7475,1.0,0.441107,14.0,0,0,0,0,0,0
1,23000000,8979,1.0,0.384957,14.0,0,0,0,0,0,0
1,23000000,8978,1.0,0.375995,14.0,0,0,0,0,0,0
1,23000000,8976,1.0,0.379578,15.0,0,0,0,0,0,0
1,23000000,8977,1.0,0.384926,14.0,0,0,0,0,0,0
1,23000000,8975,1.0,0.359192,14.0,0,0,0,0,0,0
1,23000000,8919,1.0,0.409802,16.0,0,0,0,0,0,0
1,23000000,8918,1.0,0.417312,15.0,0,0,0,0,0,0
1,23000000,8917,1.0,0.433293,16.0,0,0,0,0,0,0
1,23000000,8916,1.0,0.426088,17.0,0,0,0,0,0,0
1,23000000,8599,1.0,0.419543,18.0,0,0,0,0,0,0
1,23000000,8593,1.0,0.407171,16.0,0,0,0,0,0,0
1,23000000,8594,1.0,0.410213,17.0,0,0,0,0,0,0
1,23000000,8596,1.0,0.435293,18.0,0,0,0,0,0,0
1,23000000,8595,1.0,0.403372,15.0,0,0,0,0,0,0
1,23000000,8597,1.0,0.414838,17.0,0,0,0,0,0,0
1,23000000,8592,1.0,0.390051,17.0,0,0,0,0,0,0
1,23000000,8922,1.0,0.490286,16.0,0,0,0,0,0,0
1,23000000,8921,1.0,0.411038,16.0,0,0,0,0,0,0
1,23000000,8920,1.0,0.410338,14.0,0,0,0,0,0,0
1,23000000,8591,1.0,0.388208,14.0,0,0,0,0,0,0
1,23000000,8992,1.0,0.384494,15.0,0,0,0,0,0,0
1,23000000,8590,1.0,0.395082,16.0,0,0,0,0,0,0
1,23000000,8600,1.0,0.405316,15.0,0,0,0,0,0,0
1,23000000,8914,1.0,0.387772,15.0,0,0,0,0,0,0
1,23000000,8915,1.0,0.439813,15.0,0,0,0,0,0,0
1,23000000,8981,1.0,0.394966,16.0,0,0,0,0,0,0
1,23000000,8048,1.0,0.437349,16.0,0,0,0,0,0,0
1,23000000,8752,1.0,0.403538,15.0,0,0,0,0,0,0
1,23000000,8751,1.0,0.407734,17.0,0,0,0,0,0,0
1,23000000,8749,1.0,0.389993,17.0,0,0,0,0,0,0
1,23000000,8750,1.0,0.415643,18.0,0,0,0,0,0,0
1,23000000,8748,1.0,0.410023,17.0,0,0,0,0,0,0
1,23000000,8746,1.0,0.413089,18.0,0,0,0,0,0,0
1,23000000,8747,1.0,0.389003,14.0,0,0,0,0,0,0
1,23000000,8049,1.0,0.378165,17.0,0,0,0,0,0,0
1,23000000,7994,1.0,0.403173,16.0,0,0,0,0,0,0
1,23000000,7995,1.0,0.391219,14.0,0,0,0,0,0,0
1,23000000,6679,1.0,0.51603,14.0,0,0,0,0,0,0
1,23000000,8744,1.0,0.398655,17.0,0,0,0,0,0,0
1,23000000,8973,1.0,0.361548,14.0,0,0,0,0,0,0
1,23000000,2334,1.0,0.375619,15.0,0,0,0,0,0,0
1,23000000,8985,1.0,0.379249,14.0,0,0,0,0,0,0
1,23000000,8743,1.0,0.387492,15.0,0,0,0,0,0,0
1,23000000,6691,1.0,0.438172,12.0,0,0,0,0,0,0
1,23000000,6681,1.0,0.364435,13.0,0,0,0,0,0,0
1,23000000,8984,1.0,0.392337,16.0,0,0,0,0,0,0
1,23000000,7483,1.0,0.514145,18.0,0,0,0,0,0,0
1,23000000,2337,1.0,0.411723,17.0,0,0,0,0,0,0
1,23000000,8983,1.0,0.407771,15.0,0,0,0,0,0,0
1,23000000,8982,1.0,0.404257,18.0,0,0,0,0,0,0
1,23000000,8986,1.0,0.364087,15.0,0,0,0,0,0,0
1,23000000,7484,1.0,0.407333,14.0,0,0,0,0,0,0
1,23000000,2338,1.0,0.385023,16.0,0,0,0,0,0,0
1,23000000,2339,1.0,0.41722,17.0,0,0,0,0,0,0
1,23000000,8745,1.0,0.377721,14.0,0,0,0,0,0,0
1,23000000,6102,1.0,0.406067,13.0,0,0,0,0,0,0
1,23000000,2322,1.0,0.37885,16.0,0,0,0,0,0,0
1,23000000,7486,1.0,0.404832,14.0,0,0,0,0,0,0
1,23000000,7476,1.0,0.461448,18.0,0,0,0,0,0,0
1,23000000,8928,1.0,0.540756,18.0,0,0,0,0,0,0
1,23000000,8989,1.0,0.369137,13.0,0,0,0,0,0,0
1,23000000,8990,1.0,0.362863,16.0,0,0,0,0,0,0
1,23000000,7487,1.0,0.392892,14.0,0,0,0,0,0,0
1,23000000,8913,1.0,0.473547,16.0,0,0,0,0,0,0
1,23000000,8463,1.0,0.461216,15.0,0,0,0,0,0,0
1,23000000,6148,1.0,0.425781,13.0,0,0,0,0,0,0
1,23000000,8464,1.0,0.52997,18.0,0,0,0,0,0,0
1,23000000,6143,1.0,0.385155,16.0,0,0,0,0,0,0
1,23000000,4807,1.0,0.449977,17.0,0,0,0,0,0,0
1,23000000,230,1.0,0.454074,13.0,0,0,0,0,0,0
1,23000000,8465,1.0,0.430786,15.0,0,0,0,0,0,0
1,23000000,8467,1.0,0.46637,18.0,0,0,0,0,0,0
1,23000000,8466,1.0,0.402095,15.0,0,0,0,0,0,0
1,23000000,8468,1.0,0.414131,16.0,0,0,0,0,0,0
1,23000000,4188,1.0,0.414324,18.0,0,0,0,0,0,0
1,23000000,6145,1.0,0.374005,14.0,0,0,0,0,0,0
1,23000000,8426,1.0,0.541595,18.0,0,0,0,0,0,0
1,23000000,2757,1.0,0.398358,14.0,0,0,0,0,0,0
1,23000000,8476,1.0,0.396309,16.0,0,0,0,0,0,0
1,23000000,8470,1.0,0.41566,13.0,0,0,0,0,0,0
1,23000000,8471,1.0,0.449451,13.0,0,0,0,0,0,0
1,23000000,8469,1.0,0.377348,14.0,0,0,0,0,0,0
1,23000000,8472,1.0,0.428001,15.0,0,0,0,0,0,0
1,23000000,8473,1.0,0.440555,17.0,0,0,0,0,0,0
1,23000000,8477,1.0,0.37537,16.0,0,0,0,0,0,0
1,23000000,8475,1.0,0.366525,15.0,0,0,0,0,0,0
1,23000000,6147,1.0,0.400793,15.0,0,0,0,0,0,0
1,23000000,8474,1.0,0.407984,16.0,0,0,0,0,0,0
1,23000000,3637,1.0,0.488044,13.0,0,0,0,0,0,0
1,23000000,3636,1.0,0.43264,17.0,0,0,0,0,0,0
1,23000000,7391,1.0,0.499575,18.0,0,0,0,0,0,0
1,23000000,2986,1.0,0.370792,13.0,0,0,0,0,0,0
1,23000000,7369,1.0,0.401085,18.0,0,0,0,0,0,0
1,23000000,3088,1.0,0.405427,18.0,0,0,0,0,0,0
1,23000000,7367,1.0,0.398108,19.0,0,0,0,0,0,0
1,23000000,7368,1.0,0.359825,17.0,0,0,0,0,0,0
1,23000000,7366,1.0,0.372914,17.0,0,0,0,0,0,0
1,23000000,7365,1.0,0.387221,16.0,0,0,0,0,0,0
1,23000000,7364,1.0,0.409578,16.0,0,0,0,0,0,0
1,23000000,7363,1.0,0.477658,20.0,0,0,0,0,0,0
1,23000000,3090,1.0,0.37166,13.0,0,0,0,0,0,0
1,23000000,2984,1.0,0.35854,12.0,0,0,0,0,0,0
1,23000000,2985,1.0,0.378162,13.0,0,0,0,0,0,0
1,23000000,29,1.0,0.428865,17.0,0,0,0,0,0,0
1,23000000,7359,1.0,0.429933,16.0,0,0,0,0,0,0
1,23000000,234,1.0,0.434429,15.0,0,0,0,0,0,0
1,23000000,32,1.0,0.44417,16.0,0,0,0,0,0,0
1,23000000,2993,1.0,0.44117,13.0,0,0,0,0,0,0
1,23000000,7358,1.0,0.367809,16.0,0,0,0,0,0,0
1,23000000,7425,1.0,0.47431,19.0,0,0,0,0,0,0
1,23000000,33,1.0,0.582554,21.0,0,0,0,0,0,0
1,23000000,8433,1.0,0.416695,18.0,0,0,0,0,0,0
1,23000000,7370,1.0,0.351319,17.0,0,0,0,0,0,0
1,23000000,2754,1.0,0.392305,15.0,0,0,0,0,0,0
1,23000000,7362,1.0,0.444401,18.0,0,0,0,0,0,0
1,23000000,7361,1.0,0.41953,18.0,0,0,0,0,0,0
1,23000000,3631,1.0,0.38857,16.0,0,0,0,0,0,0
1,23000000,3632,1.0,0.483202,19.0,0,0,0,0,0,0
1,23000000,7360,1.0,0.348525,16.0,0,0,0,0,0,0
1,23000000,2853,1.0,0.42366,17.0,0,0,0,0,0,0
1,23000000,4809,1.0,0.624274,18.0,0,0,0,0,0,0
1,23000000,8432,1.0,0.423904,14.0,0,0,0,0,0,0
1,23000000,7357,1.0,0.409499,12.0,0,0,0,0,0,0
1,23000000,30,1.0,0.455969,18.0,0,0,0,0,0,0
1,23000000,2987,1.0,0.431422,14.0,0,0,0,0,0,0
