step,t,atom_id,mol_id,x,y,z,S,xlo,xhi,ylo,yhi,zlo,zhi
0,22990000,8183,55.0,1.60734,5.69001,12.4055,-5.975,0,0,0,0,0,0
0,22990000,8184,55.0,1.80946,5.36131,12.4963,-6.233,0,0,0,0,0,0
0,22990000,4888,33.0,12.8278,3.43552,12.4164,-5.713,0,0,0,0,0,0
0,22990000,5248,35.0,13.7642,3.2496,11.8042,-5.962,0,0,0,0,0,0
0,22990000,149,1.0,7.98746,15.1122,8.89762,-5.381,0,0,0,0,0,0
0,22990000,150,1.0,7.61697,15.2279,8.87105,-5.2,0,0,0,0,0,0
0,22990000,8187,55.0,2.19977,5.02529,13.3442,-6.053,0,0,0,0,0,0
0,22990000,8186,55.0,2.09872,5.03031,12.9722,-6.221,0,0,0,0,0,0
0,22990000,8188,55.0,2.44973,4.74856,13.4848,-5.983,0,0,0,0,0,0
0,22990000,8182,55.0,1.62756,5.83592,12.0583,-6.015,0,0,0,0,0,0
0,22990000,8185,55.0,1.84896,5.31099,12.8721,-6.049,0,0,0,0,0,0
0,22990000,4886,33.0,12.4963,3.58592,11.8762,-5.757,0,0,0,0,0,0
0,22990000,148,1.0,8.04311,14.7589,9.08383,-5.408,0,0,0,0,0,0
0,22990000,8181,55.0,1.33272,6.10297,11.9758,-5.815,0,0,0,0,0,0
0,22990000,5249,35.0,13.5679,3.13748,11.4813,-5.917,0,0,0,0,0,0
0,22990000,8179,55.0,1.01279,6.37768,11.4896,-5.867,0,0,0,0,0,0
0,22990000,135,1.0,10.4055,15.3123,11.4492,-5.864,0,0,0,0,0,0
0,22990000,8178,55.0,1.0215,6.58793,11.1653,-5.902,0,0,0,0,0,0
0,22990000,145,1.0,8.88737,14.8618,9.65345,-5.597,0,0,0,0,0,0
0,22990000,8180,55.0,1.36299,6.2614,11.6264,-5.832,0,0,0,0,0,0
0,22990000,8392,56.0,11.3442,14.8001,11.502,-5.902,0,0,0,0,0,0
0,22990000,141,1.0,9.59953,14.4136,10.632,-5.774,0,0,0,0,0,0
0,22990000,4875,33.0,10.5077,4.20202,8.90765,-5.639,0,0,0,0,0,0
0,22990000,8118,55.0,6.28313,11.1793,2.36715,-6.787,0,0,0,0,0,0
0,22990000,4873,33.0,10.2534,4.44285,8.35218,-5.625,0,0,0,0,0,0
0,22990000,8116,55.0,5.85237,10.8488,1.99915,-6.518,0,0,0,0,0,0
0,22990000,8117,55.0,5.94523,11.1838,2.18238,-6.455,0,0,0,0,0,0
0,22990000,7506,51.0,0.485093,10.2079,11.8566,-5.109,0,0,0,0,0,0
0,22990000,7889,53.0,2.97601,11.6354,7.96071,-5.194,0,0,0,0,0,0
0,22990000,7507,51.0,15.9551,10.0149,11.7665,-5.105,0,0,0,0,0,0
0,22990000,7508,51.0,15.8221,9.80393,12.0694,-5.206,0,0,0,0,0,0
0,22990000,123,1.0,12.2412,14.5,10.2786,-5.413,0,0,0,0,0,0
0,22990000,7505,51.0,0.603106,10.4475,11.5825,-5.053,0,0,0,0,0,0
0,22990000,7509,51.0,15.5048,9.58985,12.0037,-5.197,0,0,0,0,0,0
0,22990000,8114,55.0,5.17485,10.8483,1.93542,-5.912,0,0,0,0,0,0
0,22990000,7513,51.0,14.6955,9.26251,12.4128,-5.31,0,0,0,0,0,0
0,22990000,7510,51.0,15.179,9.81282,11.977,-5.218,0,0,0,0,0,0
0,22990000,7511,51.0,14.8571,9.62143,11.8549,-5.243,0,0,0,0,0,0
0,22990000,122,1.0,11.95,14.2345,10.2333,-5.358,0,0,0,0,0,0
0,22990000,7512,51.0,14.7764,9.27119,12.034,-5.219,0,0,0,0,0,0
0,22990000,4920,33.0,14.7157,12.0326,10.6141,-5.197,0,0,0,0,0,0
0,22990000,8115,55.0,5.53533,10.8505,1.76423,-6.375,0,0,0,0,0,0
0,22990000,8113,55.0,4.86736,10.7159,1.72958,-5.86,0,0,0,0,0,0
0,22990000,7502,51.0,0.716888,11.2512,11.37,-5.228,0,0,0,0,0,0
0,22990000,4887,33.0,12.7761,3.37466,12.0377,-5.733,0,0,0,0,0,0
0,22990000,8191,55.0,2.96839,4.66787,14.3204,-5.636,0,0,0,0,0,0
0,22990000,8190,55.0,2.83238,4.5729,13.9658,-5.756,0,0,0,0,0,0
0,22990000,1948,13.0,0.77061,7.7467,11.3673,-5.434,0,0,0,0,0,0
0,22990000,1950,13.0,0.603223,7.59333,12.006,-5.365,0,0,0,0,0,0
0,22990000,1947,13.0,0.683275,8.12983,11.2956,-5.184,0,0,0,0,0,0
0,22990000,1648,11.0,5.40193,12.7228,2.2556,-5.9,0,0,0,0,0,0
0,22990000,951,7.0,12.4774,5.59209,13.2437,-5.761,0,0,0,0,0,0
0,22990000,952,7.0,12.6174,5.69556,12.8966,-5.746,0,0,0,0,0,0
0,22990000,953,7.0,12.3596,5.58072,12.622,-5.759,0,0,0,0,0,0
0,22990000,7960,54.0,14.9832,14.3169,0.873563,-5.772,0,0,0,0,0,0
0,22990000,4872,33.0,10.5114,4.288,8.10405,-5.703,0,0,0,0,0,0
0,22990000,7657,52.0,5.43342,13.9953,1.20987,-5.957,0,0,0,0,0,0
0,22990000,1643,11.0,4.177,12.3063,2.74532,-5.277,0,0,0,0,0,0
0,22990000,7651,52.0,5.09596,15.4836,2.43308,-5.392,0,0,0,0,0,0
0,22990000,1260,9.0,2.32912,0.631369,14.9787,-5.382,0,0,0,0,0,0
0,22990000,4917,33.0,14.342,12.3142,11.527,-5.189,0,0,0,0,0,0
0,22990000,7954,54.0,15.1219,15.4208,2.08864,-5.234,0,0,0,0,0,0
0,22990000,1647,11.0,5.08468,12.902,2.40804,-5.636,0,0,0,0,0,0
0,22990000,7504,51.0,0.912587,10.6652,11.6718,-5.133,0,0,0,0,0,0
0,22990000,1642,11.0,3.89071,12.0565,2.87201,-5.159,0,0,0,0,0,0
0,22990000,4916,33.0,14.0217,12.5041,11.645,-5.118,0,0,0,0,0,0
0,22990000,7959,54.0,15.3206,14.5066,0.871551,-5.572,0,0,0,0,0,0
0,22990000,1943,13.0,0.817985,8.99931,11.989,-5.159,0,0,0,0,0,0
0,22990000,1945,13.0,0.570071,8.72616,11.4647,-5.018,0,0,0,0,0,0
0,22990000,1646,11.0,4.86713,12.6429,2.58615,-5.535,0,0,0,0,0,0
0,22990000,8189,55.0,2.53988,4.79781,13.8562,-5.695,0,0,0,0,0,0
0,22990000,7956,54.0,15.1914,15.3429,1.42761,-5.339,0,0,0,0,0,0
0,22990000,1949,13.0,0.555402,7.52813,11.6164,-5.476,0,0,0,0,0,0
0,22990000,7957,54.0,15.1681,15.0996,1.11095,-5.394,0,0,0,0,0,0
0,22990000,5250,35.0,13.5065,3.455,11.244,-6.057,0,0,0,0,0,0
0,22990000,7955,54.0,15.0411,15.1987,1.76675,-5.389,0,0,0,0,0,0
0,22990000,8112,55.0,4.77037,10.9501,1.42482,-5.986,0,0,0,0,0,0
0,22990000,7891,53.0,2.50078,11.6344,8.40238,-5.297,0,0,0,0,0,0
0,22990000,8395,56.0,11.5643,15.5946,12.0623,-5.877,0,0,0,0,0,0
0,22990000,7514,51.0,14.6754,8.88217,12.5457,-5.273,0,0,0,0,0,0
0,22990000,955,7.0,12.4957,4.96369,12.4756,-5.631,0,0,0,0,0,0
0,22990000,1942,13.0,0.745835,9.1757,12.3332,-5.181,0,0,0,0,0,0
0,22990000,8394,56.0,11.4119,15.2682,11.9241,-5.929,0,0,0,0,0,0
0,22990000,5247,35.0,14.1383,3.36601,11.7845,-6.033,0,0,0,0,0,0
0,22990000,1649,11.0,5.27645,12.4035,2.09297,-5.988,0,0,0,0,0,0
0,22990000,7953,54.0,15.4978,15.4778,2.12001,-5.098,0,0,0,0,0,0
0,22990000,8393,56.0,11.5422,15.1178,11.5944,-5.824,0,0,0,0,0,0
0,22990000,137,1.0,10.2717,14.6772,11.5235,-5.973,0,0,0,0,0,0
0,22990000,8173,55.0,15.6775,7.3668,10.4808,-5.664,0,0,0,0,0,0
0,22990000,4884,33.0,12.1648,3.6898,11.3231,-5.657,0,0,0,0,0,0
0,22990000,7518,51.0,14.167,7.7182,12.4484,-5.53,0,0,0,0,0,0
0,22990000,7520,51.0,14.4051,7.25812,12.8494,-5.42,0,0,0,0,0,0
0,22990000,7523,51.0,15.0934,6.76797,13.3747,-5.285,0,0,0,0,0,0
0,22990000,598,4.0,2.99139,10.1881,14.645,-5.076,0,0,0,0,0,0
0,22990000,7517,51.0,14.2451,8.06699,12.2943,-5.406,0,0,0,0,0,0
0,22990000,5843,39.0,10.8083,15.566,2.09672,-6.38,0,0,0,0,0,0
0,22990000,8245,55.0,14.313,2.81015,2.55982,-5.417,0,0,0,0,0,0
0,22990000,6445,43.0,7.42463,16.1257,13.9791,-5.726,0,0,0,0,0,0
0,22990000,7522,51.0,14.742,6.91787,13.2786,-5.304,0,0,0,0,0,0
0,22990000,7521,51.0,14.7316,7.07204,12.9206,-5.295,0,0,0,0,0,0
0,22990000,7519,51.0,14.4666,7.49035,12.5392,-5.374,0,0,0,0,0,0
0,22990000,2847,19.0,15.1305,3.72021,2.29699,-5.601,0,0,0,0,0,0
0,22990000,7516,51.0,14.3885,8.33308,12.5431,-5.315,0,0,0,0,0,0
0,22990000,2848,19.0,15.3944,3.43823,2.23483,-5.557,0,0,0,0,0,0
0,22990000,963,7.0,13.8995,3.74349,13.1953,-5.851,0,0,0,0,0,0
0,22990000,2845,19.0,14.8559,4.06862,2.74975,-5.399,0,0,0,0,0,0
0,22990000,597,4.0,3.19019,10.5086,14.7154,-5.303,0,0,0,0,0,0
0,22990000,7545,51.0,2.23979,10.4114,1.14614,-5.1,0,0,0,0,0,0
0,22990000,7515,51.0,14.3786,8.68186,12.4075,-5.353,0,0,0,0,0,0
0,22990000,599,4.0,2.86038,10.1475,14.2722,-5.091,0,0,0,0,0,0
0,22990000,596,4.0,3.40638,10.5109,15.0429,-5.365,0,0,0,0,0,0
0,22990000,1472,10.0,7.99113,14.3082,0.648593,-7.442,0,0,0,0,0,0
0,22990000,8821,59.0,13.0926,7.72258,15.0225,-6.278,0,0,0,0,0,0
0,22990000,8111,55.0,4.6321,11.3002,1.52453,-5.922,0,0,0,0,0,0
0,22990000,961,7.0,13.3008,3.68248,13.4252,-5.651,0,0,0,0,0,0
0,22990000,956,7.0,12.5182,4.59503,12.6072,-5.696,0,0,0,0,0,0
0,22990000,5842,39.0,10.7873,15.4503,1.73272,-6.501,0,0,0,0,0,0
0,22990000,1459,10.0,5.70421,11.6726,14.0429,-7.401,0,0,0,0,0,0
0,22990000,5262,36.0,3.5649,5.39259,7.05136,-5.572,0,0,0,0,0,0
0,22990000,958,7.0,12.7317,4.16971,13.0789,-5.757,0,0,0,0,0,0
0,22990000,5254,36.0,3.23317,7.58192,5.6053,-4.975,0,0,0,0,0,0
0,22990000,1473,10.0,8.34078,14.3178,0.831327,-7.488,0,0,0,0,0,0
0,22990000,7543,51.0,1.72196,10.3847,0.753625,-5.047,0,0,0,0,0,0
0,22990000,7525,51.0,15.0977,6.73231,14.0483,-5.225,0,0,0,0,0,0
0,22990000,7544,51.0,2.06573,10.2205,0.84288,-5.046,0,0,0,0,0,0
0,22990000,960,7.0,12.9765,3.81932,13.5756,-5.724,0,0,0,0,0,0
0,22990000,959,7.0,12.8742,4.16862,13.4322,-5.746,0,0,0,0,0,0
0,22990000,7524,51.0,15.0825,6.5611,13.6934,-5.266,0,0,0,0,0,0
0,22990000,5253,36.0,3.39079,7.75809,5.29459,-4.877,0,0,0,0,0,0
0,22990000,594,4.0,3.88057,10.855,15.3418,-5.693,0,0,0,0,0,0
0,22990000,957,7.0,12.6975,4.54343,12.9587,-5.669,0,0,0,0,0,0
0,22990000,1463,10.0,6.46352,12.3505,14.828,-7.961,0,0,0,0,0,0
0,22990000,8248,55.0,14.7386,2.28281,1.82959,-5.279,0,0,0,0,0,0
0,22990000,6443,43.0,7.57532,15.6027,13.5832,-5.869,0,0,0,0,0,0
0,22990000,5841,39.0,10.4759,15.2339,1.64772,-6.754,0,0,0,0,0,0
0,22990000,5981,40.0,8.24532,6.46777,10.048,-5.882,0,0,0,0,0,0
0,22990000,1460,10.0,5.87954,12.0125,14.0839,-7.302,0,0,0,0,0,0
0,22990000,8106,55.0,4.28549,12.5056,1.75202,-5.658,0,0,0,0,0,0
0,22990000,8110,55.0,4.48961,11.472,1.19869,-5.969,0,0,0,0,0,0
0,22990000,2849,19.0,15.5188,3.36251,1.87138,-5.555,0,0,0,0,0,0
0,22990000,8105,55.0,4.13967,12.8727,1.77371,-5.48,0,0,0,0,0,0
0,22990000,2850,19.0,15.7393,3.04109,1.8348,-5.572,0,0,0,0,0,0
0,22990000,8103,55.0,4.16392,13.4866,1.83126,-5.35,0,0,0,0,0,0
0,22990000,8104,55.0,4.37909,13.1693,1.77933,-5.452,0,0,0,0,0,0
0,22990000,8109,55.0,4.35028,11.8403,1.23407,-5.877,0,0,0,0,0,0
0,22990000,8107,55.0,4.48355,12.4334,1.41887,-5.822,0,0,0,0,0,0
0,22990000,8820,59.0,12.8304,7.65881,14.7443,-6.351,0,0,0,0,0,0
0,22990000,8819,59.0,12.7382,7.28798,14.7471,-6.21,0,0,0,0,0,0
0,22990000,8818,59.0,12.5214,7.23594,14.4264,-6.397,0,0,0,0,0,0
0,22990000,7540,51.0,0.879087,10.2372,15.9887,-5.306,0,0,0,0,0,0
0,22990000,8101,55.0,4.0135,14.0924,1.97611,-5.384,0,0,0,0,0,0
0,22990000,8108,55.0,4.63858,12.0768,1.35134,-5.934,0,0,0,0,0,0
0,22990000,8102,55.0,4.30493,13.8494,1.8956,-5.389,0,0,0,0,0,0
0,22990000,3247,22.0,14.7818,12.9702,14.5961,-5.77,0,0,0,0,0,0
0,22990000,1464,10.0,6.56951,12.7192,14.8865,-7.948,0,0,0,0,0,0
0,22990000,3246,22.0,14.6512,13.3072,14.7157,-5.822,0,0,0,0,0,0
0,22990000,1466,10.0,6.98234,13.1394,15.1802,-7.968,0,0,0,0,0,0
0,22990000,5831,39.0,8.55225,13.5089,15.53,-8.754,0,0,0,0,0,0
0,22990000,7533,51.0,15.231,8.49588,15.5777,-5.455,0,0,0,0,0,0
0,22990000,1465,10.0,6.77952,12.8063,15.1906,-7.866,0,0,0,0,0,0
0,22990000,1467,10.0,7.21292,13.185,15.5009,-7.952,0,0,0,0,0,0
0,22990000,4671,32.0,14.9998,10.3415,7.4019,-5.037,0,0,0,0,0,0
0,22990000,1471,10.0,7.92289,13.9682,0.480576,-7.828,0,0,0,0,0,0
0,22990000,1470,10.0,7.65252,13.951,15.9903,-7.658,0,0,0,0,0,0
0,22990000,1469,10.0,7.58409,13.5842,15.8385,-7.927,0,0,0,0,0,0
0,22990000,1468,10.0,7.35783,13.5487,15.5125,-7.939,0,0,0,0,0,0
0,22990000,4655,32.0,14.3315,11.3628,11.7863,-5.088,0,0,0,0,0,0
0,22990000,5845,39.0,11.1376,15.9807,2.50856,-5.786,0,0,0,0,0,0
0,22990000,600,4.0,2.7667,9.77697,14.1616,-5.022,0,0,0,0,0,0
0,22990000,3248,22.0,14.5013,12.7639,14.4069,-5.892,0,0,0,0,0,0
0,22990000,4665,32.0,15.1794,10.6032,9.12242,-5.013,0,0,0,0,0,0
0,22990000,4656,32.0,14.0678,11.2673,11.5175,-5.079,0,0,0,0,0,0
0,22990000,5251,36.0,3.38366,8.34422,4.97092,-4.714,0,0,0,0,0,0
0,22990000,4666,32.0,15.4457,10.3506,8.9852,-4.928,0,0,0,0,0,0
0,22990000,964,7.0,13.7429,3.72688,12.8467,-5.764,0,0,0,0,0,0
0,22990000,4664,32.0,15.0218,10.5281,9.48147,-4.927,0,0,0,0,0,0
0,22990000,4660,32.0,14.2669,11.027,10.4572,-5.029,0,0,0,0,0,0
0,22990000,4658,32.0,13.8545,11.2845,10.8818,-5.105,0,0,0,0,0,0
0,22990000,4661,32.0,14.3998,11.0525,10.0924,-5.075,0,0,0,0,0,0
0,22990000,4662,32.0,14.6303,10.7592,9.96187,-5.017,0,0,0,0,0,0
0,22990000,4659,32.0,13.9646,11.2806,10.5023,-5.035,0,0,0,0,0,0
0,22990000,4663,32.0,14.8142,10.8332,9.6089,-5.047,0,0,0,0,0,0
0,22990000,4657,32.0,14.1445,11.3264,11.1445,-5.021,0,0,0,0,0,0
0,22990000,595,4.0,3.59115,10.8607,15.0837,-5.579,0,0,0,0,0,0
0,22990000,8250,55.0,15.1056,2.03308,1.32746,-5.29,0,0,0,0,0,0
0,22990000,962,7.0,13.6422,3.88265,13.4608,-5.66,0,0,0,0,0,0
0,22990000,7530,51.0,15.4873,7.86336,14.852,-5.271,0,0,0,0,0,0
0,22990000,5266,36.0,4.14361,4.54941,7.87116,-5.698,0,0,0,0,0,0
0,22990000,3250,22.0,14.8309,12.2186,14.5455,-5.962,0,0,0,0,0,0
0,22990000,5252,36.0,3.24443,8.11229,5.26591,-4.836,0,0,0,0,0,0
0,22990000,7531,51.0,15.5158,8.02527,15.2042,-5.254,0,0,0,0,0,0
0,22990000,8817,59.0,12.3879,6.88318,14.3383,-6.318,0,0,0,0,0,0
0,22990000,7526,51.0,14.7974,6.95458,14.1691,-5.248,0,0,0,0,0,0
0,22990000,7528,51.0,15.1515,7.4316,14.4742,-5.278,0,0,0,0,0,0
0,22990000,7527,51.0,14.8826,7.12895,14.5144,-5.337,0,0,0,0,0,0
0,22990000,8243,55.0,13.6962,2.95217,2.3604,-5.474,0,0,0,0,0,0
0,22990000,7529,51.0,15.2375,7.55734,14.8236,-5.272,0,0,0,0,0,0
0,22990000,4669,32.0,15.2698,10.3391,7.99689,-4.754,0,0,0,0,0,0
0,22990000,8246,55.0,14.3804,2.53173,2.29537,-5.386,0,0,0,0,0,0
0,22990000,7532,51.0,15.1977,8.25451,15.2609,-5.348,0,0,0,0,0,0
0,22990000,5844,39.0,11.1292,15.7912,2.17443,-6.063,0,0,0,0,0,0
0,22990000,4668,32.0,15.2275,10.3067,8.38918,-4.825,0,0,0,0,0,0
0,22990000,4670,32.0,14.9538,10.2649,7.78431,-4.947,0,0,0,0,0,0
0,22990000,3251,22.0,15.0015,11.9039,14.3872,-5.742,0,0,0,0,0,0
0,22990000,1458,10.0,5.46725,11.673,13.7292,-7.018,0,0,0,0,0,0
0,22990000,4667,32.0,15.5317,10.4149,8.60371,-4.891,0,0,0,0,0,0
0,22990000,5982,40.0,8.12406,6.23841,9.75894,-5.584,0,0,0,0,0,0
0,22990000,3249,22.0,14.6516,12.4365,14.2753,-5.963,0,0,0,0,0,0
0,22990000,2846,19.0,14.9703,3.70755,2.64748,-5.476,0,0,0,0,0,0
0,22990000,5983,40.0,7.75533,6.09658,9.80306,-5.486,0,0,0,0,0,0
0,22990000,5984,40.0,7.61086,5.8647,9.51492,-5.325,0,0,0,0,0,0
0,22990000,5986,40.0,7.6579,5.29574,9.206,-5.174,0,0,0,0,0,0
0,22990000,5985,40.0,7.79577,5.53292,9.49551,-5.247,0,0,0,0,0,0
0,22990000,5846,39.0,11.4257,0.432405,2.58452,-5.537,0,0,0,0,0,0
0,22990000,1456,10.0,5.07178,11.336,13.2891,-6.628,0,0,0,0,0,0
0,22990000,1462,10.0,6.27492,12.3498,14.4935,-7.76,0,0,0,0,0,0
0,22990000,1461,10.0,6.08713,12.0063,14.4154,-7.69,0,0,0,0,0,0
0,22990000,1457,10.0,5.28078,11.3396,13.6317,-6.885,0,0,0,0,0,0
0,22990000,7542,51.0,1.49863,10.239,0.475185,-5.094,0,0,0,0,0,0
0,22990000,5832,39.0,8.91477,13.6223,15.5849,-8.765,0,0,0,0,0,0
0,22990000,1455,10.0,4.90954,10.9985,13.1749,-6.527,0,0,0,0,0,0
0,22990000,7541,51.0,1.13083,10.3963,0.443612,-5.238,0,0,0,0,0,0
0,22990000,8249,55.0,15.0189,2.33577,1.56435,-5.369,0,0,0,0,0,0
0,22990000,8247,55.0,14.7212,2.56829,2.09577,-5.369,0,0,0,0,0,0
0,22990000,5980,40.0,8.6181,6.56221,10.0836,-6.019,0,0,0,0,0,0
0,22990000,8816,59.0,12.0915,6.86151,14.0891,-6.401,0,0,0,0,0,0
0,22990000,5265,36.0,4.11697,4.68547,7.50457,-5.625,0,0,0,0,0,0
0,22990000,1061,8.0,10.136,7.91289,12.6978,-7.958,0,0,0,0,0,0
0,22990000,7223,49.0,6.3056,4.16778,5.58203,-5.158,0,0,0,0,0,0
0,22990000,7218,49.0,5.45256,3.89581,6.68473,-4.976,0,0,0,0,0,0
0,22990000,1054,8.0,8.85845,6.33669,11.5748,-6.713,0,0,0,0,0,0
0,22990000,7220,49.0,5.80373,4.19316,6.198,-4.981,0,0,0,0,0,0
0,22990000,7221,49.0,5.79086,4.42315,5.87786,-5.08,0,0,0,0,0,0
0,22990000,7219,49.0,5.45609,4.05941,6.33265,-5.02,0,0,0,0,0,0
0,22990000,1058,8.0,9.52002,7.2201,12.3137,-7.772,0,0,0,0,0,0
0,22990000,1860,13.0,1.52195,0.930149,3.85066,-5.312,0,0,0,0,0,0
0,22990000,7217,49.0,5.105,3.80877,6.85508,-5.142,0,0,0,0,0,0
0,22990000,1062,8.0,10.3117,7.98488,13.0489,-8.023,0,0,0,0,0,0
0,22990000,1063,8.0,10.5338,8.30064,13.0678,-8.184,0,0,0,0,0,0
0,22990000,1060,8.0,9.85084,7.65104,12.6903,-7.994,0,0,0,0,0,0
0,22990000,7224,49.0,6.6671,4.24858,5.43885,-5.314,0,0,0,0,0,0
0,22990000,1059,8.0,9.69458,7.569,12.345,-7.933,0,0,0,0,0,0
0,22990000,1055,8.0,9.07131,6.65976,11.6025,-6.934,0,0,0,0,0,0
0,22990000,7225,49.0,6.8294,3.9943,5.19444,-5.41,0,0,0,0,0,0
0,22990000,1057,8.0,9.37936,7.10597,11.9726,-7.455,0,0,0,0,0,0
0,22990000,7228,49.0,6.38701,4.02421,4.30352,-5.367,0,0,0,0,0,0
0,22990000,7222,49.0,6.13789,4.4935,5.71901,-5.126,0,0,0,0,0,0
0,22990000,1056,8.0,9.17227,6.76626,11.967,-7.299,0,0,0,0,0,0
0,22990000,1438,10.0,1.78404,9.06774,9.67525,-4.821,0,0,0,0,0,0
0,22990000,1440,10.0,1.74388,9.67753,9.93287,-4.866,0,0,0,0,0,0
0,22990000,1441,10.0,1.97883,9.59617,10.246,-4.926,0,0,0,0,0,0
0,22990000,1442,10.0,1.99267,9.85584,10.5462,-4.927,0,0,0,0,0,0
0,22990000,1443,10.0,2.31701,9.82514,10.7763,-5.126,0,0,0,0,0,0
0,22990000,1439,10.0,1.8137,9.45457,9.62302,-4.843,0,0,0,0,0,0
0,22990000,4549,31.0,13.2764,15.7513,7.12986,-5.137,0,0,0,0,0,0
0,22990000,1856,13.0,1.97948,15.7491,3.95016,-5.267,0,0,0,0,0,0
0,22990000,7215,49.0,5.43385,3.60445,7.37065,-5.101,0,0,0,0,0,0
0,22990000,7216,49.0,5.11955,3.81021,7.24451,-5.22,0,0,0,0,0,0
0,22990000,7214,49.0,5.42828,3.54233,7.75441,-5.226,0,0,0,0,0,0
0,22990000,1730,12.0,0.609203,13.5819,7.44031,-5.323,0,0,0,0,0,0
0,22990000,3649,25.0,15.184,0.665567,5.99503,-5.35,0,0,0,0,0,0
0,22990000,4548,31.0,13.5133,15.4837,7.30077,-5.188,0,0,0,0,0,0
0,22990000,1854,13.0,2.06223,15.1238,3.84664,-5.19,0,0,0,0,0,0
0,22990000,1855,13.0,2.24851,15.4632,3.91294,-5.272,0,0,0,0,0,0
0,22990000,1123,8.0,6.78007,2.1286,3.02754,-5.501,0,0,0,0,0,0
0,22990000,7213,49.0,5.75038,3.353,7.86076,-5.273,0,0,0,0,0,0
0,22990000,7212,49.0,5.76495,3.33054,8.25346,-5.334,0,0,0,0,0,0
0,22990000,3159,22.0,1.58976,2.85117,7.80278,-6.069,0,0,0,0,0,0
0,22990000,7230,49.0,5.93217,3.64746,4.05666,-5.421,0,0,0,0,0,0
0,22990000,3161,22.0,1.95266,2.53016,8.2139,-6.345,0,0,0,0,0,0
0,22990000,1066,8.0,11.0071,8.82858,13.7891,-8.586,0,0,0,0,0,0
0,22990000,7232,49.0,5.45048,3.39578,4.4236,-5.201,0,0,0,0,0,0
0,22990000,3656,25.0,1.35627,0.604552,5.88695,-5.265,0,0,0,0,0,0
0,22990000,3162,22.0,1.93379,2.29545,8.53936,-6.38,0,0,0,0,0,0
0,22990000,3163,22.0,2.27945,2.15159,8.61561,-6.421,0,0,0,0,0,0
0,22990000,7236,49.0,5.23118,2.19356,4.54541,-5.34,0,0,0,0,0,0
0,22990000,3648,25.0,14.8024,0.722926,6.03193,-5.357,0,0,0,0,0,0
0,22990000,3160,22.0,1.61915,2.73204,8.16931,-6.329,0,0,0,0,0,0
0,22990000,7234,49.0,5.41816,2.80395,4.70259,-5.198,0,0,0,0,0,0
0,22990000,7231,49.0,5.70656,3.33668,4.15249,-5.316,0,0,0,0,0,0
0,22990000,7239,49.0,4.96714,1.22583,4.56829,-5.535,0,0,0,0,0,0
0,22990000,1064,8.0,10.6901,8.38969,13.412,-8.241,0,0,0,0,0,0
0,22990000,1065,8.0,10.8296,8.75745,13.4405,-8.428,0,0,0,0,0,0
0,22990000,7233,49.0,5.23148,3.07162,4.48539,-5.14,0,0,0,0,0,0
0,22990000,4562,31.0,12.2136,1.21739,3.56605,-5.187,0,0,0,0,0,0
0,22990000,3158,22.0,1.29243,3.06557,7.69965,-6.062,0,0,0,0,0,0
0,22990000,1069,8.0,11.6138,9.50372,14.1468,-8.606,0,0,0,0,0,0
0,22990000,1068,8.0,11.39,9.19179,14.1445,-8.872,0,0,0,0,0,0
0,22990000,1071,8.0,12.0208,9.8862,14.4966,-8.559,0,0,0,0,0,0
0,22990000,1070,8.0,11.8362,9.53772,14.4538,-8.622,0,0,0,0,0,0
0,22990000,7210,49.0,6.12292,3.13261,8.77556,-5.336,0,0,0,0,0,0
0,22990000,7208,49.0,6.49065,2.62858,8.96544,-5.328,0,0,0,0,0,0
0,22990000,1072,8.0,12.2062,9.93583,14.8334,-8.614,0,0,0,0,0,0
0,22990000,1073,8.0,12.3796,10.2861,14.8414,-8.62,0,0,0,0,0,0
0,22990000,1074,8.0,12.5715,10.3328,15.1745,-8.613,0,0,0,0,0,0
0,22990000,7240,49.0,5.06556,0.894308,4.37818,-5.487,0,0,0,0,0,0
0,22990000,1721,12.0,3.16956,12.9009,6.15943,-5.255,0,0,0,0,0,0
0,22990000,7238,49.0,5.19211,1.54134,4.48748,-5.493,0,0,0,0,0,0
0,22990000,1053,8.0,8.7567,6.24804,11.2138,-6.547,0,0,0,0,0,0
0,22990000,1067,8.0,11.1759,9.17748,13.8164,-8.702,0,0,0,0,0,0
0,22990000,4566,31.0,12.2734,2.32367,3.13521,-5.258,0,0,0,0,0,0
0,22990000,7211,49.0,6.04055,3.0963,8.39821,-5.354,0,0,0,0,0,0
0,22990000,7209,49.0,6.47061,3.01595,8.90621,-5.239,0,0,0,0,0,0
0,22990000,7207,49.0,6.66394,2.53471,9.28673,-5.34,0,0,0,0,0,0
0,22990000,3677,25.0,5.95613,1.16507,4.03279,-5.52,0,0,0,0,0,0
0,22990000,1858,13.0,1.56053,16.118,3.59492,-5.249,0,0,0,0,0,0
0,22990000,4561,31.0,11.989,1.14749,3.87865,-5.181,0,0,0,0,0,0
0,22990000,1124,8.0,6.92247,2.20233,3.36421,-5.602,0,0,0,0,0,0
0,22990000,6830,46.0,10.6904,5.34419,7.5503,-5.579,0,0,0,0,0,0
0,22990000,6837,46.0,12.1645,5.22812,6.12098,-5.346,0,0,0,0,0,0
0,22990000,6834,46.0,11.3627,4.96602,6.67144,-5.503,0,0,0,0,0,0
